	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
19	3,007e+004	9,870e+004	310,9	365,3	54,37	54,86	259,0	112,5	1,272	49,07	111,2	107,5	3,475	317,5	86,47	0,3456	1,859e+005	9085	-6944	7368	-8754	8,524	84,62	359,6	57,70	12,99
20	2,958e+004	9,746e+004	305,4	353,7	48,35	48,52	237,8	110,5	1,491	47,82	109,0	104,4	3,181	319,1	86,78	0,3418	1,967e+005	8757	-6711	8668	-7873	3,366	81,60	351,9	51,11	12,91
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	2,874e+004	9,282e+004	293,9	344,2	50,30	50,50	229,0	112,3	1,225	48,48	111,1	106,6	3,044	315,8	85,40	0,3626	2,514e+005	8969	-6876	8327	-8095	15,98	83,89	344,2	52,76	12,91
24	2,916e+004	9,320e+004	292,0	339,2	47,17	47,34	240,9	110,7	1,656	48,09	109,0	104,9	3,202	319,1	86,10	0,3591	1,405e+005	8757	-6759	9047	-7994	5,719	82,01	339,2	49,34	13,03
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	2,991e+004	9,575e+004	301,6	351,9	50,27	50,56	229,9	113,0	1,266	49,05	111,7	108,3	3,017	317,5	85,71	0,3591	1,944e+005	9017	-6889	8727	-7682	8,429	83,10	351,9	53,00	12,96
28	3,035e+004	9,631e+004	303,4	351,6	48,20	48,44	245,7	111,6	1,929	48,59	109,6	105,4	3,017	317,5	86,34	0,3474	1,353e+005	8805	-6759	9720	-8450	4,050	85,21	351,4	50,00	13,16
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	2,939e+004	9,404e+004	294,6	345,4	50,80	51,19	230,7	113,4	1,375	49,45	112,1	108,9	3,188	319,1	86,10	0,3695	1,770e+005	8846	-6739	8694	-7982	5,535	80,49	342,2	52,83	13,02
32	2,982e+004	9,722e+004	306,2	353,3	47,02	47,15	240,0	111,9	2,169	48,87	109,7	106,0	3,085	317,5	88,04	0,3462	1,799e+005	8798	-6766	1,017e+004	-8997	4,207	83,92	347,8	49,04	13,29
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	3,018e+004	9,495e+004	299,1	348,3	49,17	49,58	227,0	113,2	1,375	49,07	111,9	108,4	2,908	317,5	85,88	0,3626	1,712e+005	8873	-6800	9274	-8000	6,718	80,78	348,3	51,64	12,97
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
39	3,058e+004	9,610e+004	302,7	353,4	50,70	50,98	241,2	113,7	1,505	49,57	112,2	108,4	3,051	317,5	86,00	0,3580	1,805e+005	8983	-6937	8408	-8590	6,007	84,53	352,0	52,36	13,01
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	2,948e+004	9,507e+004	299,0	349,0	49,98	50,27	238,5	111,9	1,569	48,66	110,4	106,3	3,141	317,9	86,17	0,3559	1,738e+005	8869	-6787	8818	-8173	6,315	82,63	347,0	52,36	12,99
Min	2,816e+004	8,952e+004	282,0	334,4	46,58	46,95	226,9	110,5	1,225	47,79	108,3	104,4	2,908	315,8	84,14	0,3390	1,332e+005	8689	-7033	7368	-8997	3,366	77,37	333,0	49,04	12,83
Max	3,195e+004	1,011e+005	318,3	377,6	59,30	59,90	272,2	113,7	2,230	49,83	112,2	108,9	3,551	319,1	88,04	0,3815	2,514e+005	9202	-6561	1,077e+004	-7482	15,98	87,30	377,4	61,18	13,29
Count	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
