 	 	 	 	 	Channel 6	Channel 7	Channel 8
 	 	 	 	 	Mean	Mean	Mean
 	 	 	 	 	 	 	 
83,2045	104,4348	 	 	 	 	 	 
83,1498	103,2591	 	 	 	 	 	 
83,0403	102,1609	 	 	 	 	 	 
82,965	101,1175	 	 	 	 	 	 
82,8829	100,1436	 	 	 	 	 	 
82,794	99,2291	 	 	 	 	 	 
82,6914	98,3888	 	 	 	 	 	 
82,6093	97,6201	 	 	 	 	 	 
82,4793	96,9274	 	 	 	 	 	 
82,3767	96,2957	 	 	 	 	 	 
82,2672	95,7319	 	 	 	 	 	 
82,1304	95,2134	 	 	 	 	 	 
82,0072	94,7391	 	 	 	 	 	 
81,8704	94,3002	 	 	 	 	 	 
81,7336	93,8887	 	 	 	 	 	 
81,6105	93,5007	 	 	 	 	 	 
81,4463	93,1474	 	 	 	 	 	 
81,2821	92,8201	 	 	 	 	 	 
81,111	92,511	 	 	 	 	 	 
80,9537	92,1998	 	 	 	 	 	 
80,7621	91,8799	 	 	 	 	 	 
80,5706	91,5384	 	 	 	 	 	 
80,3653	91,1834	 	 	 	 	 	 
80,1738	90,8115	 	 	 	 	 	 
79,9548	90,433	 	 	 	 	 	 
79,7154	90,0398	 	 	 	 	 	 
79,5033	89,629	 	 	 	 	 	 
79,2707	89,2029	 	 	 	 	 	 
79,0107	88,7857	 	 	 	 	 	 
78,7508	88,3825	 	 	 	 	 	 
78,4908	87,9914	 	 	 	 	 	 
78,1829	87,6369	 	 	 	 	 	 
77,8682	87,3329	 	 	 	 	 	 
77,6219	87,08	 	 	 	 	 	 
77,2799	86,8941	 	 	 	 	 	 
76,9447	86,7707	 	 	 	 	 	 
76,5889	86,7059	 	 	 	 	 	 
76,2537	86,7084	 	 	 	 	 	 
75,8774	86,7906	 	 	 	 	 	 
75,4806	86,944	 	 	 	 	 	 
75,0564	87,1675	 	 	 	 	 	 
74,6391	87,4716	 	 	 	 	 	 
74,2286	87,8436	 	 	 	 	 	 
73,7703	88,2977	 	 	 	 	 	 
73,2709	88,7895	 	 	 	 	 	 
72,7714	89,3091	 	 	 	 	 	 
72,2789	89,8577	 	 	 	 	 	 
71,7315	90,4325	 	 	 	 	 	 
71,1227	91,0362	 	 	 	 	 	 
70,4659	91,67	 	 	 	 	 	 
69,7407	92,3045	 	 	 	 	 	 
68,824	92,9303	 	 	 	 	 	 
67,4967	93,5661	 	 	 	 	 	 
65,6633	94,222	 	 	 	 	 	 
63,4604	94,8533	 	 	 	 	 	 
61,148	95,4708	 	 	 	 	 	 
58,9861	96,0446	 	 	 	 	 	 
57,1047	96,5952	 	 	 	 	 	 
55,4628	97,1258	 	 	 	 	 	 
53,9782	97,6184	 	 	 	 	 	 
52,6031	98,0606	 	 	 	 	 	 
51,1733	98,457	 	 	 	 	 	 
49,7571	98,8087	 	 	 	 	 	 
48,2999	99,1658	 	 	 	 	 	 
46,8974	99,5318	 	 	 	 	 	 
45,4881	99,8874	 	 	 	 	 	 
44,1951	100,2145	 	 	 	 	 	 
42,8747	100,5627	 	 	 	 	 	 
41,6843	100,9197	 	 	 	 	 	 
40,4666	101,3195	 	 	 	 	 	 
39,3104	101,7643	 	 	 	 	 	 
38,1337	102,2541	 	 	 	 	 	 
36,998	102,8228	 	 	 	 	 	 
35,8624	103,4779	 	 	 	 	 	 
34,8019	104,208	 	 	 	 	 	 
33,7484	105,0266	 	 	 	 	 	 
32,7153	105,869	 	 	 	 	 	 
31,6891	106,748	 	 	 	 	 	 
30,7108	107,682	 	 	 	 	 	 
29,712	108,6791	 	 	 	 	 	 
28,7473	109,6868	 	 	 	 	 	 
27,8101	110,7168	 	 	 	 	 	 
26,9139	111,7387	 	 	 	 	 	 
26,0245	112,7634	 	 	 	 	 	 
25,1625	113,793	 	 	 	 	 	 
24,3005	114,8175	 	 	 	 	 	 
23,4932	115,8409	 	 	 	 	 	 
22,6996	116,8697	 	 	 	 	 	 
21,9334	117,8706	 	 	 	 	 	 
21,1671	118,8602	 	 	 	 	 	 
20,4146	119,808	 	 	 	 	 	 
19,7099	120,7063	 	 	 	 	 	 
19,0053	121,5562	 	 	 	 	 	 
18,2938	122,3783	 	 	 	 	 	 
17,6917	123,161	 	 	 	 	 	 
17,0281	123,9085	 	 	 	 	 	 
16,3987	124,6018	 	 	 	 	 	 
15,7898	125,238	 	 	 	 	 	 
15,2288	125,8239	 	 	 	 	 	 
14,6336	126,363	 	 	 	 	 	 
14,0932	126,8405	 	 	 	 	 	 
13,5527	127,2753	 	 	 	 	 	 
13,0396	127,7086	 	 	 	 	 	 
12,5265	128,1683	 	 	 	 	 	 
12,0613	128,653	 	 	 	 	 	 
11,5756	129,1626	 	 	 	 	 	 
11,1172	129,7098	 	 	 	 	 	 
10,652	130,3037	 	 	 	 	 	 
10,262	130,9501	 	 	 	 	 	 
9,831	131,6498	 	 	 	 	 	 
9,4616	132,4079	 	 	 	 	 	 
9,0648	133,1941	 	 	 	 	 	 
8,7022	133,9879	 	 	 	 	 	 
8,3054	134,8072	 	 	 	 	 	 
7,9839	135,6762	 	 	 	 	 	 
7,6281	136,5501	 	 	 	 	 	 
7,3134	137,3777	 	 	 	 	 	 
6,985	138,1525	 	 	 	 	 	 
6,7114	138,8815	 	 	 	 	 	 
6,4172	139,5496	 	 	 	 	 	 
6,1435	140,161	 	 	 	 	 	 
5,8562	140,7198	 	 	 	 	 	 
5,5689	141,2334	 	 	 	 	 	 
5,3089	141,6874	 	 	 	 	 	 
5,1105	142,1046	 	 	 	 	 	 
4,8505	142,4997	 	 	 	 	 	 
4,6111	142,8677	 	 	 	 	 	 
4,399	143,1656	 	 	 	 	 	 
4,2143	143,4133	 	 	 	 	 	 
3,9953	143,6781	 	 	 	 	 	 
3,8517	143,9747	 	 	 	 	 	 
3,6533	144,288	 	 	 	 	 	 
3,5028	144,6448	 	 	 	 	 	 
3,3249	145,0295	 	 	 	 	 	 
3,2291	145,3851	 	 	 	 	 	 
3,0786	145,7022	 	 	 	 	 	 
2,9349	146,0529	 	 	 	 	 	 
2,8186	146,4311	 	 	 	 	 	 
2,716	146,8444	 	 	 	 	 	 
2,6271	147,2932	 	 	 	 	 	 
2,5792	147,8309	 	 	 	 	 	 
2,4424	148,4482	 	 	 	 	 	 
2,3876	149,127	 	 	 	 	 	 
2,3397	149,8607	 	 	 	 	 	 
2,2919	150,6832	 	 	 	 	 	 
2,2508	151,555	 	 	 	 	 	 
2,2098	152,4957	 	 	 	 	 	 
2,1687	153,6139	 	 	 	 	 	 
2,1413	154,9524	 	 	 	 	 	 
2,1071	156,3883	 	 	 	 	 	 
2,114	157,9393	 	 	 	 	 	 
2,0524	159,5873	 	 	 	 	 	 
2,0661	161,344	 	 	 	 	 	 
2,025	163,1421	 	 	 	 	 	 
1,9977	164,9994	 	 	 	 	 	 
1,9498	166,8953	 	 	 	 	 	 
1,9977	168,8425	 	 	 	 	 	 
1,9635	170,7916	 	 	 	 	 	 
1,9498	172,7752	 	 	 	 	 	 
1,9498	174,7691	 	 	 	 	 	 
1,9429	176,7503	 	 	 	 	 	 
1,9224	178,6608	 	 	 	 	 	 
1,8951	180,5759	 	 	 	 	 	 
1,9293	182,4511	 	 	 	 	 	 
1,8951	184,3115	 	 	 	 	 	 
1,9087	186,1313	 	 	 	 	 	 
1,8745	187,9791	 	 	 	 	 	 
1,8882	189,8292	 	 	 	 	 	 
1,8882	191,6932	 	 	 	 	 	 
1,8951	193,5421	 	 	 	 	 	 
1,8677	195,4536	 	 	 	 	 	 
1,9019	197,4015	 	 	 	 	 	 
1,8677	199,4396	 	 	 	 	 	 
1,9019	201,5043	 	 	 	 	 	 
1,9087	203,5985	 	 	 	 	 	 
1,8951	205,6881	 	 	 	 	 	 
1,8951	207,8216	 	 	 	 	 	 
1,8882	209,9642	 	 	 	 	 	 
1,9019	212,1712	 	 	 	 	 	 
1,9224	214,3716	 	 	 	 	 	 
1,9293	216,622	 	 	 	 	 	 
1,9019	218,9214	 	 	 	 	 	 
1,9019	221,3102	 	 	 	 	 	 
1,9293	223,678	 	 	 	 	 	 
1,9429	226,0596	 	 	 	 	 	 
1,9156	228,3739	 	 	 	 	 	 
1,9429	230,6304	 	 	 	 	 	 
1,9019	232,8668	 	 	 	 	 	 
1,9224	235,127	 	 	 	 	 	 
1,9429	237,3676	 	 	 	 	 	 
1,9361	239,6067	 	 	 	 	 	 
1,9429	241,7604	 	 	 	 	 	 
1,9361	243,8856	 	 	 	 	 	 
1,9498	245,9015	 	 	 	 	 	 
1,9498	247,8506	 	 	 	 	 	 
1,984	249,685	 	 	 	 	 	 
1,9703	251,4627	 	 	 	 	 	 
1,9772	253,1253	 	 	 	 	 	 
1,9703	254,6764	 	 	 	 	 	 
1,984	256,1593	 	 	 	 	 	 
1,984	257,5587	 	 	 	 	 	 
1,9977	258,8425	 	 	 	 	 	 
2,025	260,0696	 	 	 	 	 	 
2,0456	261,2322	 	 	 	 	 	 
2,0456	262,3574	 	 	 	 	 	 
2,0935	263,4101	 	 	 	 	 	 
2,114	264,4374	 	 	 	 	 	 
2,1413	265,3658	 	 	 	 	 	 
2,1755	266,234	 	 	 	 	 	 
2,2234	267,0509	 	 	 	 	 	 
2,2576	267,8789	 	 	 	 	 	 
2,2987	268,7926	 	 	 	 	 	 
2,3534	269,7739	 	 	 	 	 	 
2,4082	270,85	 	 	 	 	 	 
2,4355	272,0406	 	 	 	 	 	 
2,4971	273,2754	 	 	 	 	 	 
2,5313	274,5726	 	 	 	 	 	 
2,6134	275,9616	 	 	 	 	 	 
2,5997	277,4464	 	 	 	 	 	 
2,6818	279,0215	 	 	 	 	 	 
2,7023	280,718	 	 	 	 	 	 
2,7434	282,504	 	 	 	 	 	 
2,7639	284,3567	 	 	 	 	 	 
2,8118	286,1973	 	 	 	 	 	 
2,846	287,9665	 	 	 	 	 	 
2,8665	289,6432	 	 	 	 	 	 
2,9007	291,1609	 	 	 	 	 	 
2,9486	292,5239	 	 	 	 	 	 
2,9555	293,7772	 	 	 	 	 	 
3,017	294,9111	 	 	 	 	 	 
3,0239	295,9109	 	 	 	 	 	 
3,0512	296,8084	 	 	 	 	 	 
3,0649	297,5877	 	 	 	 	 	 
3,0923	298,2103	 	 	 	 	 	 
3,1265	298,6806	 	 	 	 	 	 
3,1402	299,0362	 	 	 	 	 	 
3,1675	299,3756	 	 	 	 	 	 
3,2018	299,7404	 	 	 	 	 	 
3,2291	300,1664	 	 	 	 	 	 
3,236	300,7011	 	 	 	 	 	 
3,2496	301,2829	 	 	 	 	 	 
3,3112	301,8596	 	 	 	 	 	 
3,3044	302,4217	 	 	 	 	 	 
3,3454	303,0445	 	 	 	 	 	 
3,3591	303,7002	 	 	 	 	 	 
3,3933	304,367	 	 	 	 	 	 
3,4138	305,1026	 	 	 	 	 	 
3,4002	305,8713	 	 	 	 	 	 
3,4344	306,6103	 	 	 	 	 	 
3,4686	307,35	 	 	 	 	 	 
3,4686	308,0862	 	 	 	 	 	 
3,4822	308,7714	 	 	 	 	 	 
3,5233	309,3873	 	 	 	 	 	 
3,5643	309,9846	 	 	 	 	 	 
3,5643	310,6256	 	 	 	 	 	 
3,6122	311,2979	 	 	 	 	 	 
3,6122	311,8451	 	 	 	 	 	 
3,6533	312,2508	 	 	 	 	 	 
3,6601	312,5733	 	 	 	 	 	 
3,6601	312,8322	 	 	 	 	 	 
3,6806	313,1328	 	 	 	 	 	 
3,7217	313,4983	 	 	 	 	 	 
3,7354	313,7643	 	 	 	 	 	 
3,7833	313,869	 	 	 	 	 	 
3,7764	313,8682	 	 	 	 	 	 
3,8312	313,7783	 	 	 	 	 	 
3,8722	313,5891	 	 	 	 	 	 
3,8927	313,2789	 	 	 	 	 	 
3,9201	312,896	 	 	 	 	 	 
3,9475	312,5323	 	 	 	 	 	 
3,9748	312,2122	 	 	 	 	 	 
4,0706	311,9471	 	 	 	 	 	 
4,1185	311,6692	 	 	 	 	 	 
4,1937	311,3549	 	 	 	 	 	 
4,3648	311,0454	 	 	 	 	 	 
4,5221	310,9347	 	 	 	 	 	 
4,7411	311,1085	 	 	 	 	 	 
5,001	311,4762	 	 	 	 	 	 
5,302	312,0221	 	 	 	 	 	 
5,7536	312,7785	 	 	 	 	 	 
6,2872	313,7446	 	 	 	 	 	 
6,8961	314,8192	 	 	 	 	 	 
7,5871	315,9819	 	 	 	 	 	 
8,3328	317,1303	 	 	 	 	 	 
9,2016	318,1862	 	 	 	 	 	 
10,1252	319,1718	 	 	 	 	 	 
11,1172	320,013	 	 	 	 	 	 
12,1434	320,6168	 	 	 	 	 	 
13,4843	320,77	 	 	 	 	 	 
15,4888	320,4507	 	 	 	 	 	 
18,0201	319,7946	 	 	 	 	 	 
20,784	318,7807	 	 	 	 	 	 
23,8216	317,3516	 	 	 	 	 	 
26,8797	315,4199	 	 	 	 	 	 
30,0814	313,1294	 	 	 	 	 	 
33,4337	310,4657	 	 	 	 	 	 
36,8954	307,6268	 	 	 	 	 	 
40,5487	304,6571	 	 	 	 	 	 
44,3798	301,5669	 	 	 	 	 	 
48,3615	298,3646	 	 	 	 	 	 
52,4663	295,1798	 	 	 	 	 	 
56,5438	292,0666	 	 	 	 	 	 
60,4228	288,9797	 	 	 	 	 	 
63,693	285,8183	 	 	 	 	 	 
66,0943	282,643	 	 	 	 	 	 
67,6746	279,4144	 	 	 	 	 	 
68,6324	276,3038	 	 	 	 	 	 
68,9676	273,1998	 	 	 	 	 	 
68,9676	270,1541	 	 	 	 	 	 
68,6666	267,0463	 	 	 	 	 	 
68,2151	263,8791	 	 	 	 	 	 
67,6815	260,6086	 	 	 	 	 	 
67,2436	257,2899	 	 	 	 	 	 
66,9905	253,8051	 	 	 	 	 	 
66,9358	250,2575	 	 	 	 	 	 
67,1205	246,6608	 	 	 	 	 	 
67,4831	243,067	 	 	 	 	 	 
68,0783	239,4136	 	 	 	 	 	 
68,7624	235,8281	 	 	 	 	 	 
69,4944	232,1859	 	 	 	 	 	 
70,2128	228,5687	 	 	 	 	 	 
70,9037	224,9366	 	 	 	 	 	 
71,5468	221,3334	 	 	 	 	 	 
72,012	217,7548	 	 	 	 	 	 
72,4704	214,2582	 	 	 	 	 	 
72,833	210,7844	 	 	 	 	 	 
73,2024	207,435	 	 	 	 	 	 
73,4829	204,1544	 	 	 	 	 	 
73,825	200,9533	 	 	 	 	 	 
74,1329	197,7917	 	 	 	 	 	 
74,516	194,7182	 	 	 	 	 	 
74,8991	191,6702	 	 	 	 	 	 
75,2822	188,7121	 	 	 	 	 	 
75,679	185,7874	 	 	 	 	 	 
76,0758	182,9096	 	 	 	 	 	 
76,4384	180,0447	 	 	 	 	 	 
76,801	177,1941	 	 	 	 	 	 
77,0815	174,3626	 	 	 	 	 	 
77,3893	171,6124	 	 	 	 	 	 
77,6151	168,8939	 	 	 	 	 	 
77,8888	166,2085	 	 	 	 	 	 
78,1145	163,5695	 	 	 	 	 	 
78,3266	161,0279	 	 	 	 	 	 
78,525	158,5832	 	 	 	 	 	 
78,7371	156,2647	 	 	 	 	 	 
78,9081	154,0721	 	 	 	 	 	 
79,1681	152,0206	 	 	 	 	 	 
79,3254	150,112	 	 	 	 	 	 
79,5512	148,3609	 	 	 	 	 	 
79,7291	146,7631	 	 	 	 	 	 
79,8796	145,2585	 	 	 	 	 	 
80,0233	143,8181	 	 	 	 	 	 
80,208	142,4402	 	 	 	 	 	 
80,2969	141,1372	 	 	 	 	 	 
80,4201	139,902	 	 	 	 	 	 
80,5295	138,6914	 	 	 	 	 	 
80,68	137,4683	 	 	 	 	 	 
80,7827	136,1943	 	 	 	 	 	 
80,899	134,8197	 	 	 	 	 	 
80,94	133,3619	 	 	 	 	 	 
81,0631	131,8153	 	 	 	 	 	 
81,1795	130,1825	 	 	 	 	 	 
81,2273	128,4559	 	 	 	 	 	 
81,3094	126,709	 	 	 	 	 	 
81,3642	124,9455	 	 	 	 	 	 
81,4326	123,1802	 	 	 	 	 	 
81,4668	121,3822	 	 	 	 	 	 
81,5284	119,5483	 	 	 	 	 	 
81,5626	117,6936	 	 	 	 	 	 
81,5694	115,8533	 	 	 	 	 	 
81,6036	114,0401	 	 	 	 	 	 
81,6173	112,3006	 	 	 	 	 	 
81,631	110,6045	 	 	 	 	 	 
81,6173	108,9671	 	 	 	 	 	 
81,6105	107,3868	 	 	 	 	 	 
81,631	105,8884	 	 	 	 	 	 
81,6105	104,4344	 	 	 	 	 	 
81,5762	103,0358	 	 	 	 	 	 
81,5626	101,6728	 	 	 	 	 	 
81,542	100,3949	 	 	 	 	 	 
81,5147	99,2094	 	 	 	 	 	 
81,4805	98,1101	 	 	 	 	 	 
81,4599	97,0812	 	 	 	 	 	 
81,3847	96,1293	 	 	 	 	 	 
81,3436	95,2437	 	 	 	 	 	 
81,3026	94,4584	 	 	 	 	 	 
81,2479	93,7536	 	 	 	 	 	 
81,2	93,1221	 	 	 	 	 	 
81,111	92,552	 	 	 	 	 	 
81,07	92,0497	 	 	 	 	 	 
80,9674	91,6093	 	 	 	 	 	 
80,8579	91,2529	 	 	 	 	 	 
80,7895	90,9447	 	 	 	 	 	 
80,7006	90,6751	 	 	 	 	 	 
80,6253	90,4465	 	 	 	 	 	 
80,5295	90,2575	 	 	 	 	 	 
80,4337	90,0824	 	 	 	 	 	 
80,2969	89,9028	 	 	 	 	 	 
80,1875	89,691	 	 	 	 	 	 
80,0575	89,4654	 	 	 	 	 	 
79,9343	89,2247	 	 	 	 	 	 
79,8043	88,9654	 	 	 	 	 	 
79,6401	88,6824	 	 	 	 	 	 
79,4828	88,363	 	 	 	 	 	 
79,2981	87,9948	 	 	 	 	 	 
79,127	87,5978	 	 	 	 	 	 
78,9629	87,1749	 	 	 	 	 	 
78,7371	86,7254	 	 	 	 	 	 
78,5387	86,2447	 	 	 	 	 	 
78,3061	85,7723	 	 	 	 	 	 
78,1077	85,3116	 	 	 	 	 	 
77,8546	84,8765	 	 	 	 	 	 
77,5877	84,4643	 	 	 	 	 	 
