	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	2,371e+004	7,262e+004	187,6	349,0	161,4	164,2	349,0	143,6	1,115	74,08	142,4	141,1	2,736	387,1	54,54	0,7521	9,825e+004	1,271e+004	-9070	7365	-5810	1,300	98,01	343,9	163,3	2,874e+004	5025	0,8251	10,54
3	2,387e+004	7,499e+004	192,5	349,5	157,0	159,1	344,5	141,2	0,4651	70,60	140,8	139,7	1,689	389,6	56,42	0,7259	1,045e+005	1,250e+004	-9268	7166	-6386	0,6156	106,4	341,1	159,1	2,852e+004	4649	0,8370	10,18
4	2,415e+004	7,636e+004	197,3	349,5	152,2	155,5	349,5	138,3	0,3488	67,08	138,0	136,7	0,9713	387,1	58,84	0,6928	6,558e+004	1,219e+004	-9261	5958	-6036	0,4446	96,96	335,3	153,5	2,806e+004	3912	0,8606	10,16
5	2,248e+004	7,082e+004	183,0	329,2	146,2	148,9	329,2	134,8	-0,5882	63,32	135,3	132,5	0,8687	387,1	57,31	0,7245	4,520e+004	1,183e+004	-9179	6356	-6231	-0,4856	98,51	319,2	146,6	2,559e+004	3108	0,8786	9,813
6	2,172e+004	7,089e+004	183,1	327,4	144,3	147,2	322,5	130,6	-1,546	58,78	132,2	126,8	-0,1915	387,1	57,93	0,6927	3,933e+004	1,138e+004	-9384	6622	-5759	-1,457	96,21	316,1	144,8	2,460e+004	2879	0,8830	9,534
7	2,092e+004	7,216e+004	185,2	324,7	139,5	143,5	324,7	127,0	-1,368	55,64	128,4	122,8	-0,1094	389,6	60,49	0,6633	4,000e+004	1,079e+004	-8947	5290	-5625	-1,265	96,72	306,2	139,8	2,330e+004	2388	0,8975	9,624
8	1,853e+004	6,045e+004	156,2	294,2	138,0	140,7	290,5	122,6	-1,922	51,59	124,6	118,6	-0,6635	387,1	53,11	0,7593	2,720e+004	1,013e+004	-8475	5392	-6066	-1,751	96,02	294,1	138,5	2,063e+004	2100	0,8982	9,567
9	1,732e+004	5,937e+004	152,4	289,6	137,3	141,5	289,2	118,1	-2,127	48,41	120,2	112,8	-0,9097	389,6	52,66	0,7401	3,286e+004	9371	-7722	4604	-5480	-2,059	91,81	289,3	138,0	1,931e+004	1989	0,8970	9,541
10	1,574e+004	5,667e+004	145,5	277,5	132,0	137,3	274,7	113,6	-2,613	45,35	116,2	107,6	-1,395	389,6	52,53	0,7399	5,068e+004	8687	-6929	4173	-5153	-2,367	86,87	276,9	133,2	1,748e+004	1735	0,9008	9,672
11	1,408e+004	5,179e+004	133,8	269,8	136,0	141,3	265,4	109,1	-2,893	42,26	112,0	104,5	-1,826	387,1	49,68	0,7812	3,743e+004	7907	-6382	3797	-5266	-2,585	82,24	269,3	136,4	1,580e+004	1725	0,8909	9,706
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	4279	3,131e+004	78,79	212,4	133,6	138,8	205,4	65,27	-3,912	24,07	69,18	63,39	-3,516	397,4	37,29	0,8046	2,921e+004	2982	-2907	1926	-3142	-3,892	17,69	211,3	137,2	5454	1175	0,7845	10,51
29	4116	3,139e+004	78,99	210,3	131,3	135,7	204,6	63,66	-3,988	23,56	67,65	61,66	-3,529	397,4	38,06	0,7806	2,936e+004	2914	-2921	2038	-2966	-3,947	19,72	207,5	136,0	5203	1087	0,7911	10,44

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,758e+004	6,073e+004	156,2	298,6	142,4	146,1	295,7	117,3	-1,586	52,06	118,9	114,0	-0,4896	389,6	52,41	0,7381	4,997e+004	9449	-7537	5057	-5327	-1,454	82,26	292,5	143,9	2,022e+004	2648	0,8620	9,941
Min	4116	3,131e+004	78,79	210,3	131,3	135,7	204,6	63,66	-3,988	23,56	67,65	61,66	-3,529	387,1	37,29	0,6633	2,720e+004	2914	-9384	1926	-6386	-3,947	17,69	207,5	133,2	5203	1087	0,7845	9,534
Max	2,415e+004	7,636e+004	197,3	349,5	161,4	164,2	349,5	143,6	1,115	74,08	142,4	141,1	2,736	397,4	60,49	0,8046	1,045e+005	1,271e+004	-2907	7365	-2966	1,300	106,4	343,9	163,3	2,874e+004	5025	0,9008	10,54
Count	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
