	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,182e+004	8,585e+004	191,7	313,2	121,5	126,8	288,9	122,9	1,293	59,27	121,6	111,4	3,728	447,8	61,85	0,5813	3,690e+004	1,053e+004	-1,029e+004	3606	-5901	1,457	88,40	310,0	121,7	2,663e+004	4807	0,8195	8,733
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	1,864e+004	7,614e+004	171,3	280,5	109,2	115,4	253,7	116,9	0,8344	53,04	116,1	103,8	2,250	444,4	61,24	0,6061	2,547e+004	9199	-9705	3796	-5926	2,250	79,87	279,7	109,5	2,229e+004	3651	0,8362	8,431
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	1,618e+004	7,122e+004	161,4	259,1	97,69	104,1	234,6	109,8	0,3830	47,72	109,5	97,88	1,457	441,2	64,03	0,6063	1,988e+004	8125	-9213	3025	-4900	1,457	74,67	252,1	97,93	1,885e+004	2670	0,8584	8,234
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	1,340e+004	6,260e+004	144,0	235,0	90,98	97,33	220,5	103,0	0,1299	42,81	102,8	90,56	0,9507	434,8	63,74	0,6290	2,085e+004	7065	-8536	2640	-3700	0,3830	75,82	225,9	91,16	1,562e+004	2217	0,8580	8,205
8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
9	1,184e+004	6,159e+004	139,6	228,4	88,76	96,87	210,3	97,24	-0,1026	40,40	97,34	86,72	0,5814	441,2	65,23	0,6211	1,663e+004	6320	-7653	2437	-3628	1,375	64,50	214,0	89,00	1,385e+004	2006	0,8551	8,211
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	1,003e+004	5,446e+004	124,4	212,4	88,09	95,40	197,1	93,27	-0,3146	38,12	93,58	83,16	0,4924	438,0	62,87	0,6687	1,432e+004	5855	-7359	2065	-2975	-0,1573	63,81	197,8	88,09	1,197e+004	1946	0,8375	8,162
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	8880	5,130e+004	116,3	202,8	86,52	92,75	183,0	89,58	-0,4172	36,69	89,99	80,12	0,1505	441,2	61,47	0,6891	1,831e+004	5424	-6819	2413	-2818	0,7318	56,78	189,1	86,52	1,078e+004	1896	0,8241	8,254
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	7967	4,799e+004	108,8	193,7	84,89	90,23	174,8	86,03	-0,5472	35,00	86,58	77,50	0,1163	441,2	59,50	0,7125	1,925e+004	4870	-6162	1805	-2882	4,117	54,15	182,8	85,23	9827	1860	0,8107	8,410
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	7008	4,427e+004	99,60	183,0	83,40	90,54	169,8	83,00	-0,6840	33,84	83,68	75,15	0,09575	444,4	57,09	0,7545	2,775e+004	4630	-5964	1674	-2474	0,9370	53,24	174,5	83,53	8844	1837	0,7923	8,468
18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	6117	4,048e+004	91,76	175,9	84,18	89,51	164,2	79,91	-0,9849	32,27	80,89	72,06	-0,1573	441,2	55,53	0,7853	1,960e+004	4220	-5547	1897	-2243	5,759	51,08	165,2	84,54	8004	1887	0,7643	8,569
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,219e+004	5,959e+004	134,9	228,4	93,52	99,89	209,7	98,16	-0,04104	41,92	98,20	87,84	0,9664	441,5	61,26	0,6654	2,190e+004	6623	-7725	2536	-3745	1,831	66,23	219,1	93,72	1,467e+004	2478	0,8256	8,368
Min	6117	4,048e+004	91,76	175,9	83,40	89,51	164,2	79,91	-0,9849	32,27	80,89	72,06	-0,1573	434,8	55,53	0,5813	1,432e+004	4220	-1,029e+004	1674	-5926	-0,1573	51,08	165,2	83,53	8004	1837	0,7643	8,162
