	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
25	7500	4,735e+004	131,0	139,9	8,884	9,675	139,9	84,34	1,902	33,46	82,43	69,87	3,085	361,4	136,1	0,5333	8915	3961	-3920	3745	-3137	2,380	50,01	96,28	8,884	9106	1606	0,8236	11,95
26	7634	4,777e+004	132,2	138,9	6,750	7,416	138,9	83,27	1,833	33,09	81,44	64,48	3,058	361,4	117,4	0,4878	7510	3940	-3769	3410	-3087	2,203	31,22	112,6	6,859	9110	1476	0,8380	11,91
27	6992	4,508e+004	124,0	130,3	6,346	6,623	130,2	80,72	1,833	32,32	78,88	61,84	2,880	363,6	112,7	0,4988	9653	3742	-3646	3227	-3199	2,134	28,31	110,0	6,528	8519	1527	0,8208	11,97
28	6758	4,520e+004	125,0	131,0	5,998	6,197	130,5	79,77	1,881	31,84	77,89	63,14	2,846	361,4	121,7	0,5050	6460	3742	-3536	2755	-3462	2,155	33,47	102,7	6,455	8244	1486	0,8198	11,94
29	5857	4,118e+004	113,9	121,1	7,156	7,335	119,3	77,65	1,867	31,07	75,78	64,01	2,846	361,4	120,4	0,5618	7870	3619	-3400	2940	-2744	2,209	29,01	94,62	7,892	7415	1558	0,7899	12,11
30	5869	4,212e+004	115,8	120,7	4,852	5,024	120,7	76,84	1,908	30,96	74,93	56,18	2,887	363,6	124,6	0,4851	5949	3612	-3386	2726	-2591	2,182	29,51	92,92	5,074	7288	1418	0,8054	12,11
31	5082	3,532e+004	97,71	103,4	5,669	5,880	103,2	74,89	1,902	30,03	72,99	57,33	2,654	361,4	116,5	0,5867	6424	3495	-3222	2639	-2178	2,155	29,17	83,87	6,026	6583	1502	0,7719	12,23
32	5127	3,508e+004	97,05	100,7	3,623	3,763	100,6	74,55	1,785	30,00	72,77	55,42	2,736	361,4	117,8	0,5710	6445	3530	-3194	2290	-2134	2,100	30,65	82,40	3,917	6511	1385	0,7873	12,18
33	4453	3,222e+004	88,61	93,54	4,935	5,072	93,33	72,52	1,922	29,39	70,59	56,27	2,675	363,6	117,0	0,6350	9180	3345	-3106	2023	-2018	2,121	29,97	75,72	5,550	5948	1494	0,7487	12,42
34	4578	3,254e+004	89,49	92,56	3,073	3,094	92,23	72,63	1,963	29,55	70,67	55,78	2,613	363,6	117,7	0,6233	8820	3461	-3044	2012	-1966	2,168	28,66	76,02	3,953	5958	1380	0,7683	12,32
35	4070	3,044e+004	84,23	89,48	5,251	5,507	89,40	70,68	2,018	28,64	68,66	56,47	2,517	361,4	118,2	0,6705	5124	3215	-2900	1977	-1908	2,203	28,25	71,26	5,585	5556	1486	0,7326	12,73
36	4258	3,043e+004	83,69	86,43	2,735	2,821	86,37	70,72	1,977	28,96	68,74	51,80	2,736	363,6	115,1	0,6189	6602	3263	-2948	2014	-1956	2,134	28,57	72,72	3,049	5630	1372	0,7563	12,68
37	3840	2,824e+004	77,65	81,67	4,020	4,182	81,59	69,24	2,066	28,38	67,17	51,28	2,606	363,6	121,2	0,6603	9201	3133	-2791	1943	-1745	2,121	38,57	64,07	4,295	5297	1457	0,7250	12,93
38	3900	2,839e+004	78,07	79,93	1,864	1,872	79,61	69,35	2,052	28,53	67,30	50,72	2,586	363,6	113,6	0,6497	1,038e+004	3208	-2811	1813	-1788	2,052	28,48	68,75	2,431	5255	1355	0,7421	12,93
39	3482	2,765e+004	76,04	79,23	3,188	3,257	77,49	67,43	2,121	27,79	65,31	52,16	2,463	363,6	129,6	0,6860	1,281e+004	3030	-2688	1625	-1770	2,127	38,52	58,69	4,606	4948	1466	0,7037	13,24
40	3573	2,765e+004	76,04	77,55	1,511	1,513	76,44	67,84	2,114	28,08	65,73	52,32	2,545	363,6	118,8	0,6881	1,072e+004	3133	-2729	1610	-1725	2,168	27,66	63,99	3,023	4933	1360	0,7244	13,18
41	3205	2,517e+004	70,90	73,79	2,890	2,918	73,32	66,56	2,121	26,97	64,44	52,86	2,476	355,0	128,9	0,7455	9934	3017	-2661	1531	-1535	2,203	37,14	55,02	4,315	4642	1437	0,6905	13,44
42	3272	2,571e+004	70,71	73,72	3,010	3,075	73,72	66,32	2,182	27,60	64,14	52,73	3,420	363,6	118,6	0,7457	5814	2996	-2579	1627	-1671	2,278	28,95	59,62	3,674	4671	1400	0,7003	13,56
43	2969	2,508e+004	68,14	71,09	2,944	2,987	70,66	64,96	2,086	27,33	62,87	49,91	3,386	368,1	120,5	0,7325	8963	2914	-2545	1675	-1426	2,230	27,00	56,56	3,895	4400	1431	0,6748	13,71
44	3138	2,521e+004	69,74	71,13	1,399	1,421	71,13	65,08	2,107	27,04	62,97	48,09	2,661	361,4	118,2	0,6897	9617	2935	-2538	1773	-1599	2,237	26,68	58,99	2,107	4492	1353	0,6987	13,62

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,438e+004	5,768e+004	159,2	196,4	37,20	38,47	184,9	98,13	3,257	43,18	94,87	84,45	4,521	362,3	106,9	0,5606	1,022e+005	5663	-5120	3616	-4305	3,576	58,50	175,1	37,91	1,964e+004	5266	0,7591	12,52
Min	2969	2,508e+004	68,14	71,09	1,399	1,421	70,66	64,96	1,785	26,97	62,87	48,09	2,463	355,0	72,53	0,4766	5124	2914	-9542	1531	-9082	2,052	26,68	55,02	2,107	4400	1353	0,6491	11,71
Max	4,023e+004	1,117e+005	310,9	436,3	136,0	140,4	409,8	156,5	7,976	79,30	148,8	151,2	9,837	368,1	141,3	0,7457	5,340e+005	1,107e+004	-2538	6715	-1426	8,366	107,1	420,6	137,0	5,619e+004	1,841e+004	0,8902	13,71
Count	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39
