	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	2,718e+004	8,707e+004	229,3	394,2	164,9	169,7	363,1	132,0	-4,446	56,30	136,5	127,5	-0,8208	379,7	59,54	0,5558	2,275e+005	1,647e+004	-9953	4691	-6772	-3,632	96,92	385,1	166,0	4,125e+004	1,407e+004	0,6589	7,943
3	2,675e+004	8,359e+004	218,7	372,6	153,8	159,3	354,7	129,7	-4,795	53,53	134,5	123,5	-1,238	382,2	59,50	0,5646	1,226e+005	1,631e+004	-9447	4701	-6127	-3,783	86,92	367,6	153,9	3,902e+004	1,227e+004	0,6856	8,141
4	2,729e+004	8,353e+004	220,0	364,4	144,4	153,1	351,1	126,9	-5,404	49,61	132,3	117,5	-1,744	379,7	60,39	0,5341	3,653e+004	1,560e+004	-8797	4437	-6696	-3,755	96,32	364,3	144,5	3,786e+004	1,057e+004	0,7208	8,029
5	2,817e+004	8,758e+004	232,1	361,7	129,7	139,4	344,9	123,4	-5,910	45,98	129,3	110,8	-2,250	377,4	64,16	0,4775	2,768e+004	1,533e+004	-7976	4146	-7471	-3,639	86,11	361,7	129,9	3,713e+004	8963	0,7586	8,324
6	2,833e+004	8,949e+004	240,1	353,1	112,9	127,3	340,2	119,8	-6,074	42,22	125,9	103,2	-2,558	372,7	68,14	0,4298	1,341e+004	1,459e+004	-7128	3785	-7999	-5,992	82,04	352,4	115,7	3,546e+004	7138	0,7987	8,333
7	2,621e+004	8,716e+004	232,4	339,7	107,3	125,4	335,2	116,5	-6,286	39,66	122,8	98,15	-2,148	375,0	69,27	0,4223	2983	1,391e+004	-6464	4300	-7519	-4,412	78,19	335,5	111,1	3,244e+004	6235	0,8078	8,348
8	2,504e+004	8,447e+004	226,7	332,4	105,7	118,0	326,2	113,1	-6,464	37,05	119,5	91,20	-2,442	372,7	68,62	0,4024	8775	1,326e+004	-5753	4542	-7506	-4,891	68,17	330,3	106,1	3,091e+004	5871	0,8101	8,442
9	2,450e+004	8,587e+004	230,4	323,8	93,41	104,7	321,5	109,8	-6,724	34,73	116,5	86,90	-2,121	372,7	72,24	0,3771	1,031e+004	1,256e+004	-5424	3666	-7124	-5,288	69,73	319,0	93,68	2,954e+004	5038	0,8294	8,251
10	2,297e+004	8,434e+004	224,9	310,0	85,08	96,20	305,5	106,4	-6,799	32,82	113,2	80,94	-2,401	375,0	73,64	0,3599	1,183e+004	1,173e+004	-5151	3389	-6673	-5,513	59,53	305,4	85,28	2,738e+004	4416	0,8387	8,123
11	2,182e+004	8,184e+004	218,2	298,8	80,58	90,33	290,1	103,6	-6,834	31,25	110,4	77,81	-2,722	375,0	73,90	0,3566	8583	1,103e+004	-4768	3595	-6765	-5,725	59,16	295,3	80,58	2,591e+004	4083	0,8424	8,081
12	2,020e+004	7,833e+004	207,6	284,5	76,89	86,31	280,0	101,2	-6,998	30,20	108,2	74,38	-2,668	377,4	73,92	0,3584	1,308e+004	1,042e+004	-4597	3494	-6201	-5,903	56,39	280,8	76,92	2,399e+004	3791	0,8420	7,973
13	1,836e+004	7,346e+004	195,9	270,3	74,41	81,94	266,9	98,48	-7,087	28,72	105,6	72,70	-3,181	375,0	73,99	0,3711	2,155e+004	9789	-4405	3243	-5884	-5,719	54,21	264,8	74,70	2,220e+004	3835	0,8272	7,728
14	1,650e+004	6,988e+004	185,2	255,9	70,73	78,57	250,9	95,05	-7,162	27,32	102,2	70,61	-3,078	377,4	74,40	0,3813	2,116e+004	9002	-4193	3081	-5621	-5,842	48,79	248,9	71,09	2,010e+004	3598	0,8210	7,669
15	1,529e+004	6,556e+004	174,8	243,8	69,00	78,47	235,9	92,13	-7,210	25,91	99,34	68,81	-3,372	375,0	73,08	0,3936	1,723e+004	8605	-4077	2807	-5596	-5,883	47,92	239,2	69,23	1,866e+004	3377	0,8191	7,381
16	1,411e+004	6,317e+004	167,4	234,8	67,36	76,36	227,9	89,49	-7,223	25,04	96,72	65,61	-3,194	377,4	72,36	0,3920	1,937e+004	8167	-4002	3037	-5127	-5,842	39,26	231,3	67,87	1,730e+004	3195	0,8153	7,298
17	1,300e+004	6,027e+004	159,7	226,7	66,99	75,53	218,7	86,91	-7,182	24,03	94,10	64,80	-3,578	377,4	71,78	0,4057	1,955e+004	7648	-3742	2424	-5110	-6,779	37,00	222,5	67,82	1,622e+004	3218	0,8016	7,196
18	1,241e+004	5,894e+004	157,2	221,2	64,08	73,04	212,0	84,43	-7,230	22,90	91,66	63,35	-3,776	375,0	72,41	0,4031	2,239e+004	7394	-3728	2344	-4991	-5,937	38,20	217,1	65,55	1,553e+004	3125	0,7988	6,993
19	1,132e+004	5,562e+004	147,4	210,9	63,51	71,59	198,6	81,76	-7,237	22,06	89,00	60,60	-3,653	377,4	71,27	0,4112	1,763e+004	6916	-3578	2408	-4936	-7,189	36,88	206,8	64,77	1,422e+004	2903	0,7959	6,780
