	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
1	4,247e+004	1,031e+005	398,8	500,4	101,6	102,2	462,2	131,4	-1,792	55,83	133,2	129,4	3,304	258,6	82,92	0,3244	2,981e+005	9421	-5309	6606	-8534	-1,368	87,71	480,9	113,3	15,51
2	3,348e+004	8,942e+004	348,7	473,3	124,6	125,0	422,3	122,0	-4,406	51,51	126,4	119,7	-0,7047	256,4	79,75	0,3433	4,878e+005	9161	-5726	5753	-7207	-4,406	87,06	437,3	144,4	13,92
3	3,651e+004	9,482e+004	368,2	464,8	96,57	97,42	418,9	129,1	0,6705	55,95	128,4	127,6	0,6705	257,5	85,69	0,3466	4,671e+005	9414	-5391	7110	-8288	1,437	86,59	429,7	110,7	15,49
4	3,997e+004	9,659e+004	375,1	486,6	111,5	112,2	449,2	127,2	-2,429	53,80	129,7	125,5	3,325	257,5	79,65	0,3346	2,622e+005	9147	-5391	5839	-7173	-1,916	90,83	470,9	123,7	14,63
5	3,301e+004	8,838e+004	344,7	449,2	104,5	104,7	407,1	121,5	-4,536	50,40	126,0	119,7	-1,320	256,4	84,37	0,3474	5,005e+005	9174	-5541	6180	-7812	-4,522	79,28	408,6	120,8	14,11
6	3,176e+004	8,532e+004	332,8	452,4	119,7	120,1	406,9	118,3	-5,145	49,18	123,4	116,2	-2,518	256,4	78,73	0,3492	3,474e+005	9044	-5692	6759	-7769	-5,083	82,53	422,7	138,1	13,68
7	3,609e+004	9,385e+004	364,4	466,0	101,6	102,1	411,5	127,0	-2,189	54,66	129,2	125,4	-2,189	257,5	84,60	0,3440	4,611e+005	9523	-5309	7163	-7465	1,560	86,39	430,8	112,2	15,58
8	4,027e+004	1,004e+005	390,1	502,2	112,1	114,0	456,6	128,3	-0,4789	55,70	128,8	126,1	3,284	257,5	82,74	0,3232	5,010e+005	9215	-5480	7496	-7835	-0,01368	89,27	471,4	121,1	15,18
9	3,631e+004	9,245e+004	362,1	474,6	112,5	113,3	423,5	127,2	-3,263	53,15	130,4	125,4	0,4584	255,3	81,17	0,3465	4,040e+005	9421	-5282	5678	-7893	-3,209	83,08	446,1	133,3	14,54
10	3,045e+004	8,155e+004	318,0	431,6	113,5	113,6	392,4	119,6	-1,676	51,68	121,3	117,7	-1,676	256,4	79,68	0,3702	4,021e+005	8942	-5637	5665	-6723	-0,5952	84,63	399,1	131,9	14,24
11	3,913e+004	9,844e+004	380,7	472,5	91,87	92,28	434,2	131,4	-1,067	55,08	132,4	129,0	2,593	258,6	85,86	0,3388	3,962e+005	9229	-5589	7278	-7759	0,6841	83,92	443,4	102,4	15,52
12	3,192e+004	8,937e+004	350,1	473,0	122,9	123,7	435,4	121,6	-2,278	51,70	123,8	119,7	-0,8689	255,3	81,48	0,3418	5,630e+005	9154	-5521	5717	-7656	-1,868	85,40	429,6	139,9	14,03
13	4,043e+004	9,929e+004	385,6	484,5	98,94	99,60	449,5	132,2	1,218	56,43	131,0	130,3	2,463	257,5	83,73	0,3380	3,335e+005	9345	-5555	6696	-8553	1,252	82,89	460,5	109,4	15,56
14	3,674e+004	9,247e+004	360,6	473,1	112,5	113,1	435,8	126,1	-3,804	51,75	129,9	124,2	1,943	256,4	80,96	0,3444	4,152e+005	9017	-5193	5137	-6897	-3,756	83,74	445,4	125,0	14,51
15	3,080e+004	8,473e+004	330,4	433,3	102,8	103,0	399,1	120,3	-4,775	49,94	125,1	119,0	-1,991	256,4	84,11	0,3601	4,866e+005	9147	-5466	5934	-7733	-4,700	87,95	392,9	123,4	14,19
16	2,917e+004	8,344e+004	326,8	446,4	119,6	119,8	403,5	117,7	-3,256	49,55	121,0	115,6	-3,031	255,3	81,47	0,3538	4,953e+005	8983	-5507	5385	-7255	-2,819	79,36	401,1	138,1	13,94
17	3,817e+004	9,994e+004	386,4	483,2	96,79	97,12	441,6	130,7	1,272	56,11	129,4	128,1	1,792	258,6	86,35	0,3315	5,535e+005	9448	-5418	7147	-8482	1,279	88,65	447,5	110,6	15,74
18	3,971e+004	9,662e+004	375,2	485,7	110,5	111,0	442,4	128,6	-1,676	54,87	130,3	126,2	3,181	257,5	81,09	0,3364	3,400e+005	9085	-5261	6189	-7888	-1,464	82,70	462,7	120,4	15,13
19	3,719e+004	9,608e+004	373,1	463,9	90,81	91,59	417,1	134,4	-0,2805	55,27	134,7	132,6	-0,1779	257,5	86,89	0,3554	4,522e+005	9291	-5651	7341	-8469	0,8757	86,25	429,4	102,5	15,59
20	3,401e+004	8,856e+004	348,4	456,9	108,6	108,7	418,8	123,0	-4,515	50,09	127,6	121,6	-0,1779	254,2	81,96	0,3490	4,174e+005	8990	-5165	5397	-7464	-4,488	85,37	425,0	128,0	14,24
