	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	4,153e+004	1,189e+005	318,9	520,6	201,7	226,8	348,9	190,8	12,31	110,8	178,5	179,2	12,41	372,7	68,14	0,5618	8,331e+005	1,296e+004	-8003	1,246e+004	-7587	12,41	120,0	468,1	216,7	7,646e+004	3,493e+004	0,5432	16,06
3	4,008e+004	1,136e+005	312,4	517,3	204,9	227,3	335,8	190,6	10,33	107,4	180,2	179,8	12,35	363,6	67,85	0,5757	9,390e+005	1,297e+004	-7990	1,162e+004	-7199	12,35	118,6	460,3	216,8	7,482e+004	3,475e+004	0,5356	15,76
4	4,009e+004	1,180e+005	314,7	515,2	200,6	222,0	383,4	188,9	9,884	107,9	179,1	177,9	12,59	375,0	69,78	0,5654	1,018e+006	1,294e+004	-8434	1,081e+004	-7473	10,27	115,2	450,9	209,9	7,320e+004	3,311e+004	0,5477	14,94
5	4,144e+004	1,276e+005	336,1	501,2	165,2	205,8	382,9	188,6	11,66	108,8	176,9	177,9	12,23	379,7	77,02	0,5292	1,071e+006	1,279e+004	-8742	1,114e+004	-7707	11,66	114,5	436,3	194,8	7,079e+004	2,935e+004	0,5854	15,02
6	3,775e+004	1,142e+005	304,6	489,3	184,7	212,5	348,7	189,2	11,15	108,9	178,1	178,3	13,00	375,0	71,40	0,5853	9,852e+005	1,285e+004	-8195	1,051e+004	-7491	11,15	115,9	426,6	202,1	6,964e+004	3,189e+004	0,5421	15,53
7	3,760e+004	1,088e+005	295,6	489,8	194,2	211,7	323,1	187,8	9,837	105,2	178,0	178,2	11,56	368,1	67,75	0,6030	9,021e+005	1,289e+004	-8400	9681	-7370	11,56	122,8	436,3	202,1	6,973e+004	3,213e+004	0,5392	15,06
8	3,771e+004	1,175e+005	305,4	465,4	160,0	193,9	345,5	187,3	11,27	108,4	176,0	178,5	11,64	384,6	74,54	0,5846	9,326e+005	1,285e+004	-8722	1,017e+004	-7392	11,32	114,4	409,7	184,1	6,595e+004	2,824e+004	0,5718	15,00
9	3,580e+004	1,096e+005	295,9	463,9	168,0	196,3	301,8	186,3	11,23	104,5	175,1	177,8	11,65	370,4	72,53	0,6007	9,643e+005	1,280e+004	-8427	9275	-7430	11,23	118,0	408,0	187,5	6,515e+004	2,935e+004	0,5495	15,38
10	3,561e+004	1,094e+005	293,5	446,0	152,6	177,3	297,9	184,7	9,091	102,6	175,6	175,9	11,68	372,7	74,31	0,5994	9,260e+005	1,290e+004	-8482	8245	-7712	11,68	118,2	394,9	172,6	6,222e+004	2,661e+004	0,5723	14,88
