	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,410e+004	8,660e+004	254,0	530,3	276,3	278,6	468,2	120,8	5,485	64,91	115,3	119,9	10,48	340,9	48,17	0,4721	1,714e+005	6402	-4918	6773	-7026	9,295	86,79	527,4	279,7	-2,940e+004	-5,350e+004	-0,8196	15,52
2	2,956e+004	1,029e+005	298,3	524,4	226,1	228,7	486,6	123,1	7,024	67,22	116,1	122,0	10,64	344,8	57,57	0,4089	1,415e+005	6477	-5089	9157	-7395	8,050	84,42	518,1	233,1	-2,976e+004	-5,932e+004	-0,9931	15,86
3	2,882e+004	1,013e+005	293,9	507,5	213,7	214,7	478,0	122,9	7,072	67,04	115,8	121,9	11,14	344,8	59,55	0,4148	9,595e+004	6422	-4993	9076	-7537	8,713	89,52	493,5	219,3	-2,941e+004	-5,823e+004	-0,9799	16,07
4	2,460e+004	8,610e+004	251,1	518,1	267,0	268,6	472,3	121,1	4,439	64,98	116,7	119,8	10,85	342,9	48,47	0,4768	9,138e+004	6436	-4924	6691	-7147	6,634	88,11	518,1	271,4	-2,831e+004	-5,292e+004	-0,8689	15,28
5	2,456e+004	8,688e+004	256,3	526,5	270,2	274,6	474,0	122,4	6,710	65,22	115,6	120,9	7,824	339,0	49,81	0,4718	2,295e+005	6504	-5020	9253	-6219	7,872	85,32	514,6	271,4	-3,738e+004	-6,194e+004	-0,6569	15,87
6	2,904e+004	1,012e+005	293,5	509,4	215,9	217,8	480,3	123,0	7,209	67,37	115,8	122,2	11,57	344,8	57,87	0,4164	1,739e+005	6456	-5013	9089	-7457	8,269	84,17	507,2	225,0	-2,818e+004	-5,722e+004	-1,031	16,07
7	2,842e+004	9,664e+004	281,9	498,9	217,1	218,4	460,1	122,6	7,236	66,67	115,4	121,9	11,21	342,9	56,75	0,4323	8,724e+004	6381	-4938	8647	-8291	9,233	86,30	496,7	221,5	-2,904e+004	-5,745e+004	-0,9787	16,26
8	2,541e+004	9,032e+004	261,9	509,7	247,8	248,5	459,0	121,8	4,972	65,80	116,8	121,1	11,28	344,8	51,47	0,4623	1,131e+005	6388	-4904	7784	-8131	6,149	91,22	508,9	255,0	-2,846e+004	-5,387e+004	-0,8929	15,61
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	2,863e+004	9,735e+004	283,9	504,4	220,4	221,6	454,6	122,9	7,113	66,71	115,8	122,5	10,93	342,9	56,75	0,4314	9,308e+004	6409	-4931	9413	-8551	8,385	91,33	500,3	225,0	-2,997e+004	-5,860e+004	-0,9550	16,29
