	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	6,147e+004	1,552e+005	437,2	454,2	17,05	21,18	454,2	154,5	-0,3420	67,92	154,8	125,1	5,464	355,0	103,6	0,2862	1,442e+004	1,663e+004	-9595	1,285e+004	-9588	0,2599	113,5	422,1	19,25	8,183e+004	2,036e+004	0,7512	9,119
35	5,876e+004	1,456e+005	419,9	449,5	29,59	36,15	448,2	152,1	-1,546	64,83	153,7	128,9	2,797	346,8	100,1	0,3071	1,276e+004	1,687e+004	-9882	9475	-9845	-0,6429	109,1	419,6	32,40	8,045e+004	2,169e+004	0,7304	8,487
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	5,941e+004	1,494e+005	428,2	447,6	19,48	25,09	447,6	152,3	-1,628	64,47	154,0	126,5	4,630	348,8	103,4	0,2954	1,569e+004	1,674e+004	-9540	1,036e+004	-1,026e+004	-0,9985	105,7	414,2	22,12	7,977e+004	2,036e+004	0,7448	9,053
38	5,303e+004	1,418e+005	406,5	435,8	29,29	32,25	401,0	150,2	0,7591	63,85	149,5	130,7	2,264	348,8	103,7	0,3216	2,429e+004	1,664e+004	-8986	1,168e+004	-9537	1,566	102,8	392,1	29,57	7,562e+004	2,259e+004	0,7013	8,670
39	5,845e+004	1,459e+005	413,3	433,6	20,32	22,41	433,6	150,9	-2,052	64,73	152,9	127,4	5,690	352,9	101,1	0,3082	1,542e+004	1,639e+004	-9130	1,147e+004	-9853	-1,388	114,3	409,0	20,64	7,902e+004	2,057e+004	0,7397	8,825
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	5,912e+004	1,466e+005	420,2	448,7	28,55	33,68	448,2	153,1	-1,081	65,57	154,2	130,8	3,467	348,8	99,87	0,3114	1,253e+004	1,682e+004	-9759	1,025e+004	-9997	-0,1436	102,8	420,7	29,77	8,123e+004	2,211e+004	0,7278	8,639
43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
