	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	3,481e+004	1,014e+005	270,4	435,0	164,6	169,7	406,9	137,6	-2,408	62,93	140,1	135,4	0,2736	375,0	62,36	0,5008	1,088e+005	1,513e+004	-1,040e+004	5771	-7015	-0,5678	100,3	433,7	165,7	5,102e+004	1,621e+004	0,6823	8,508
2	3,346e+004	9,883e+004	263,5	428,2	164,7	168,3	398,5	138,4	-2,497	62,80	140,9	135,8	-0,3078	375,0	62,00	0,5152	1,475e+005	1,514e+004	-1,027e+004	5965	-6481	-1,088	92,78	425,1	168,0	5,040e+004	1,694e+004	0,6640	8,677
3	3,231e+004	9,572e+004	255,3	416,5	161,3	165,4	393,5	137,2	-2,921	61,52	140,1	134,3	-0,5678	375,0	62,11	0,5262	1,526e+005	1,523e+004	-9748	6034	-6807	-1,272	94,19	411,0	163,1	4,864e+004	1,634e+004	0,6642	8,664
4	3,170e+004	9,369e+004	251,4	404,0	152,6	156,7	377,9	134,3	-3,222	59,00	137,5	131,3	-1,012	372,7	62,93	0,5222	1,608e+005	1,504e+004	-9419	5523	-7236	-1,977	90,92	399,5	153,4	4,700e+004	1,530e+004	0,6746	8,628
5	3,029e+004	9,098e+004	241,1	382,2	141,1	144,7	365,6	132,1	-3,591	56,83	135,7	127,1	-0,9713	377,4	63,88	0,5270	1,250e+005	1,480e+004	-9070	4957	-6980	-2,545	91,92	377,4	141,7	4,395e+004	1,365e+004	0,6894	8,588
6	2,924e+004	9,221e+004	245,9	374,3	128,4	132,7	341,6	129,2	-4,186	53,29	133,4	121,6	-1,505	375,0	67,11	0,4945	2,484e+005	1,441e+004	-8708	5125	-7652	-3,167	97,98	366,4	128,7	4,154e+004	1,230e+004	0,7039	8,528
7	2,877e+004	9,077e+004	242,0	356,5	114,4	120,3	330,4	126,1	-4,501	50,35	130,6	116,5	-1,731	375,0	69,22	0,4814	1,677e+005	1,389e+004	-8167	4688	-7957	-3,434	86,26	349,7	114,7	3,941e+004	1,064e+004	0,7299	8,624
8	2,733e+004	8,953e+004	237,3	341,2	103,9	109,0	326,0	123,0	-5,110	48,04	128,1	110,5	-1,847	377,4	71,31	0,4658	2,004e+005	1,346e+004	-7695	4772	-7944	-3,769	88,28	332,7	104,1	3,700e+004	9664	0,7388	8,571
9	2,760e+004	8,919e+004	237,9	330,2	92,35	97,33	319,7	120,2	-5,294	45,59	125,5	103,9	-2,483	375,0	72,34	0,4370	5,941e+004	1,302e+004	-7141	5162	-7583	-4,043	87,09	328,8	92,40	3,618e+004	8580	0,7628	8,598
10	2,778e+004	9,168e+004	246,0	330,1	84,11	89,80	322,8	117,8	-5,479	43,48	123,2	101,0	-2,675	372,7	75,06	0,4105	8,025e+004	1,256e+004	-6868	5368	-8074	-4,357	82,94	327,7	84,40	3,576e+004	7977	0,7769	8,504
