	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,232e+004	7,683e+004	222,8	491,6	268,8	272,3	489,5	119,1	3,331	62,29	115,8	117,9	6,607	344,8	45,88	0,5292	7,567e+004	6470	-4972	4687	-5365	3,981	84,35	485,6	270,0	3,999e+004	1,767e+004	0,5581	14,94
2	2,349e+004	7,933e+004	231,4	501,1	269,7	274,4	485,9	118,0	2,859	60,92	115,2	117,0	6,012	342,9	46,87	0,5056	5,644e+004	6429	-5095	5734	-5706	2,914	85,66	493,6	271,4	4,071e+004	1,722e+004	0,5771	14,74
3	2,154e+004	7,602e+004	221,7	491,2	269,5	272,1	479,3	116,8	2,606	59,85	114,2	115,9	5,390	342,9	46,16	0,5228	8,021e+004	6374	-5177	4836	-4728	2,606	81,33	480,3	271,5	3,900e+004	1,747e+004	0,5522	14,40
4	2,205e+004	7,821e+004	228,1	492,9	264,8	268,1	491,6	115,4	2,031	58,41	113,3	114,4	4,774	342,9	47,97	0,5016	5,611e+004	6340	-5123	4382	-4791	4,008	82,68	475,6	265,8	3,875e+004	1,669e+004	0,5692	14,35
5	2,308e+004	8,041e+004	234,5	495,6	261,1	265,5	476,0	114,1	1,778	57,28	112,3	112,9	4,268	342,9	47,90	0,4813	5,592e+004	6244	-5164	5261	-5375	3,023	82,54	489,6	262,0	3,925e+004	1,617e+004	0,5880	14,08
6	2,160e+004	7,436e+004	218,1	474,7	256,6	260,0	471,7	112,5	1,402	55,69	111,1	111,6	3,734	340,9	45,95	0,5116	9,263e+004	6217	-5150	4757	-5963	1,669	81,80	474,7	258,6	3,730e+004	1,570e+004	0,5791	13,98
7	2,081e+004	7,486e+004	219,6	469,2	249,6	253,4	465,6	111,1	1,176	54,43	109,9	110,0	3,297	340,9	47,70	0,5008	9,182e+004	6142	-5205	4445	-4940	1,806	78,13	460,4	250,7	3,588e+004	1,507e+004	0,5800	13,81
8	2,166e+004	7,694e+004	224,4	471,3	246,9	250,1	469,7	109,2	0,7797	53,14	108,4	108,0	2,797	342,9	48,19	0,4813	5,763e+004	6039	-5212	5053	-5746	2,346	73,00	465,7	248,6	3,607e+004	1,441e+004	0,6006	13,79
9	2,167e+004	7,768e+004	226,6	468,6	242,0	245,4	467,3	107,4	0,5403	51,69	106,8	105,9	2,278	342,9	48,75	0,4673	6,576e+004	5923	-5123	5003	-6160	1,190	76,14	464,7	243,5	3,548e+004	1,381e+004	0,6108	13,55
10	2,020e+004	7,976e+004	234,0	468,8	234,9	238,3	468,8	105,3	0,1505	49,73	105,1	104,5	1,806	340,9	52,45	0,4468	9,861e+004	5793	-5130	4642	-6191	0,5061	77,73	446,1	238,1	3,346e+004	1,326e+004	0,6038	13,45
11	2,003e+004	7,956e+004	233,4	462,8	229,4	233,8	462,7	103,4	-0,03420	48,39	103,5	102,7	1,539	340,9	53,48	0,4401	8,324e+004	5704	-5089	5122	-5603	0,01368	77,65	436,4	230,8	3,257e+004	1,254e+004	0,6149	13,42
12	1,979e+004	8,305e+004	243,6	462,5	218,9	223,1	462,5	101,5	-0,4241	46,71	101,9	100,0	1,156	340,9	57,83	0,4106	7,127e+004	5567	-5007	5099	-5472	0,05471	75,86	421,3	220,7	3,121e+004	1,142e+004	0,6340	13,39
13	1,988e+004	8,044e+004	236,0	449,5	213,6	217,3	449,2	100,1	-0,5882	45,37	100,7	97,52	0,9096	340,9	55,86	0,4133	7,909e+004	5437	-4972	4505	-6882	-0,4788	75,27	422,4	215,3	3,065e+004	1,077e+004	0,6485	13,14
14	1,888e+004	7,480e+004	219,4	427,8	208,4	212,7	425,6	98,21	-0,9507	43,57	99,16	95,63	0,5745	340,9	53,83	0,4358	6,108e+004	5253	-4801	4804	-5952	-0,8481	71,94	407,6	209,4	2,875e+004	9878	0,6565	13,17
15	1,659e+004	7,119e+004	208,8	404,2	195,4	197,6	404,2	96,33	-1,101	41,93	97,43	93,14	0,4240	340,9	55,13	0,4460	7,170e+004	5041	-4747	4158	-5258	-1,033	68,35	378,8	197,7	2,546e+004	8869	0,6517	13,38
16	1,642e+004	7,366e+004	217,3	403,7	186,4	189,5	402,2	94,20	-1,429	39,92	95,63	90,33	0,1094	339,0	59,32	0,4157	6,392e+004	4842	-4582	4273	-4534	-1,272	69,10	366,3	187,8	2,442e+004	7997	0,6725	13,39
17	1,508e+004	7,218e+004	211,7	397,3	185,6	187,5	395,2	92,11	-1,450	38,71	93,56	87,20	-0,07524	340,9	60,12	0,4119	6,910e+004	4685	-4377	3417	-4636	-1,238	68,39	352,2	188,9	2,309e+004	8006	0,6533	13,32
18	1,399e+004	6,935e+004	203,4	385,7	182,2	185,1	379,5	89,61	-1,724	36,79	91,33	84,45	-0,3488	340,9	60,09	0,4151	7,594e+004	4391	-4295	3837	-4114	-0,8823	63,36	338,6	185,8	2,169e+004	7699	0,6450	13,20
19	1,281e+004	6,858e+004	202,3	374,0	171,7	172,8	373,3	87,33	-1,751	35,22	89,08	81,75	-0,6634	339,0	62,68	0,4041	1,033e+005	4206	-4152	3282	-4232	-1,696	63,48	322,7	178,5	2,023e+004	7417	0,6333	13,11
20	1,183e+004	6,930e+004	204,4	369,9	165,5	167,0	369,9	84,86	-2,004	33,65	86,87	78,78	-0,8139	339,0	65,12	0,3854	9,220e+004	4015	-3871	3171	-3804	-1,990	57,63	313,9	171,7	1,881e+004	6976	0,6290	13,05
21	1,115e+004	6,905e+004	203,7	363,4	159,7	161,5	363,4	82,40	-1,942	32,28	84,34	76,21	-0,9097	339,0	67,69	0,3741	9,152e+004	3864	-3721	3041	-4015	1,293	56,20	301,0	167,0	1,760e+004	6451	0,6335	13,16
22	1,018e+004	6,875e+004	202,8	357,5	154,7	157,4	355,1	79,75	-2,141	30,80	81,89	74,59	-1,129	339,0	70,98	0,3678	9,279e+004	3591	-3543	3185	-4945	-0,7455	52,14	285,7	164,7	1,633e+004	6154	0,6232	12,82
23	8908	6,180e+004	183,3	334,9	151,5	153,7	330,1	77,16	-2,113	29,34	79,28	71,96	-1,286	337,1	65,73	0,3925	1,137e+005	3392	-3345	2692	-4109	-1,484	48,37	278,9	164,1	1,504e+004	6130	0,5924	12,87
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,800e+004	7,461e+004	218,8	435,6	216,8	219,9	432,1	100,7	-0,04342	46,35	100,7	97,93	1,759	341,0	55,03	0,4461	7,825e+004	5303	-4689	4321	-5153	0,5974	71,79	407,0	220,1	2,964e+004	1,164e+004	0,6133	13,59
Min	8908	6,180e+004	183,3	334,9	151,5	153,7	330,1	77,16	-2,141	29,34	79,28	71,96	-1,286	337,1	45,88	0,3678	5,592e+004	3392	-5212	2692	-6882	-1,990	48,37	278,9	164,1	1,504e+004	6130	0,5522	12,82
Max	2,349e+004	8,305e+004	243,6	501,1	269,7	274,4	491,6	119,1	3,331	62,29	115,8	117,9	6,607	344,8	70,98	0,5292	1,137e+005	6470	-3345	5734	-3804	4,008	85,66	493,6	271,5	4,071e+004	1,767e+004	0,6725	14,94
Count	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
