	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	3,299e+004	1,455e+005	366,2	528,9	162,7	164,6	422,6	151,1	0,6840	79,56	150,4	149,1	3,461	397,4	89,55	0,4072	2,943e+005	1,268e+004	-9679	1,467e+004	-9158	1,115	102,2	409,0	166,6	4,153e+004	8532	0,7945	10,65
2	4,542e+004	1,432e+005	365,1	541,4	176,3	178,7	531,9	148,5	0,8824	75,71	147,6	147,2	1,094	392,2	71,75	0,4033	1,083e+005	1,256e+004	-9672	1,199e+004	-1,199e+004	1,129	110,8	508,8	179,0	5,548e+004	1,006e+004	0,8187	10,17
3	4,355e+004	1,541e+005	387,8	535,9	148,1	151,6	535,9	147,7	2,052	75,47	145,7	145,6	2,456	397,4	85,26	0,3753	9,466e+004	1,244e+004	-1,009e+004	8237	-1,165e+004	2,161	109,3	454,8	149,5	5,049e+004	6941	0,8625	10,34
4	2,747e+004	1,184e+005	300,0	443,8	143,8	145,2	353,9	145,6	-0,01368	72,81	145,6	143,5	2,421	394,7	85,83	0,4784	1,903e+005	1,231e+004	-9884	1,155e+004	-6520	0,2052	110,8	349,6	146,0	3,342e+004	5949	0,8220	10,02
5	3,580e+004	1,147e+005	290,5	446,4	155,9	159,5	445,5	141,2	-0,2804	69,01	141,5	138,9	0,2257	394,7	68,75	0,4781	1,258e+005	1,205e+004	-1,005e+004	1,049e+004	-1,072e+004	-0,1984	108,4	422,5	156,5	4,280e+004	6993	0,8366	9,607
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	1,330e+004	4,899e+004	124,1	257,7	133,6	137,9	244,5	115,8	-1,019	48,67	116,9	110,4	-0,2326	394,7	48,26	0,8893	6,493e+004	8304	-6874	4018	-3721	-0,8482	86,29	257,2	134,8	1,686e+004	3561	0,7888	9,803
15	1,276e+004	4,960e+004	124,8	255,3	130,5	134,3	234,4	112,8	-1,327	47,55	114,1	107,6	-0,4241	397,4	49,05	0,8622	8,569e+004	8208	-6498	3651	-3817	-1,108	83,71	254,5	131,9	1,613e+004	3370	0,7911	9,694
16	1,093e+004	4,381e+004	110,3	241,6	131,3	135,5	226,0	109,1	-1,518	45,06	110,6	103,8	-0,6840	397,4	45,76	0,9411	6,190e+004	7497	-6149	2971	-3481	-1,252	82,48	240,9	133,1	1,420e+004	3271	0,7696	9,664
17	1,029e+004	4,358e+004	109,7	238,7	129,0	132,4	218,9	106,2	-1,758	43,62	107,9	100,7	-0,9166	397,4	46,38	0,9182	7,188e+004	7182	-5834	2821	-3646	-1,395	78,09	236,5	131,4	1,350e+004	3207	0,7624	9,625
18	9185	4,029e+004	100,7	230,3	129,6	132,9	214,6	103,1	-1,826	42,20	105,0	97,07	-1,012	400,0	43,91	0,9636	6,152e+004	6744	-5540	2420	-3497	-1,532	79,65	229,4	132,5	1,236e+004	3172	0,7433	9,674
19	8656	3,910e+004	98,41	227,3	128,9	132,6	209,6	100,4	-2,107	40,57	102,5	94,90	-1,409	397,4	43,62	0,9643	6,514e+004	6375	-5321	2117	-3376	-1,792	76,40	225,6	131,5	1,171e+004	3056	0,7391	9,641
20	7725	3,570e+004	89,84	219,4	129,5	134,1	205,0	97,54	-2,223	39,08	99,76	92,41	-1,457	397,4	41,13	1,029	5,321e+004	5930	-5034	1931	-3220	-1,792	67,06	218,4	133,0	1,071e+004	2990	0,7209	9,616
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,151e+004	8,141e+004	205,6	347,2	141,6	144,9	320,2	123,3	-0,7045	56,61	124,0	119,3	0,2935	396,5	59,94	0,7258	1,065e+005	9356	-7552	6406	-6232	-0,4423	91,26	317,3	143,8	2,660e+004	5092	0,7875	9,875
Min	7725	3,570e+004	89,84	219,4	128,9	132,4	205,0	97,54	-2,223	39,08	99,76	92,41	-1,457	392,2	41,13	0,3753	5,321e+004	5930	-1,009e+004	1931	-1,199e+004	-1,792	67,06	218,4	131,4	1,071e+004	2990	0,7209	9,607
Max	4,542e+004	1,541e+005	387,8	541,4	176,3	178,7	535,9	151,1	2,052	79,56	150,4	149,1	3,461	400,0	89,55	1,029	2,943e+005	1,268e+004	-5034	1,467e+004	-3220	2,161	110,8	508,8	179,0	5,548e+004	1,006e+004	0,8625	10,65
Count	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
