	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	3,300e+004	1,110e+005	314,4	329,6	15,23	15,45	287,4	139,3	0,5745	55,61	138,7	111,5	4,821	352,9	120,8	0,3546	2,197e+005	1,442e+004	-7735	9659	-8223	1,737	89,71	260,1	15,75	3,315e+004	151,2	0,9954	8,722
3	3,436e+004	1,123e+005	318,3	330,7	12,39	12,85	304,0	138,4	0,4514	54,84	137,9	110,0	4,651	352,9	118,4	0,3455	1,310e+005	1,432e+004	-7578	9000	-8338	1,792	97,74	268,7	12,63	3,447e+004	108,6	0,9968	8,830
4	3,486e+004	1,119e+005	316,9	326,4	9,534	9,847	310,8	137,8	0,2736	54,07	137,6	108,4	4,404	352,9	117,0	0,3422	2,852e+004	1,429e+004	-7372	8747	-8148	1,587	91,44	270,9	9,895	3,505e+004	189,1	0,9946	8,940
5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
6	3,555e+004	1,070e+005	303,2	308,3	5,051	5,160	308,3	135,0	-0,2325	50,82	135,2	106,2	3,891	352,9	108,9	0,3502	3,571e+004	1,377e+004	-6764	7037	-8751	1,265	89,39	278,3	6,027	3,578e+004	235,6	0,9934	9,229
7	3,247e+004	9,861e+004	277,8	281,6	3,828	3,828	281,6	132,5	-0,6155	48,69	133,1	103,4	3,604	355,0	106,9	0,3724	3,623e+004	1,331e+004	-6511	5407	-8591	0,8480	89,45	260,0	5,513	3,275e+004	285,3	0,9913	9,467
8	2,833e+004	8,566e+004	241,3	244,5	3,182	3,193	243,8	129,5	-0,9575	45,93	130,4	100,4	2,982	355,0	103,6	0,4162	2,401e+004	1,257e+004	-6299	4392	-8137	0,4240	81,65	232,8	4,530	2,847e+004	145,0	0,9949	9,129
9	2,251e+004	6,952e+004	195,8	198,9	3,091	3,093	198,6	125,4	-1,293	42,89	126,7	95,54	2,455	355,0	101,8	0,4879	1,772e+004	1,173e+004	-6135	3340	-7327	-0,1915	77,26	192,4	4,302	2,259e+004	78,83	0,9965	8,942
10	1,762e+004	5,734e+004	160,5	163,2	2,672	2,672	162,3	120,8	-1,580	40,09	122,4	89,95	2,202	357,1	102,5	0,5603	1,738e+004	1,089e+004	-5984	2824	-6348	0,2394	73,92	156,6	4,248	1,767e+004	53,16	0,9970	8,748
