	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
29	2,610e+004	9,065e+004	259,9	461,3	201,4	203,6	445,9	123,6	6,251	67,26	117,4	122,3	9,767	348,8	57,69	0,4705	8,370e+004	6716	-5123	8661	-7417	8,016	88,90	450,4	202,6	3,829e+004	1,219e+004	0,6817	15,69
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	2,792e+004	9,451e+004	270,9	475,4	204,5	206,4	456,8	123,9	6,067	67,26	117,8	122,4	9,541	348,8	57,40	0,4519	8,433e+004	6778	-5212	9725	-7572	7,346	90,50	472,0	207,0	4,030e+004	1,238e+004	0,6929	15,73
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	2,768e+004	9,461e+004	271,2	470,1	198,9	201,6	457,9	124,1	6,053	67,44	118,1	123,0	9,568	348,8	58,09	0,4533	1,174e+005	6778	-5239	9301	-7110	8,782	88,50	466,9	201,6	3,981e+004	1,213e+004	0,6952	15,52
37	2,576e+004	8,968e+004	257,1	459,7	202,6	205,5	448,6	124,1	6,217	67,41	117,9	123,0	9,644	348,8	57,25	0,4784	9,512e+004	6716	-5109	8902	-7115	7,708	91,40	449,1	204,3	3,842e+004	1,266e+004	0,6705	15,79
38	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	3,015e+004	9,785e+004	283,8	509,2	225,4	228,5	490,1	124,2	5,540	66,04	118,7	122,7	6,744	344,8	56,13	0,4323	9,065e+004	6860	-5212	9583	-5729	6,778	89,77	505,6	228,2	4,449e+004	1,434e+004	0,6778	15,44
41	2,757e+004	9,494e+004	272,2	472,1	200,0	202,0	464,9	125,0	6,067	67,92	118,9	123,7	9,657	348,8	58,28	0,4543	1,285e+005	6723	-5225	9062	-7080	7,517	89,72	467,0	205,1	4,020e+004	1,263e+004	0,6857	15,66
42	2,646e+004	9,076e+004	261,7	461,8	200,1	201,8	448,3	124,9	5,779	67,25	119,1	123,6	9,356	346,8	57,60	0,4722	8,056e+004	6730	-5191	1,018e+004	-7851	6,757	86,85	454,4	202,2	3,875e+004	1,229e+004	0,6828	15,68
43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	2,943e+004	9,875e+004	284,7	489,5	204,8	207,0	489,0	125,3	5,848	67,66	119,5	124,4	8,939	346,8	58,71	0,4369	1,357e+005	6819	-5342	9670	-7119	7,735	86,76	485,0	211,1	4,239e+004	1,296e+004	0,6943	15,25
45	2,798e+004	9,654e+004	276,8	480,4	203,6	205,3	461,5	125,4	6,244	68,11	119,1	124,2	9,527	348,8	59,16	0,4486	7,667e+004	6710	-5123	9261	-7065	7,797	86,30	467,8	206,4	4,087e+004	1,289e+004	0,6847	15,83
46	2,659e+004	9,096e+004	262,3	465,7	203,5	205,5	439,5	125,1	6,142	67,65	119,0	124,2	9,719	346,8	56,32	0,4736	8,936e+004	6716	-5123	9366	-7553	7,352	89,06	465,6	207,2	3,952e+004	1,294e+004	0,6727	16,00

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,804e+004	9,587e+004	275,0	479,6	204,6	206,7	459,1	124,4	6,266	67,67	118,1	123,0	9,460	348,6	57,83	0,4487	1,075e+005	6773	-5217	9320	-6964	7,936	88,43	475,5	208,3	4,075e+004	1,271e+004	0,6878	15,63
Min	2,543e+004	8,879e+004	253,1	450,1	192,8	194,5	437,6	123,0	4,076	66,04	117,0	122,0	6,744	344,8	54,74	0,3988	7,667e+004	6710	-5403	8157	-8088	5,054	84,22	443,3	195,5	3,745e+004	1,143e+004	0,6377	15,04
Max	3,131e+004	1,067e+005	305,9	509,2	225,9	229,1	490,1	125,4	7,359	69,37	119,5	124,5	11,41	350,9	61,89	0,4838	1,774e+005	6860	-5089	1,083e+004	-5729	9,575	92,96	505,6	228,2	4,449e+004	1,480e+004	0,7326	16,00
Count	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26	26
