	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	2,985e+004	8,749e+004	228,9	357,3	128,4	133,7	348,7	132,8	-3,071	58,69	135,9	129,1	0,3010	382,2	64,40	0,5639	2,384e+004	1,457e+004	-9816	4755	-6820	-1,156	89,93	355,5	128,8	4,128e+004	1,143e+004	0,7230	8,088
3	3,081e+004	9,113e+004	240,0	368,5	128,5	132,9	352,6	132,8	-3,058	58,00	135,8	129,7	-0,4857	379,7	65,40	0,5403	6,264e+004	1,465e+004	-9946	4905	-7560	-1,792	92,02	366,9	128,6	4,289e+004	1,208e+004	0,7183	8,325
4	3,006e+004	8,846e+004	231,5	361,8	130,3	134,9	348,7	132,7	-3,065	57,82	135,8	129,2	-0,4515	382,2	64,08	0,5580	4,764e+004	1,460e+004	-9713	5041	-7149	-2,032	96,70	361,2	130,5	4,207e+004	1,201e+004	0,7145	8,502
5	3,018e+004	9,043e+004	238,1	366,6	128,4	131,7	353,0	131,9	-3,728	55,85	135,6	127,3	-0,8619	379,7	65,78	0,5346	7,258e+004	1,451e+004	-9481	5065	-7679	-1,731	94,04	362,0	129,0	4,227e+004	1,209e+004	0,7140	8,330
6	3,056e+004	9,281e+004	242,9	366,1	123,2	127,2	351,7	130,3	-4,405	54,39	134,7	123,9	-1,088	382,2	67,48	0,5101	5,161e+004	1,416e+004	-8988	4886	-7508	-2,654	90,09	359,9	123,4	4,169e+004	1,113e+004	0,7331	8,403
7	2,917e+004	8,907e+004	233,1	349,2	116,1	121,8	341,9	128,3	-5,117	52,13	133,4	118,9	-1,703	382,2	68,24	0,5100	2,754e+004	1,371e+004	-8797	4956	-7245	-3,359	99,19	341,5	116,1	3,897e+004	9802	0,7485	8,313
8	2,865e+004	8,979e+004	234,9	342,8	107,8	115,2	337,0	125,7	-5,507	49,79	131,2	115,0	-2,100	382,2	70,79	0,4894	1,366e+004	1,350e+004	-8674	5280	-7342	-3,721	92,13	331,9	108,3	3,741e+004	8754	0,7660	8,425
9	2,952e+004	9,193e+004	243,6	338,1	94,51	100,6	330,3	122,9	-5,828	46,89	128,7	109,7	-2,490	377,4	73,13	0,4503	1,499e+004	1,300e+004	-8017	4827	-7490	-3,981	82,97	333,1	94,57	3,726e+004	7735	0,7924	8,332
10	2,895e+004	9,178e+004	243,2	327,9	84,71	91,02	312,7	120,0	-5,855	45,04	125,9	106,3	-2,593	377,4	74,80	0,4369	1,415e+004	1,260e+004	-7791	5250	-7226	-4,186	79,62	325,2	84,75	3,584e+004	6890	0,8077	8,242
11	2,768e+004	8,966e+004	239,1	319,2	80,14	85,42	303,5	117,5	-6,396	42,82	123,9	102,6	-2,661	375,0	75,99	0,4289	1,734e+004	1,220e+004	-7360	4778	-7031	-4,829	79,73	314,6	80,14	3,417e+004	6482	0,8103	8,315
12	2,515e+004	8,352e+004	222,7	296,8	74,07	79,40	277,1	114,6	-6,471	40,66	121,1	98,61	-2,422	375,0	76,34	0,4428	2,275e+004	1,174e+004	-6690	4340	-6415	-5,595	86,36	291,7	74,11	3,092e+004	5767	0,8135	8,384
13	2,299e+004	7,935e+004	210,3	280,1	69,79	75,89	262,9	111,7	-6,731	38,86	118,4	93,72	-2,073	377,4	75,88	0,4457	2,379e+004	1,129e+004	-6348	3284	-6024	-6,095	76,65	277,1	69,83	2,826e+004	5273	0,8134	8,299
14	1,911e+004	6,771e+004	180,6	243,3	62,72	68,63	224,2	107,6	-6,765	35,94	114,3	88,15	-2,887	375,0	74,56	0,4882	2,246e+004	1,032e+004	-5760	2726	-5751	-5,260	78,12	242,2	62,72	2,377e+004	4660	0,8039	8,365
15	1,678e+004	6,084e+004	163,3	221,5	58,22	62,60	209,7	103,8	-6,834	33,51	110,7	82,65	-3,017	372,7	73,71	0,5063	1,248e+004	9556	-5452	2754	-5771	-5,910	76,36	221,5	58,28	2,104e+004	4256	0,7977	8,364
16	1,480e+004	5,601e+004	151,2	203,5	52,33	56,61	188,9	99,45	-6,875	31,21	106,3	79,44	-3,222	370,4	74,64	0,5253	1,442e+004	8790	-5062	2657	-5151	-5,787	65,54	202,6	52,53	1,873e+004	3927	0,7903	8,142
17	1,358e+004	5,367e+004	144,9	193,0	48,05	51,81	178,5	95,86	-6,847	29,65	102,7	76,82	-3,092	370,4	75,55	0,5301	2,199e+004	8085	-4788	2269	-4967	-6,191	60,53	191,8	48,95	1,732e+004	3745	0,7839	8,027
18	1,280e+004	5,282e+004	142,6	186,6	43,99	47,67	172,5	92,96	-7,032	28,48	99,99	74,20	-3,099	370,4	78,18	0,5202	2,177e+004	7641	-4453	1740	-4980	-7,005	62,69	182,4	45,10	1,634e+004	3544	0,7832	8,089
19	1,125e+004	4,862e+004	130,5	170,6	40,15	43,45	152,8	89,45	-6,916	27,21	96,36	70,01	-3,263	372,7	77,46	0,5366	1,926e+004	6964	-4282	1743	-4729	-6,888	58,75	168,4	40,91	1,452e+004	3265	0,7751	8,024
20	1,097e+004	4,794e+004	130,2	169,3	39,03	42,90	148,3	87,41	-7,107	26,15	94,52	68,95	-3,769	368,1	77,56	0,5294	1,874e+004	6717	-4118	1726	-4621	1,006	53,95	167,9	39,93	1,417e+004	3199	0,7742	7,841
21	9140	4,172e+004	113,4	152,4	39,00	42,88	134,4	84,21	-6,964	24,87	91,17	66,21	-3,755	368,1	74,94	0,5841	2,173e+004	6170	-3810	1543	-4064	2,250	53,15	151,3	39,96	1,223e+004	3094	0,7471	8,055
22	8267	3,916e+004	106,4	146,3	39,90	42,93	130,9	81,45	-6,957	23,83	88,41	63,99	-3,680	368,1	73,34	0,6014	2,233e+004	5766	-3708	1558	-3863	-4,768	48,55	145,1	41,88	1,132e+004	3056	0,7301	7,994
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
29	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,192e+004	7,304e+004	193,9	274,3	80,44	85,21	260,0	111,6	-5,787	41,04	117,4	97,82	-2,305	375,6	72,49	0,5111	2,703e+004	1,098e+004	-6812	3623	-6161	-3,794	77,00	271,1	80,87	2,869e+004	6771	0,7686	8,231
Min	8267	3,916e+004	106,4	146,3	39,00	42,88	130,9	81,45	-7,107	23,83	88,41	63,99	-3,769	368,1	64,08	0,4289	1,248e+004	5766	-9946	1543	-7679	-7,005	48,55	145,1	39,93	1,132e+004	3056	0,7140	7,841
Max	3,081e+004	9,281e+004	243,6	368,5	130,3	134,9	353,0	132,8	-3,058	58,69	135,9	129,7	0,3010	382,2	78,18	0,6014	7,258e+004	1,465e+004	-3708	5280	-3863	2,250	99,19	366,9	130,5	4,289e+004	1,209e+004	0,8135	8,502
Count	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21
