	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	3,084e+004	1,196e+005	412,5	490,1	77,59	78,30	490,1	115,2	-0,08894	55,99	115,3	110,9	1,621	289,9	119,6	0,2688	5,754e+004	9619	-6451	9124	-1,088e+004	0,2805	78,54	345,0	79,94	12,65
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	2,758e+004	1,998e+005	685,9	762,2	76,32	78,52	363,7	114,3	0,5473	56,61	113,8	109,2	2,196	291,3	213,4	0,1592	5,589e+004	9140	-6876	2,159e+004	-5123	0,7662	78,85	321,4	77,02	12,74
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	2,624e+004	8,175e+004	280,7	362,3	81,66	83,53	357,1	114,8	-0,05473	56,55	114,8	110,1	1,437	291,3	87,33	0,3922	6,562e+004	9291	-6691	8812	-4238	0,4926	75,97	321,4	82,61	12,16
46	2,851e+004	1,966e+005	678,3	747,9	69,56	71,43	364,1	116,0	1,615	57,62	114,3	109,7	1,827	289,9	200,6	0,1618	1,101e+005	9564	-6752	2,239e+004	-5468	2,032	76,01	338,2	70,29	12,84
47	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
48	2,859e+004	8,736e+004	299,9	371,4	71,48	73,04	368,6	116,2	-0,1300	57,06	116,3	110,4	1,512	291,3	90,23	0,3681	5,230e+004	9756	-6691	7670	-4835	0,1984	75,23	332,4	72,75	12,30
49	2,675e+004	1,755e+005	608,4	688,8	80,42	82,19	349,4	115,0	1,170	56,82	113,8	109,9	1,184	288,5	182,6	0,1806	2,454e+005	9208	-6568	1,996e+004	-5109	1,957	76,47	333,2	81,39	12,70
50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
51	2,607e+004	8,647e+004	296,9	373,3	76,47	77,45	371,8	114,2	-0,3557	55,66	114,6	109,5	1,574	291,3	94,47	0,3688	4,929e+004	9366	-6520	9220	-5229	0,07526	73,45	314,2	78,39	12,51

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	2,761e+004	1,291e+005	445,2	523,2	78,01	80,00	386,2	114,9	0,3198	56,51	114,5	109,4	1,470	290,2	136,5	0,2794	5,821e+004	9401	-6395	1,357e+004	-5908	0,8114	75,63	326,6	78,93	12,83
Min	2,498e+004	8,175e+004	280,7	362,3	69,56	71,43	349,4	112,7	-0,8415	55,01	111,3	107,3	0,7731	287,1	87,33	0,1361	2,489e+004	9072	-6876	7670	-1,088e+004	-0,2394	70,12	301,3	70,29	12,16
Max	3,145e+004	2,360e+005	814,2	903,2	89,06	92,91	490,1	116,2	1,615	57,97	116,3	110,9	2,196	291,3	255,5	0,3922	2,454e+005	9769	-6007	2,713e+004	-4238	2,080	81,23	345,0	89,11	13,51
Count	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
