	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	5,012e+004	1,302e+005	375,4	390,8	15,41	15,95	390,8	145,0	-2,079	58,68	147,1	119,6	3,474	346,8	102,4	0,3185	3,028e+004	1,611e+004	-8699	9333	-9826	-1,265	104,8	366,7	15,68	1,353e+004	-3,660e+004	3,705	8,310
4	3,996e+004	1,457e+005	410,5	418,8	8,323	8,323	301,7	144,2	0,8344	59,27	143,4	118,9	4,568	355,0	135,6	0,2898	3,457e+005	1,593e+004	-7284	1,071e+004	-9904	2,243	96,92	302,6	10,11	5827	-3,413e+004	6,858	9,206
5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
6	5,142e+004	1,384e+005	394,5	406,7	12,22	12,86	406,7	145,7	-1,935	59,87	147,7	121,0	4,432	350,9	108,0	0,3066	2,753e+004	1,582e+004	-8781	1,016e+004	-9896	-1,327	107,1	365,2	12,36	1,406e+004	-3,736e+004	3,656	8,572
7	4,377e+004	1,400e+005	399,1	408,7	9,623	9,782	330,4	143,9	0,5540	58,31	143,4	121,3	2,989	350,9	120,5	0,3038	1,177e+005	1,607e+004	-7625	1,076e+004	-9533	1,976	101,0	331,2	11,45	7877	-3,590e+004	5,557	8,833
8	5,151e+004	1,437e+005	404,7	415,4	10,68	10,85	408,4	144,9	0,8275	61,23	144,1	121,1	5,512	355,0	108,1	0,2991	3,993e+004	1,586e+004	-8241	1,181e+004	-9710	1,901	97,61	374,2	11,15	1,518e+004	-3,632e+004	3,393	9,086
9	5,072e+004	1,378e+005	395,1	407,3	12,13	12,69	407,3	145,3	-1,546	59,59	146,9	116,7	3,960	348,8	109,2	0,2953	1,638e+004	1,596e+004	-8727	9931	-9694	-0,8480	104,2	361,9	12,13	1,474e+004	-3,597e+004	3,440	8,804
10	4,254e+004	1,359e+005	384,9	392,6	7,658	7,801	317,6	144,0	0,5334	58,38	143,5	121,5	3,611	352,9	120,0	0,3157	2,168e+005	1,568e+004	-7632	1,032e+004	-9932	1,518	94,07	320,7	9,665	6882	-3,566e+004	6,181	8,557
11	4,811e+004	1,428e+005	404,7	413,0	8,263	8,313	388,4	144,3	0,8138	59,98	143,5	121,4	5,328	352,9	115,2	0,2999	4,561e+004	1,557e+004	-8104	1,221e+004	-9815	2,216	93,83	351,3	9,527	1,197e+004	-3,614e+004	4,020	9,041
12	4,752e+004	1,335e+005	382,7	393,1	10,41	10,62	393,1	144,2	-2,045	58,29	146,3	117,0	4,185	348,8	112,5	0,3056	3,379e+004	1,593e+004	-8330	8957	-9811	-1,327	99,88	340,3	10,84	1,186e+004	-3,566e+004	4,006	8,913
