	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,773e+004	9,463e+004	271,3	365,0	93,68	95,42	300,7	142,0	0,5266	57,77	141,5	123,1	5,150	348,8	86,12	0,4538	2,674e+005	1,487e+004	-8220	4947	-6308	3,413	96,42	315,0	95,58	3,845e+004	1,072e+004	0,7212	9,380
2	3,647e+004	9,864e+004	284,4	377,2	92,76	97,42	368,0	142,8	0,3146	58,59	142,5	126,0	5,129	346,8	75,78	0,4429	1,394e+005	1,461e+004	-9718	4381	-7002	3,768	87,61	375,3	93,38	4,709e+004	1,062e+004	0,7744	8,976
3	3,336e+004	9,251e+004	268,3	368,7	100,4	102,0	347,9	142,5	-1,717	56,92	144,2	124,3	4,575	344,8	73,47	0,4634	1,776e+005	1,461e+004	-1,007e+004	3493	-6819	14,07	87,23	365,1	102,2	4,548e+004	1,211e+004	0,7336	8,607
4	2,674e+004	8,677e+004	251,6	339,1	87,48	89,56	289,0	141,3	0,2736	55,86	141,0	121,7	4,302	344,8	82,94	0,4837	3,062e+005	1,455e+004	-8350	3812	-6665	4,288	99,15	303,4	89,02	3,663e+004	9886	0,7301	9,117
5	3,372e+004	9,288e+004	269,4	364,2	94,88	96,88	342,5	141,5	0,2530	57,01	141,3	123,2	4,999	344,8	73,96	0,4573	1,546e+005	1,459e+004	-9164	3495	-6846	2,756	92,42	364,2	95,90	4,492e+004	1,120e+004	0,7506	9,026
6	3,116e+004	8,776e+004	254,5	352,7	98,18	101,8	330,3	142,0	0,1436	57,00	141,8	125,1	5,006	344,8	73,03	0,4914	1,551e+005	1,457e+004	-9862	3324	-7289	21,13	95,73	348,5	99,40	4,289e+004	1,174e+004	0,7264	8,998
7	2,920e+004	8,463e+004	245,4	339,4	94,03	96,74	309,8	141,3	-0,01368	55,57	141,3	123,0	4,651	344,8	74,10	0,5014	1,783e+005	1,446e+004	-9397	2861	-7103	9,711	91,36	331,2	96,09	4,033e+004	1,112e+004	0,7241	9,094
8	2,781e+004	8,251e+004	240,6	325,8	85,14	86,48	287,1	139,9	-0,2052	53,49	140,1	118,3	4,302	342,9	76,00	0,4917	2,387e+005	1,402e+004	-8781	2959	-7692	6,914	98,53	316,7	86,70	3,767e+004	9865	0,7382	9,246
9	2,589e+004	7,834e+004	227,2	306,9	79,68	81,85	276,0	138,2	-0,3420	52,03	138,5	116,2	4,261	344,8	77,04	0,5116	2,409e+005	1,395e+004	-8159	2443	-7640	-0,06839	88,22	294,9	81,14	3,473e+004	8843	0,7454	9,494
10	2,629e+004	8,010e+004	233,6	304,7	71,05	72,40	264,2	136,3	-0,5471	49,96	136,9	113,7	3,816	342,9	79,37	0,4866	2,334e+005	1,351e+004	-7694	2976	-7630	-0,3830	94,17	294,3	73,18	3,408e+004	7794	0,7713	9,432
11	2,493e+004	7,641e+004	221,6	284,2	62,64	63,51	255,1	134,0	-0,8207	48,23	134,9	109,1	3,727	344,8	80,97	0,4923	2,147e+005	1,333e+004	-7010	3197	-7324	-0,8002	87,82	273,7	65,01	3,137e+004	6445	0,7945	9,524
12	2,377e+004	7,290e+004	211,4	266,9	55,51	56,51	236,2	131,7	-1,108	46,11	132,8	105,4	3,255	344,8	81,71	0,4987	1,992e+005	1,293e+004	-6777	3838	-6622	-1,108	82,20	258,7	57,14	2,913e+004	5361	0,8160	9,632
13	2,050e+004	6,585e+004	189,9	236,3	46,48	47,20	201,4	128,8	-1,347	43,99	130,1	101,5	3,016	346,8	82,89	0,5344	2,078e+005	1,247e+004	-6463	4156	-6625	-1,313	82,72	229,1	48,22	2,492e+004	4418	0,8227	9,635
14	1,746e+004	5,662e+004	163,3	203,8	40,50	41,03	178,1	125,1	-1,785	41,21	126,9	96,19	2,394	346,8	81,84	0,5892	1,273e+005	1,188e+004	-6046	3934	-5940	-1,635	75,33	199,5	42,06	2,118e+004	3715	0,8246	9,586
15	1,400e+004	4,791e+004	137,4	171,4	34,01	34,34	146,3	120,1	-2,127	38,28	122,2	90,87	1,853	348,8	82,16	0,6616	1,003e+005	1,093e+004	-6053	3316	-5403	-1,874	70,00	167,2	37,05	1,708e+004	3076	0,8199	9,255
16	1,090e+004	4,005e+004	115,5	141,1	25,64	25,79	111,9	114,5	-2,476	35,10	116,9	84,48	0,9643	346,8	84,54	0,7314	1,196e+005	1,011e+004	-6073	2141	-4405	-2,373	74,39	136,6	27,49	1,315e+004	2247	0,8291	8,871
17	6815	2,684e+004	77,84	101,4	23,51	23,77	90,82	108,1	-2,640	32,19	110,7	78,34	0,3009	344,8	81,00	1,006	8,815e+004	9151	-5936	1839	-3025	-2,606	68,52	96,09	24,68	8741	1926	0,7796	8,529
18	4917	2,139e+004	61,66	84,14	22,48	22,91	71,65	102,2	-2,866	30,14	105,0	74,53	0,1915	346,8	82,12	1,209	8,446e+004	8576	-5540	1392	-2605	-2,852	34,81	75,09	23,78	6782	1865	0,7250	8,480
19	3794	1,856e+004	53,53	72,92	19,40	19,66	60,30	96,16	-3,078	28,01	99,24	71,08	-0,2394	346,8	82,87	1,328	7,134e+004	8097	-5355	1016	-2328	59,55	36,56	64,59	21,50	5599	1805	0,6775	8,141
20	3244	1,665e+004	48,00	63,81	15,81	15,99	53,24	90,90	-3,173	26,32	94,07	66,78	-0,5608	346,8	83,25	1,391	5,309e+004	7865	-4897	892,4	-1979	1,142	39,12	57,66	17,99	4819	1574	0,6733	8,157
21	3048	1,570e+004	45,52	59,92	14,40	14,74	50,01	86,51	-3,235	24,82	89,74	63,39	-0,7523	344,8	82,01	1,393	4,080e+004	7509	-4678	943,4	-1846	1,470	38,95	55,51	15,72	4495	1447	0,6781	8,095
22	2652	1,470e+004	42,38	56,19	13,80	13,97	46,10	82,92	-3,235	23,97	86,16	60,77	-0,6224	346,8	82,25	1,434	4,155e+004	7099	-4391	965,8	-1762	2,907	38,63	51,53	15,08	4061	1408	0,6531	8,050
23	2161	1,258e+004	36,47	50,19	13,71	14,02	43,38	79,93	-3,310	22,98	83,24	58,71	-0,8138	344,8	79,72	1,610	3,737e+004	6798	-4274	888,5	-1449	2,031	37,34	45,75	15,07	3549	1388	0,6089	8,050
