	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	2,959e+004	1,439e+005	270,9	417,1	146,1	167,9	350,3	122,9	3,386	78,80	119,5	110,1	3,386	531,0	65,10	0,4065	1,049e+005	1,293e+004	-9932	7637	-5127	3,386	91,65	416,2	152,3	4,002e+004	1,043e+004	0,7395	8,708
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	1,925e+004	7,908e+004	188,5	319,2	130,8	139,4	289,7	112,1	-0,03420	49,17	112,1	98,18	2,073	419,6	59,32	0,5209	4,525e+004	1,058e+004	-9036	5576	-6007	0,6019	77,53	317,7	130,8	2,720e+004	7944	0,7079	7,633
6	2,400e+004	9,646e+004	228,3	326,2	97,96	107,0	300,2	115,3	-0,05472	52,33	115,4	98,73	2,839	422,5	70,58	0,4325	7,303e+004	1,262e+004	-8721	4310	-7150	0,07524	82,26	323,4	98,03	2,869e+004	4692	0,8365	7,840
7	1,926e+004	7,916e+004	188,7	284,4	95,70	103,2	264,7	110,3	-0,6361	46,24	111,0	94,66	1,443	419,6	67,10	0,5017	2,995e+004	1,098e+004	-8782	4071	-5902	-0,4583	79,54	281,2	95,95	2,367e+004	4413	0,8136	7,707
8	1,915e+004	8,004e+004	190,8	270,1	79,33	84,18	258,2	109,0	-1,053	44,42	110,1	90,68	1,149	419,6	72,00	0,4753	3,260e+004	1,139e+004	-8016	3512	-5912	-0,9439	76,60	264,9	80,05	2,217e+004	3020	0,8638	7,968
9	1,510e+004	6,642e+004	158,3	238,4	80,08	84,51	230,9	103,6	-1,505	40,59	105,1	86,29	0,6635	419,6	67,80	0,5451	2,565e+004	9884	-7182	3173	-5216	-1,122	74,50	233,5	81,08	1,813e+004	3031	0,8328	7,839
10	1,489e+004	6,634e+004	158,1	228,3	70,17	74,13	222,3	102,1	-1,676	39,12	103,8	83,60	0,4925	419,6	69,88	0,5288	3,083e+004	9754	-6491	2749	-5538	-1,601	66,94	226,2	71,76	1,726e+004	2371	0,8626	8,086
11	1,288e+004	6,031e+004	143,7	213,8	70,10	74,33	207,8	97,94	-1,915	36,58	99,86	80,54	0,3010	419,6	68,11	0,5603	3,420e+004	8611	-5930	2760	-5166	-1,737	66,79	211,1	71,35	1,526e+004	2380	0,8440	7,962
12	1,281e+004	6,068e+004	144,6	212,5	67,93	71,64	205,9	97,33	-1,997	35,83	99,32	78,40	0,1847	419,6	69,26	0,5421	3,532e+004	8502	-5670	2760	-5211	-1,943	68,35	208,8	70,05	1,500e+004	2195	0,8537	7,976
13	1,125e+004	5,802e+004	137,3	207,2	69,92	74,24	204,3	93,84	-2,127	34,27	95,96	75,67	0,04104	422,5	69,82	0,5511	3,064e+004	7483	-5253	2508	-4669	-1,731	59,19	196,7	71,66	1,355e+004	2301	0,8302	7,950
14	1,079e+004	5,555e+004	132,4	199,5	67,06	70,47	197,0	93,44	-2,223	33,52	95,66	73,14	-0,3899	419,6	69,51	0,5524	3,052e+004	7408	-5041	2725	-4677	-2,031	59,56	190,5	70,00	1,297e+004	2181	0,8319	7,974
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,718e+004	7,690e+004	176,5	265,2	88,65	95,54	248,3	105,3	-0,8942	44,62	106,2	88,18	1,107	430,2	68,04	0,5106	4,299e+004	1,001e+004	-7278	3798	-5507	-0,6821	72,99	260,9	90,27	2,127e+004	4087	0,8197	7,967
Min	1,079e+004	5,555e+004	132,4	199,5	67,06	70,47	197,0	93,44	-2,223	33,52	95,66	73,14	-0,3899	419,6	59,32	0,4065	2,565e+004	7408	-9932	2508	-7150	-2,031	59,19	190,5	70,00	1,297e+004	2181	0,7079	7,633
Max	2,959e+004	1,439e+005	270,9	417,1	146,1	167,9	350,3	122,9	3,386	78,80	119,5	110,1	3,386	531,0	72,00	0,5603	1,049e+005	1,293e+004	-5041	7637	-4669	3,386	91,65	416,2	152,3	4,002e+004	1,043e+004	0,8638	8,708
Count	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
