	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	4,519e+004	1,396e+005	383,8	538,9	155,1	160,7	432,3	163,6	8,332	87,97	155,3	154,1	11,70	363,6	79,27	0,4015	9,651e+005	1,132e+004	-8441	1,099e+004	-8994	8,715	104,9	484,2	155,3	6,981e+004	2,462e+004	0,6473	14,42
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	3,685e+004	1,116e+005	310,5	425,4	114,9	119,6	339,3	162,7	8,380	84,04	154,3	155,4	9,754	359,3	80,29	0,5005	6,882e+005	1,118e+004	-9378	7060	-7699	8,934	112,3	386,7	115,2	5,555e+004	1,870e+004	0,6634	13,51
5	3,680e+004	1,129e+005	312,2	435,9	123,6	127,8	336,8	162,1	8,332	84,24	153,8	156,7	10,16	361,4	78,45	0,5019	7,320e+005	1,125e+004	-8886	5773	-8654	116,8	105,6	398,0	124,6	5,711e+004	2,032e+004	0,6443	14,07
6	3,463e+004	1,022e+005	284,4	412,4	128,0	131,1	328,9	160,4	5,678	81,77	154,7	155,8	9,980	359,3	72,99	0,5478	4,924e+005	1,126e+004	-8804	5881	-8738	6,334	114,5	389,6	130,9	5,533e+004	2,071e+004	0,6258	13,24
7	3,920e+004	1,125e+005	311,2	411,7	100,5	104,3	337,3	157,4	7,483	79,25	150,0	150,6	7,634	361,4	79,81	0,4840	4,631e+005	1,097e+004	-9159	4500	-8707	7,661	112,9	389,9	100,8	5,473e+004	1,553e+004	0,7162	13,38
8	3,157e+004	9,459e+004	263,3	336,3	73,03	77,90	271,9	154,7	6,847	76,19	147,9	145,4	8,783	359,3	86,48	0,5523	5,398e+005	1,081e+004	-9105	5468	-7895	6,847	107,2	304,5	73,43	4,284e+004	1,127e+004	0,7369	13,11
9	3,023e+004	8,991e+004	247,3	304,4	57,10	59,00	265,7	150,5	6,163	73,37	144,3	140,7	8,297	363,6	87,96	0,5690	3,817e+005	1,053e+004	-9358	6295	-8004	6,259	100,5	281,1	57,19	3,929e+004	9058	0,7694	12,73
10	2,751e+004	8,095e+004	224,0	273,3	49,39	50,47	248,3	144,7	5,192	68,49	139,6	135,7	6,745	361,4	87,26	0,6061	2,805e+005	1,014e+004	-9501	5587	-7286	5,363	96,40	256,7	49,65	3,530e+004	7790	0,7793	12,14
11	2,428e+004	7,224e+004	201,1	231,8	30,75	31,89	218,1	140,0	5,000	64,44	135,0	128,5	6,751	359,3	91,95	0,6391	2,428e+005	9631	-9392	5333	-6570	5,007	100,7	218,7	30,78	2,965e+004	5368	0,8189	12,07
12	2,045e+004	6,153e+004	170,2	195,7	25,43	26,47	195,6	134,8	4,474	60,64	130,3	127,6	6,471	361,4	91,53	0,7496	1,009e+005	9002	-9207	4417	-5868	4,487	96,40	186,0	25,51	2,497e+004	4518	0,8190	12,01
13	1,818e+004	5,438e+004	150,5	170,6	20,09	20,92	167,9	130,1	3,824	56,87	126,3	117,5	5,951	361,4	90,18	0,7812	2,562e+004	8366	-8619	4052	-5900	3,988	90,73	166,8	20,18	2,204e+004	3865	0,8247	11,94
14	1,655e+004	5,300e+004	145,7	159,3	13,56	14,25	153,6	125,5	3,365	53,76	122,2	107,5	5,363	363,6	97,36	0,7375	2,019e+004	7764	-7750	3706	-5449	3,625	84,33	149,7	13,56	1,965e+004	3095	0,8425	11,97
15	1,416e+004	4,829e+004	133,6	143,7	10,06	10,44	138,5	120,8	3,099	50,29	117,7	104,0	4,768	361,4	104,0	0,7781	1,725e+004	7135	-7367	3148	-4645	3,407	86,44	128,5	10,22	1,685e+004	2690	0,8404	12,02
16	1,206e+004	2,840e+004	155,7	162,1	6,431	7,252	122,2	116,6	2,634	27,53	114,0	99,51	4,549	182,4	139,2	0,6391	6736	6751	-6649	1958	-3966	2,962	82,72	111,8	7,037	1,450e+004	2441	0,8316	12,58
17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
