	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	3,909e+004	1,340e+005	344,0	505,1	161,2	171,8	419,9	123,6	2,798	66,57	120,8	115,1	5,855	389,6	68,18	0,3346	1,111e+005	1,150e+004	-9412	9312	-7507	5,855	96,33	504,5	161,5	5,228e+004	1,319e+004	0,7477	9,943
3	3,960e+004	1,368e+005	349,0	492,8	143,9	151,4	419,7	122,5	2,189	63,74	120,3	113,1	5,068	392,2	70,96	0,3241	1,303e+005	1,155e+004	-9631	9348	-7973	2,414	91,65	491,7	143,9	5,050e+004	1,091e+004	0,7840	9,570
4	3,307e+004	1,151e+005	293,5	418,8	125,3	131,6	397,8	119,7	1,047	58,71	118,6	110,5	4,042	392,2	70,47	0,3764	2,552e+004	1,116e+004	-9453	8750	-6857	1,149	84,82	416,5	125,3	4,179e+004	8720	0,7913	9,138
5	3,064e+004	1,103e+005	281,3	396,1	114,8	120,6	375,8	116,4	-0,9439	53,21	117,3	105,1	2,695	392,2	72,43	0,3735	5,092e+004	1,102e+004	-9364	6563	-6911	-0,9234	90,61	388,4	114,9	3,801e+004	7371	0,8061	8,601
6	3,015e+004	1,120e+005	287,5	393,0	105,5	110,7	364,3	111,1	0,3762	48,73	110,7	100,3	0,3762	389,6	73,68	0,3490	4,670e+004	1,035e+004	-9015	5896	-7560	0,8824	79,37	390,3	106,4	3,677e+004	6621	0,8199	8,915
7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	1,490e+004	7,299e+004	186,1	257,9	71,77	73,83	251,1	91,89	-1,395	35,18	93,29	75,12	0,3899	392,2	76,74	0,4036	5,184e+004	6635	-5294	3187	-5340	-1,033	63,71	242,5	75,74	1,849e+004	3587	0,8060	9,229
13	1,601e+004	7,581e+004	193,3	255,6	62,28	64,00	239,9	92,36	-1,518	35,14	93,88	73,68	0,2326	392,2	78,29	0,3812	4,564e+004	6970	-4966	3479	-6158	-1,313	60,53	246,9	66,35	1,877e+004	2756	0,8532	9,289
