;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
18;2,872e+004;8,824e+004;235,3;517,9;282,6;284,8;516,2;136,1;-3,454;63,45;139,5;131,1;3,728;375,0;46,69;0,5572;1,480e+005;1,429e+004;-1,060e+004;4961;-5788;-3,304;102,6;504,0;287,6;8,770
19;2,625e+004;8,031e+004;215,5;494,6;279,2;280,8;490,4;133,2;-3,912;60,26;137,1;129,0;-1,142;372,7;44,30;0,5989;1,475e+005;1,412e+004;-1,218e+004;4686;-6813;-3,023;89,51;486,4;284,8;8,041
20;2,264e+004;8,463e+004;228,5;481,0;252,5;257,1;440,8;131,9;-2,757;59,24;134,7;126,0;-1,395;370,4;52,64;0,5515;4,366e+005;1,371e+004;-1,224e+004;6167;-6564;-0,3078;101,1;434,1;252,9;7,649
21;2,767e+004;1,145e+005;303,5;533,5;230,0;262,3;480,4;135,4;0,8755;64,57;134,6;129,6;3,461;377,4;66,85;0,4270;3,646e+005;1,393e+004;-1,203e+004;6642;-6012;2,025;92,23;454,0;251,3;8,407
22;3,239e+004;9,762e+004;258,7;539,3;280,6;286,3;536,0;137,0;-1,601;65,20;138,6;132,7;3,947;377,4;49,43;0,5131;8,758e+004;1,430e+004;-1,143e+004;4967;-6491;-0,3146;101,5;523,3;281,1;9,049
23;2,519e+004;7,681e+004;207,4;494,1;286,7;288,0;486,9;134,7;-3,673;60,82;138,3;130,7;-0,3078;370,4;42,13;0,6304;1,879e+005;1,445e+004;-1,162e+004;4596;-5960;-2,599;97,38;492,2;294,7;8,433
24;2,186e+004;7,191e+004;192,9;447,8;254,8;259,2;438,8;131,2;-3,796;57,91;135,0;125,1;-1,642;372,7;44,73;0,6486;3,512e+005;1,373e+004;-1,289e+004;5361;-5950;-3,003;94,41;431,4;256,0;7,581
25;2,454e+004;1,104e+005;296,3;508,5;212,2;250,0;429,8;131,6;-1,231;59,80;132,8;124,7;-1,231;372,7;68,67;0,4208;3,464e+005;1,361e+004;-1,287e+004;7399;-6772;1,710;89,55;431,5;239,2;8,341
26;3,063e+004;9,752e+004;258,4;518,0;259,5;269,4;509,5;134,4;0,6703;64,30;133,8;128,6;4,207;377,4;52,31;0,4978;5,256e+004;1,391e+004;-1,119e+004;5712;-6895;1,101;89,74;494,0;259,6;8,695
27;2,944e+004;8,918e+004;237,8;523,3;285,5;288,3;519,7;135,0;-3,618;62,57;138,6;130,4;3,536;375,0;45,98;0,5483;1,680e+005;1,420e+004;-1,051e+004;4613;-6721;-2,250;101,8;517,2;289,3;8,658
28;2,567e+004;7,758e+004;209,5;486,1;276,7;279,8;481,2;132,0;-3,878;59,05;135,9;128,3;-1,949;370,4;43,20;0,6124;1,833e+005;1,408e+004;-1,191e+004;4898;-6926;-2,873;92,20;484,9;281,5;7,849
29;2,456e+004;1,009e+005;270,6;495,1;224,5;251,5;441,5;131,3;-1,457;60,70;132,8;125,8;-1,457;372,7;62,50;0,4647;2,696e+005;1,376e+004;-1,326e+004;7005;-6493;1,758;92,25;433,0;240,0;8,112
30;2,903e+004;9,710e+004;257,3;509,1;251,8;265,3;494,9;134,7;0,6977;64,50;134,0;128,4;4,213;377,4;54,59;0,4988;1,866e+005;1,388e+004;-1,268e+004;5753;-7555;0,9576;102,5;471,4;254,7;8,499
31;2,954e+004;8,906e+004;237,5;523,1;285,7;289,0;511,6;134,9;-3,796;62,59;138,7;129,7;3,632;375,0;45,59;0,5461;1,988e+005;1,419e+004;-1,098e+004;4353;-6283;-2,093;101,3;520,9;290,6;8,681
32;2,682e+004;8,121e+004;219,3;496,8;277,5;282,0;490,8;132,0;-3,995;59,51;136,0;128,0;-1,806;370,4;44,63;0,5839;1,837e+005;1,412e+004;-1,269e+004;4798;-6809;-2,955;92,28;491,3;281,9;7,938
33;2,626e+004;1,008e+005;270,4;503,0;232,6;249,9;456,7;131,7;-1,382;61,37;133,1;125,7;-1,382;372,7;60,32;0,4649;3,374e+005;1,382e+004;-1,206e+004;6498;-7656;2,250;92,91;448,3;241,6;8,179
34;2,995e+004;1,010e+005;269,2;527,2;257,9;266,5;504,9;134,8;0,7045;64,48;134,1;129,1;4,159;375,0;55,84;0,4794;1,512e+005;1,403e+004;-1,203e+004;6717;-8375;2,832;99,04;482,2;257,9;8,570
35;3,189e+004;9,571e+004;253,6;539,5;285,9;289,4;529,5;135,3;-2,695;63,72;138,0;129,9;3,878;377,4;47,39;0,5121;1,694e+005;1,421e+004;-1,144e+004;5043;-6083;-1,361;94,53;535,2;288,9;8,719
36;2,761e+004;8,581e+004;231,7;512,6;281,0;283,4;504,6;132,3;-3,947;59,11;136,2;127,7;-1,019;370,4;46,26;0,5511;2,104e+005;1,418e+004;-1,220e+004;5634;-8159;-2,845;93,11;500,8;287,2;8,078
37;2,241e+004;8,081e+004;216,8;464,9;248,0;254,6;432,6;130,1;-3,824;57,43;133,9;123,2;-1,819;372,7;51,04;0,5679;3,436e+005;1,374e+004;-1,254e+004;5968;-6368;-1,272;91,32;424,9;249,0;7,468

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
Avg;2,718e+004;9,144e+004;244,5;506,9;262,4;271,6;486,1;133,6;-2,152;61,80;135,7;128,3;1,014;373,9;51,50;0,5317;2,230e+005;1,401e+004;-1,198e+004;5751;-6786;-0,5951;95,82;477,5;268,9;8,342
Min;2,186e+004;7,191e+004;192,9;447,8;212,2;249,4;427,5;130,1;-4,131;57,43;132,8;123,2;-1,997;370,4;42,13;0,4208;5,256e+004;1,361e+004;-1,326e+004;4353;-8375;-3,304;89,16;424,9;239,2;7,468
Max;3,239e+004;1,145e+005;303,5;539,5;291,7;293,4;536,0;137,0;0,8755;65,81;139,5;132,7;4,343;377,4;68,67;0,6486;5,510e+005;1,445e+004;-1,051e+004;7861;-5788;2,832;103,7;535,2;301,0;9,049
Count;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37;37
