;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
25;4,859e+004;1,715e+005;428,9;630,1;201,3;217,5;630,1;149,6;12,04;87,25;137,5;139,3;15,56;400,0;74,86;0,3248;2,853e+005;9813;-4835;1,701e+004;-8364;16,32;104,8;572,9;206,0;12,61
26;4,093e+004;1,543e+005;385,7;565,7;180,0;188,1;549,5;151,3;11,52;88,04;139,8;144,1;18,54;400,0;78,73;0,3735;3,207e+005;9840;-4773;1,963e+004;-8416;16,34;106,9;489,9;189,1;12,45
27;2,967e+004;1,958e+005;486,3;734,9;248,6;253,7;562,6;148,7;7,802;85,70;140,9;141,2;16,84;402,7;95,75;0,2905;5,759e+005;9840;-4725;1,518e+004;-7622;9,710;109,4;507,8;274,3;12,63
28;6,172e+004;2,210e+005;556,1;740,7;184,6;194,0;737,7;151,0;12,29;87,22;138,7;142,9;15,24;397,4;86,12;0,2570;3,406e+005;9922;-4814;1,997e+004;-9560;16,31;101,7;645,7;192,0;12,40
29;4,025e+004;1,563e+005;388,1;574,2;186,1;194,1;551,3;151,2;11,67;88,53;139,5;142,9;18,72;402,7;80,05;0,3680;3,115e+005;9840;-4739;1,920e+004;-7554;15,47;110,7;484,9;192,1;12,44
30;3,578e+004;1,893e+005;473,2;699,0;225,7;237,3;573,2;149,3;8,247;85,73;141,0;141,4;16,84;400,0;91,96;0,2988;4,271e+005;9874;-4739;1,589e+004;-7128;10,98;104,5;514,6;238,3;12,59
31;5,262e+004;2,049e+005;512,2;694,7;182,5;190,8;694,7;151,2;12,33;87,98;138,9;141,9;15,94;400,0;89,78;0,2770;3,382e+005;9813;-4848;1,986e+004;-1,075e+004;17,03;98,38;570,5;188,0;12,31

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
Avg;4,301e+004;1,832e+005;456,9;665,8;208,9;217,4;618,1;150,6;10,88;87,69;139,7;142,5;17,29;401,0;85,23;0,3171;3,639e+005;9842;-4741;1,865e+004;-8532;14,26;106,5;536,8;219,9;12,48
Min;2,935e+004;1,394e+005;348,6;565,7;180,0;188,1;549,5;148,6;7,802;85,70;137,5;139,2;14,87;397,4;64,39;0,2490;2,754e+005;9799;-4848;1,207e+004;-1,247e+004;9,628;98,38;484,9;187,3;11,95
Max;6,323e+004;2,303e+005;571,8;759,6;291,6;299,4;759,3;151,8;12,73;89,28;141,5;144,1;19,01;402,7;103,3;0,4069;5,759e+005;9922;-4623;2,188e+004;-6980;17,65;113,7;667,0;314,0;13,09
Count;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
