;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
24;4820;4,248e+004;102,7;171,0;68,34;71,59;170,3;77,49;5,102;31,01;72,39;68,93;6,531;413,8;70,39;0,6714;2,680e+004;4384;-3542;2445;-2507;5,149;32,11;145,9;71,36;6274;1454;0,7683;13,94
25;4346;4,280e+004;102,7;172,0;69,28;73,44;171,5;75,30;5,095;30,42;70,20;67,93;6,490;416,7;72,09;0,6614;2,698e+004;4206;-3399;2181;-2966;5,108;32,21;142,5;72,72;5847;1502;0,7432;14,13
26;4421;4,143e+004;100,1;165,7;65,60;69,23;164,5;74,44;5,054;30,03;69,38;66,61;6,408;413,8;69,49;0,6654;3,502e+004;4226;-3289;2353;-2581;5,054;30,10;144,1;71,56;5817;1396;0,7600;14,02
27;3906;4,134e+004;98,52;165,7;67,22;71,55;165,7;72,37;5,026;29,65;67,34;64,53;6,339;419,6;72,36;0,6550;2,286e+004;4083;-3125;2015;-2920;5,054;30,85;136,1;69,50;5286;1381;0,7388;14,65
28;3900;4,049e+004;97,85;165,0;67,15;71,79;164,3;71,85;5,006;29,25;66,84;66,63;6,175;413,8;71,67;0,6810;2,220e+004;4076;-3125;2239;-2874;5,019;30,06;136,5;70,43;5239;1339;0,7443;14,79
29;3611;4,103e+004;98,48;164,3;65,82;69,67;162,8;70,22;5,026;28,85;65,19;64,00;6,332;416,7;75,03;0,6499;3,101e+004;3871;-2982;2432;-2608;5,026;31,94;131,3;70,07;4953;1342;0,7290;14,99
30;3659;4,121e+004;98,91;165,3;66,40;72,06;164,8;69,48;5,088;28,72;64,39;64,23;6,319;416,7;75,08;0,6494;1,576e+004;3898;-2893;2014;-2974;5,156;31,25;131,7;68,18;4922;1263;0,7433;15,29
31;3606;3,953e+004;94,88;160,5;65,59;69,12;159,7;68,52;4,903;28,45;63,62;62,89;6,271;416,7;70,80;0,6629;2,068e+004;3857;-2859;2306;-3037;5,019;30,12;134,0;69,51;4879;1273;0,7391;16,01
32;3293;4,048e+004;96,48;160,7;64,20;68,09;160,6;66,66;5,088;28,01;61,57;59,93;6,141;419,6;74,52;0,6212;2,580e+004;3720;-2729;2031;-2974;5,095;28,22;129,5;67,71;4525;1232;0,7277;16,43
33;3387;4,000e+004;96,00;162,1;66,14;68,87;160,7;66,87;5,054;28,02;61,82;62,11;6,100;416,7;73,59;0,6470;1,407e+004;3754;-2708;2202;-3069;5,286;29,22;130,5;68,03;4613;1226;0,7342;15,87
34;3319;3,957e+004;94,98;158,4;63,47;66,88;158,0;66,31;5,088;27,85;61,22;61,53;6,155;416,7;73,68;0,6478;2,520e+004;3693;-2674;2174;-2877;5,088;29,21;128,9;68,29;4501;1182;0,7375;16,09
35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
Avg;1,095e+004;5,510e+004;133,8;222,3;88,55;94,33;201,2;99,43;6,365;42,75;93,07;88,91;8,507;412,9;66,60;0,6705;9,738e+004;6700;-5623;3149;-3957;10,85;57,02;206,3;91,37;1,455e+004;3604;0,7660;13,05
Min;3293;3,953e+004;94,88;158,4;63,47;66,88;158,0;66,31;4,903;27,85;61,22;59,93;6,100;405,4;56,52;0,5944;1,407e+004;3693;-1,122e+004;2014;-6101;5,019;28,22;128,9;67,71;4501;1182;0,6728;11,13
Max;2,711e+004;9,044e+004;220,1;386,0;170,0;189,4;310,7;151,9;10,65;79,55;141,3;144,8;14,51;419,6;75,08;0,7564;3,980e+005;1,290e+004;-2674;5398;-2507;66,97;104,9;382,1;176,3;4,030e+004;1,319e+004;0,8366;16,43
Count;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34
