	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	3,568e+004	9,615e+004	269,2	515,6	246,4	253,7	463,5	165,9	5,336	86,22	160,6	162,0	7,908	357,1	53,79	0,6019	4,085e+005	1,146e+004	-8995	5945	-6701	6,225	102,0	500,6	246,4	12,88
21	3,934e+004	1,086e+005	305,9	508,9	203,0	228,5	452,4	165,0	7,340	85,64	157,7	157,8	7,340	355,0	63,14	0,5157	5,564e+005	1,133e+004	-9070	8887	-6190	8,872	103,1	484,6	213,5	13,54
22	3,862e+004	1,074e+005	298,9	489,7	190,8	197,9	443,8	167,2	8,722	88,72	158,4	159,6	10,86	359,3	64,32	0,5340	5,395e+005	1,159e+004	-8824	9355	-6915	9,084	110,3	464,8	190,9	13,83
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	3,519e+004	9,396e+004	264,7	492,3	227,7	235,8	448,7	165,2	5,329	84,91	159,8	162,4	8,605	355,0	55,23	0,6138	3,892e+005	1,146e+004	-8968	5159	-6254	5,862	114,9	479,2	228,1	12,95
25	3,363e+004	9,178e+004	257,0	488,4	231,4	238,9	438,4	162,6	5,089	82,65	157,5	158,3	7,709	357,1	54,72	0,6159	4,146e+005	1,117e+004	-9323	5945	-5596	6,081	99,87	469,6	231,5	12,35
26	3,484e+004	9,731e+004	272,5	490,6	218,2	230,0	441,2	162,2	7,176	83,25	155,1	157,8	7,702	357,1	58,40	0,5792	5,355e+005	1,123e+004	-9276	7535	-6076	8,065	105,9	466,5	218,3	12,71
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
28	3,923e+004	1,095e+005	304,8	516,2	211,4	215,1	461,4	165,8	6,492	86,73	159,3	161,4	10,69	359,3	60,90	0,5296	3,487e+005	1,162e+004	-8551	6070	-6956	6,799	104,7	500,4	213,9	13,70
29	3,536e+004	9,735e+004	272,6	502,7	230,1	237,8	460,3	163,7	5,507	84,39	158,2	158,9	8,769	357,1	55,95	0,5831	4,241e+005	1,138e+004	-8988	6023	-5767	6,533	111,1	487,2	230,8	12,95

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	3,676e+004	1,010e+005	282,7	495,0	212,2	220,9	445,3	165,0	6,613	85,45	158,4	159,6	8,758	357,3	59,42	0,5665	4,527e+005	1,144e+004	-8993	7039	-6366	7,325	107,4	476,2	213,6	13,23
Min	3,318e+004	9,171e+004	257,0	470,5	171,7	185,9	430,8	162,2	5,089	82,54	155,1	156,8	7,340	352,9	53,79	0,5086	3,470e+005	1,117e+004	-9399	4560	-7158	5,862	99,87	452,8	173,7	12,32
Max	4,222e+004	1,101e+005	308,2	516,2	246,4	253,7	464,1	167,2	8,879	88,72	160,6	162,4	10,86	359,3	66,00	0,6159	5,878e+005	1,177e+004	-8496	9561	-5452	9,180	116,6	500,6	246,4	14,11
Count	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
