	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
34	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
35	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
36	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	1,778e+004	1,072e+005	312,6	504,3	191,7	240,3	370,8	103,5	3,031	49,31	100,5	88,47	3,735	342,9	78,91	0,2831	1,078e+006	5795	-6000	1,505e+004	-7606	71,65	55,48	396,1	222,3	 	 	 	12,09
39	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
41	2,178e+004	9,528e+004	279,5	457,9	178,4	223,5	415,7	93,97	-10,28	37,15	104,3	77,20	-6,055	340,9	66,53	0,2762	4,161e+005	6150	-6527	7177	-7516	44,91	51,06	420,1	196,8	 	 	 	7,907
42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
43	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	1,988e+004	1,085e+005	320,0	465,2	145,3	205,5	365,0	97,50	-1,095	44,08	98,60	82,67	-1,095	339,0	81,42	0,2584	7,003e+005	4981	-5528	1,062e+004	-8088	65,96	43,26	393,0	194,2	 	 	 	11,54
48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	2,011e+004	1,032e+005	307,7	472,3	164,6	218,5	359,8	93,87	-10,14	38,26	104,0	78,74	-4,796	335,2	80,62	0,2559	6,474e+005	5781	-6472	1,039e+004	-8850	62,30	45,93	381,7	186,7	 	 	 	8,219
50	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,999e+004	1,039e+005	300,1	462,1	162,0	225,2	379,5	98,75	-4,142	44,25	102,9	84,22	-0,9259	346,2	75,93	0,2822	5,851e+005	5592	-6148	9109	-7759	34,55	49,77	395,3	201,2	-6,410e+006	407,7	-0,002541	10,11
Min	1,742e+004	9,181e+004	264,7	424,3	134,8	205,5	331,9	93,87	-10,56	37,15	98,60	77,20	-7,307	335,2	65,93	0,2474	3,780e+005	4981	-6766	6121	-9797	-8,565	37,91	361,3	186,7	-6,410e+006	407,7	-0,002541	7,851
Max	2,421e+004	1,244e+005	360,8	504,3	191,7	240,3	417,0	103,5	3,031	49,31	109,2	89,27	5,412	352,9	81,92	0,3272	1,078e+006	6150	-5528	1,505e+004	-5888	78,54	59,55	447,8	222,3	-6,410e+006	407,7	-0,002541	12,09
Count	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18
