;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
14;5,041e+004;1,537e+005;404,8;574,7;169,9;171,8;565,0;150,4;1,477;81,70;148,9;148,4;1,635;379,7;72,39;0,3667;2,947e+005;1,176e+004;-8810;1,284e+004;-1,100e+004;1,512;102,9;559,2;179,8;11,36
15;5,553e+004;1,535e+005;409,4;571,5;162,1;166,8;560,6;151,7;2,927;81,77;148,8;148,7;2,927;375,0;73,74;0,3633;4,438e+004;1,176e+004;-9241;1,298e+004;-1,273e+004;3,420;110,8;555,2;162,3;11,70
16;3,462e+004;1,413e+005;376,9;535,2;158,3;160,9;428,4;152,2;1,265;82,33;151,0;149,8;3,974;375,0;90,26;0,3975;4,169e+005;1,179e+004;-8988;1,483e+004;-9796;1,341;111,2;417,6;162,2;11,59
17;4,725e+004;1,479e+005;389,5;560,3;170,8;172,7;540,1;150,0;1,382;81,47;148,7;148,5;2,031;379,7;72,76;0,3811;2,739e+005;1,178e+004;-8741;1,309e+004;-1,085e+004;1,402;105,9;535,4;178,9;11,37
18;5,565e+004;1,584e+005;422,5;575,4;152,8;155,2;564,0;151,3;2,818;81,18;148,5;148,7;2,818;375,0;77,18;0,3519;6,884e+004;1,174e+004;-9179;1,179e+004;-1,249e+004;3,365;102,6;547,4;154,0;11,70
19;3,398e+004;1,133e+005;298,4;454,3;155,9;157,4;411,3;152,0;2,086;83,22;149,9;149,8;3,892;379,7;72,77;0,5021;5,513e+005;1,172e+004;-9220;1,361e+004;-1,021e+004;2,127;104,0;410,1;160,4;11,76
20;4,098e+004;1,478e+005;396,7;565,2;168,5;169,8;460,9;149,9;0,3557;79,56;149,5;147,7;2,182;372,7;79,58;0,3723;2,896e+005;1,172e+004;-8625;1,167e+004;-1,190e+004;0,4036;100,9;498,5;179,4;11,29
21;5,359e+004;1,528e+005;404,9;572,8;167,8;172,6;568,2;148,6;1,389;79,53;147,2;144,3;1,389;377,4;72,11;0,3565;8,355e+004;1,163e+004;-8960;1,191e+004;-1,012e+004;3,153;104,7;561,5;168,8;11,64
22;4,035e+004;1,189e+005;315,0;463,1;148,2;151,7;458,7;150,7;3,071;81,68;147,6;147,2;4,001;377,4;70,66;0,4672;4,769e+005;1,176e+004;-8974;1,143e+004;-1,131e+004;3,187;104,5;445,8;150,7;11,72
23;3,078e+004;1,305e+005;345,8;500,4;154,7;157,2;397,8;151,2;1,361;82,04;149,8;149,0;3,851;377,4;88,51;0,4310;5,785e+005;1,178e+004;-9118;1,394e+004;-8284;1,443;104,8;390,7;159,7;11,44
24;4,664e+004;1,442e+005;382,1;548,3;166,2;168,1;505,9;149,2;1,252;80,20;148,0;147,6;2,120;377,4;72,27;0,3863;2,383e+005;1,173e+004;-8707;1,271e+004;-1,054e+004;1,252;100,3;528,8;174,3;11,24

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
Avg;4,559e+004;1,472e+005;391,2;553,6;162,4;164,8;504,9;151,7;1,539;82,09;150,2;149,1;2,909;376,5;78,52;0,3859;2,968e+005;1,177e+004;-8923;1,319e+004;-1,102e+004;1,998;104,8;501,9;167,2;11,60
Min;3,028e+004;1,124e+005;294,1;453,5;148,2;151,7;397,8;148,6;0,06840;79,53;147,2;144,3;0,8071;370,4;68,11;0,3347;4,438e+004;1,163e+004;-9241;1,143e+004;-1,273e+004;0,1163;98,91;390,7;150,7;11,18
Max;5,998e+004;1,681e+005;448,1;602,8;181,9;183,7;598,6;154,6;3,276;85,94;153,6;152,0;4,911;384,6;95,96;0,5103;5,929e+005;1,187e+004;-8598;1,606e+004;-8284;3,570;111,2;583,0;187,9;12,01
Count;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24
