	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	3,214e+004	1,012e+005	259,8	355,0	95,17	100,4	355,0	163,2	4,513	93,28	158,7	150,0	8,903	389,6	85,43	0,5774	8,063e+004	1,201e+004	-5368	1,157e+004	-5243	5,765	108,0	304,1	95,19	394,0	-3,175e+004	81,58	12,79
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	3,589e+004	1,149e+005	292,9	396,5	103,6	112,9	392,1	166,7	3,686	96,53	163,0	150,7	10,20	392,2	88,01	0,5145	9,668e+004	1,200e+004	-4691	1,595e+004	-5698	5,491	110,9	332,8	117,9	-142,3	-3,603e+004	-252,1	8,199
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
8	3,760e+004	1,177e+005	302,0	406,8	104,8	113,2	406,8	167,5	4,937	97,22	162,6	152,2	10,28	389,6	88,05	0,5040	1,002e+005	1,204e+004	-4964	1,496e+004	-5814	6,346	101,9	343,0	105,1	-1089	-3,869e+004	-34,52	13,76
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	3,473e+004	1,054e+005	268,8	372,3	103,4	111,6	364,0	166,0	3,959	96,32	162,0	150,3	10,02	392,2	82,06	0,5589	8,202e+004	1,200e+004	-4814	1,458e+004	-5557	5,443	107,5	327,6	103,7	2949	-3,179e+004	11,78	11,88
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	3,319e+004	9,978e+004	254,4	352,8	98,36	105,7	349,9	164,4	4,821	95,22	159,6	149,2	9,532	392,2	80,00	0,5865	8,333e+004	1,204e+004	-4882	1,263e+004	-5723	6,435	103,6	318,1	98,53	3401	-2,979e+004	9,761	11,92
18	3,114e+004	9,740e+004	248,4	351,0	102,6	109,2	339,2	163,0	3,440	93,40	159,5	148,2	8,684	392,2	78,75	0,5966	1,439e+005	1,202e+004	-4705	1,234e+004	-5377	4,773	100,5	315,4	103,9	4238	-2,690e+004	7,349	11,90
19	3,123e+004	9,952e+004	253,8	364,4	110,6	116,2	355,8	161,6	2,906	92,10	158,7	148,9	6,756	392,2	79,25	0,5866	2,180e+005	1,206e+004	-5081	1,201e+004	-5540	4,547	108,4	320,2	110,6	1860	-2,937e+004	16,78	13,59
20	3,395e+004	1,072e+005	276,8	373,7	96,81	101,1	368,6	163,0	4,821	91,87	158,2	150,5	6,394	387,1	86,44	0,5438	7,470e+004	1,210e+004	-5600	1,080e+004	-5722	6,127	110,5	320,3	97,22	-303,0	-3,426e+004	-112,0	12,31
21	3,101e+004	9,423e+004	237,1	330,5	93,31	100,4	328,0	163,4	3,829	94,67	159,5	148,1	8,869	397,4	78,10	0,6243	1,107e+005	1,206e+004	-4787	1,117e+004	-5112	5,005	103,1	303,6	95,40	4332	-2,668e+004	7,158	11,01
22	2,856e+004	9,608e+004	246,6	345,5	98,87	103,3	323,9	161,9	2,564	91,07	159,3	148,3	6,236	389,6	83,09	0,6015	1,908e+005	1,212e+004	-5019	1,114e+004	-4771	3,836	103,2	296,8	99,03	3166	-2,539e+004	9,022	13,57
23	3,176e+004	9,766e+004	250,6	355,4	104,7	109,1	349,8	161,0	2,530	90,19	158,4	149,7	5,252	389,6	78,42	0,5972	2,632e+005	1,208e+004	-5450	1,064e+004	-5806	3,624	108,9	319,6	105,5	1524	-3,024e+004	20,84	12,44
24	3,145e+004	1,012e+005	261,4	353,4	91,97	95,49	352,2	162,3	4,711	90,80	157,5	151,1	5,819	387,1	85,69	0,5780	9,842e+004	1,210e+004	-5758	9151	-5587	6,168	98,09	305,0	92,97	-1009	-3,245e+004	-31,16	12,32
25	2,961e+004	8,796e+004	221,4	313,1	91,76	98,62	308,9	162,6	3,829	93,93	158,8	149,5	8,370	397,4	75,18	0,6756	1,003e+005	1,206e+004	-4841	1,037e+004	-5040	5,074	101,7	294,4	91,86	4999	-2,461e+004	5,923	11,67
26	2,744e+004	9,886e+004	255,4	354,4	99,04	103,8	307,9	161,0	2,263	89,71	158,8	147,9	6,024	387,1	88,23	0,5789	1,659e+005	1,203e+004	-5081	1,147e+004	-4882	3,412	99,13	289,5	99,04	4163	-2,327e+004	6,590	13,45
27	3,082e+004	9,985e+004	256,3	360,3	104,0	108,3	357,7	160,5	3,357	89,50	157,1	148,1	4,800	389,6	82,56	0,5777	2,705e+005	1,208e+004	-5696	7989	-5864	4,664	103,5	310,4	104,5	-458,9	-3,128e+004	-67,16	12,36
28	2,763e+004	8,656e+004	222,2	309,6	87,39	91,37	308,9	162,5	4,588	91,54	158,0	150,9	6,756	389,6	80,88	0,6794	9,238e+004	1,211e+004	-5723	9319	-4243	5,518	101,0	274,7	88,14	1480	-2,615e+004	18,67	12,27
29	2,843e+004	8,705e+004	222,0	313,1	91,14	96,38	305,0	162,9	2,927	92,39	160,0	150,3	7,645	392,2	77,59	0,6771	1,363e+005	1,204e+004	-4821	1,032e+004	-4901	3,973	105,3	286,1	91,34	4098	-2,433e+004	6,937	11,70
30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31	3,592e+004	1,155e+005	298,5	414,8	116,3	120,6	412,7	160,2	2,332	88,31	157,8	148,8	3,939	387,1	83,79	0,4986	2,013e+005	1,205e+004	-5922	1,052e+004	-7006	3,310	97,50	356,2	116,4	-2815	-3,874e+004	-12,76	12,46
32	3,054e+004	1,065e+005	273,4	362,5	89,10	92,20	362,5	162,3	4,582	91,51	157,7	149,1	6,606	389,6	94,15	0,5454	7,924e+004	1,215e+004	-5908	9698	-5730	5,812	103,7	290,4	89,66	-3451	-3,399e+004	-8,849	12,07
33	2,936e+004	9,331e+004	241,1	331,1	90,03	96,51	314,0	162,4	3,556	91,49	158,9	148,6	7,953	387,1	82,98	0,6162	1,262e+005	1,207e+004	-4759	1,098e+004	-4854	4,499	102,9	290,5	90,53	4043	-2,532e+004	7,264	12,02
34	2,945e+004	9,430e+004	237,3	334,6	97,26	101,5	333,4	161,2	2,687	92,24	158,5	147,2	6,674	397,4	79,79	0,6201	1,876e+005	1,208e+004	-5088	1,104e+004	-5156	3,946	107,1	297,4	97,26	2182	-2,727e+004	13,50	13,39
35	3,183e+004	9,867e+004	256,5	347,7	91,19	95,30	339,4	161,7	4,465	89,92	157,2	149,1	5,005	384,6	83,76	0,5812	1,699e+005	1,215e+004	-5546	8733	-5916	5,628	106,4	306,3	91,40	1337	-3,049e+004	23,81	12,57
36	2,898e+004	8,440e+004	215,2	304,1	88,89	93,51	298,6	162,4	3,809	92,40	158,6	148,5	7,734	392,2	75,43	0,6902	8,428e+004	1,206e+004	-5053	1,022e+004	-4586	4,773	107,2	285,3	88,89	5404	-2,357e+004	5,362	13,77
37	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
38	3,360e+004	1,126e+005	289,1	385,1	96,03	100,3	383,8	161,6	4,130	90,27	157,5	149,1	4,294	389,6	90,79	0,5158	2,370e+005	1,213e+004	-5635	7950	-6140	5,334	103,6	318,4	96,57	-3161	-3,676e+004	-10,63	12,66
39	2,706e+004	8,095e+004	207,8	296,7	88,95	93,51	294,0	163,9	4,246	92,53	159,6	152,1	7,166	389,6	77,58	0,7323	1,928e+005	1,206e+004	-5498	9774	-4646	5,286	112,2	267,8	89,42	2850	-2,421e+004	9,494	12,61
40	2,788e+004	8,588e+004	219,0	313,8	94,81	99,83	299,0	164,0	2,995	92,87	161,0	151,4	7,057	392,2	76,64	0,6914	1,473e+005	1,207e+004	-4835	1,069e+004	-5336	4,048	103,3	285,7	96,78	4426	-2,345e+004	6,298	11,81
41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
42	3,708e+004	1,214e+005	313,7	424,1	110,4	115,6	421,3	162,1	2,414	89,68	159,6	149,9	3,925	387,1	89,73	0,4777	1,407e+005	1,210e+004	-5860	1,152e+004	-6637	3,775	104,7	349,6	111,1	-4386	-4,147e+004	-8,454	12,58
43	3,275e+004	1,103e+005	285,1	376,8	91,72	95,91	376,7	164,3	4,855	92,60	159,4	150,5	5,935	387,1	93,53	0,5280	7,695e+004	1,214e+004	-5696	1,068e+004	-6087	6,216	108,4	304,8	92,25	-3636	-3,638e+004	-9,007	12,46
44	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
45	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
46	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
47	3,315e+004	1,049e+005	269,2	359,8	90,55	98,22	359,8	163,5	3,699	93,70	159,8	149,3	9,026	389,6	88,28	0,5546	6,345e+004	1,205e+004	-5231	1,304e+004	-5116	4,746	102,6	305,0	90,89	-24,76	-3,318e+004	-1339	12,75
48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
49	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50	3,261e+004	9,799e+004	249,9	339,9	90,02	97,98	338,1	163,6	4,219	94,19	159,4	147,1	9,143	392,2	81,73	0,5885	6,591e+004	1,202e+004	-4882	1,225e+004	-5138	5,293	105,4	305,8	91,17	3754	-2,885e+004	8,686	14,16
51	3,097e+004	1,077e+005	276,3	377,6	101,3	107,5	338,9	162,7	2,934	91,96	159,8	149,2	7,433	389,6	88,78	0,5400	1,495e+005	1,204e+004	-4684	1,308e+004	-5348	4,205	110,1	311,2	103,5	3104	-2,786e+004	9,976	12,13
52	3,410e+004	1,168e+005	297,7	406,8	109,1	116,0	381,5	162,2	2,236	92,08	160,0	150,5	6,271	392,2	89,87	0,5054	1,175e+005	1,209e+004	-5115	1,440e+004	-5435	3,631	100,1	331,3	109,2	-837,7	-3,493e+004	-40,70	12,96
53	3,816e+004	1,231e+005	320,1	414,2	94,07	99,16	411,0	164,4	4,800	92,13	159,6	150,1	5,614	384,6	93,70	0,4689	7,020e+004	1,210e+004	-5443	1,103e+004	-6493	5,990	108,5	341,7	94,07	-3163	-4,132e+004	-12,06	12,63
54	3,138e+004	9,567e+004	240,8	334,0	93,24	101,0	332,4	165,3	3,378	95,97	161,9	149,6	8,924	397,4	80,55	0,6213	9,178e+004	1,208e+004	-4752	1,287e+004	-5177	4,876	107,5	298,9	93,90	3172	-2,821e+004	9,894	11,87
55	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
56	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
57	3,029e+004	8,929e+004	229,2	323,2	94,00	100,4	321,0	165,6	4,705	94,84	160,9	151,0	8,370	389,6	78,56	0,6588	1,303e+005	1,209e+004	-5033	1,168e+004	-5421	5,826	109,8	291,7	94,00	3273	-2,702e+004	9,255	13,21
58	2,967e+004	9,947e+004	253,7	352,0	98,30	106,5	325,6	164,6	3,152	93,95	161,4	150,7	8,295	392,2	85,28	0,5943	1,303e+005	1,204e+004	-4684	1,254e+004	-4813	4,595	101,9	297,4	99,00	3134	-2,653e+004	9,465	12,24
59	3,126e+004	1,099e+005	282,0	383,0	101,0	107,9	356,6	163,5	2,503	92,21	161,0	150,1	6,366	389,6	92,93	0,5322	1,246e+005	1,210e+004	-5108	1,300e+004	-5780	3,802	107,8	303,5	101,1	-443,9	-3,170e+004	-70,42	13,17
60	3,514e+004	1,173e+005	301,0	406,1	105,1	109,8	386,7	163,0	2,298	91,59	160,7	150,2	5,450	389,6	90,34	0,4991	9,724e+004	1,213e+004	-5382	1,413e+004	-5557	3,501	107,0	333,2	105,2	-1249	-3,638e+004	-28,14	12,81
61	3,720e+004	1,213e+005	313,3	410,1	96,81	101,5	408,8	164,3	4,937	92,60	159,3	151,2	5,580	387,1	91,94	0,4825	7,827e+004	1,209e+004	-5518	1,043e+004	-6381	6,291	102,7	340,8	97,02	-3620	-4,082e+004	-10,27	12,82
62	3,126e+004	9,345e+004	238,3	330,9	92,61	101,0	327,6	165,1	4,315	95,09	160,8	149,4	8,794	392,2	79,69	0,6268	8,192e+004	1,204e+004	-4848	1,207e+004	-5075	5,758	111,8	299,0	93,49	3820	-2,744e+004	8,184	14,03
63	2,978e+004	9,476e+004	244,8	343,8	98,96	104,7	332,6	163,9	3,152	92,28	160,7	149,8	7,563	387,1	81,88	0,6121	1,429e+005	1,204e+004	-4766	1,113e+004	-4918	4,670	104,6	299,0	99,79	2514	-2,727e+004	11,84	12,86
64	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
65	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
66	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
67	3,184e+004	1,042e+005	267,6	356,4	88,86	95,03	339,5	162,5	3,501	92,58	159,0	148,6	8,876	389,6	89,58	0,5554	6,660e+004	1,206e+004	-5293	1,268e+004	-4732	4,718	108,0	298,7	88,88	1885	-2,995e+004	16,89	12,63

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	3,185e+004	1,017e+005	260,7	358,0	97,29	103,1	349,3	163,2	3,657	92,59	159,5	149,6	7,203	390,3	84,26	0,5808	1,277e+005	1,207e+004	-5186	1,149e+004	-5437	4,922	105,2	308,8	98,12	1231	-3,062e+004	-40,35	12,52
Min	2,706e+004	8,095e+004	207,8	296,7	87,39	91,37	294,0	160,2	2,236	88,31	157,1	147,1	3,925	384,6	75,18	0,4689	6,345e+004	1,200e+004	-5922	7950	-7006	3,310	97,50	267,8	88,14	-4386	-4,147e+004	-1339	8,199
Max	3,816e+004	1,231e+005	320,1	424,1	116,3	120,6	421,3	167,5	4,937	97,22	163,0	152,2	10,28	397,4	94,15	0,7323	2,705e+005	1,215e+004	-4684	1,595e+004	-4243	6,435	112,2	356,2	117,9	5404	-2,327e+004	81,58	14,16
Count	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42	42
