;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
33;4150;3,073e+004;94,24;304,9;210,7;224,5;277,0;58,06;-2,750;25,46;60,81;54,32;-1,314;326,1;32,44;0,5764;5,144e+004;1957;-2668;3091;-1962;-1,314;37,70;290,6;213,4;8556;4406;0,4850;15,40
34;3439;2,669e+004;82,28;297,1;214,8;230,1;266,8;56,28;-2,695;24,37;58,98;54,17;-1,786;324,3;28,95;0,6583;2,048e+004;1820;-2456;2128;-2486;-0,6568;36,55;284,2;216,6;7814;4374;0,4402;15,86
35;3526;2,892e+004;87,71;297,8;210,1;229,4;261,2;55,84;-2,648;24,96;58,49;54,03;-1,820;329,7;31,32;0,6160;2,854e+004;1861;-2463;2715;-2446;1,266;33,44;280,1;211,1;7669;4142;0,4598;15,60
36;2653;2,269e+004;71,48;285,8;214,3;222,5;249,1;54,03;-2,675;22,91;56,70;50,60;-2,442;317,5;26,13;0,7078;3,618e+004;1683;-2285;2523;-1833;0,6431;32,24;273,5;218,2;7022;4369;0,3778;16,26

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
Avg;1,632e+004;6,387e+004;197,3;471,3;274,0;286,7;399,2;82,89;-2,644;37,07;85,54;79,15;-1,577;324,0;40,93;0,4564;5,352e+004;3683;-4595;5952;-4493;0,6630;54,23;453,0;274,7;2,590e+004;9582;0,5773;13,97
Min;2653;2,269e+004;71,48;285,8;210,1;222,5;249,1;54,03;-3,811;22,91;56,70;50,60;-3,229;317,5;26,13;0,2817;2,048e+004;1683;-7272;2128;-1,220e+004;-2,381;32,24;273,5;211,1;7022;4142;0,3778;12,47
Max;4,963e+004;1,427e+005;442,5;847,4;412,7;419,3;746,6;128,8;0,9099;69,12;128,6;126,6;3,455;329,7;56,65;0,7078;1,208e+005;7341;-2285;1,377e+004;-1833;4,413;82,14;832,4;414,4;7,341e+004;2,378e+004;0,6924;16,26
Count;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
