;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);PVA (mmHg*킠);PE (mmHg*킠);CE;Tau (ms)
24;4240;2,911e+004;90,25;297,2;207,0;229,2;255,1;62,19;-2,880;25,58;65,08;59,10;-1,943;322,6;32,00;0,6549;2,053e+004;2230;-3058;3091;-2089;1,881;37,48;282,0;207,0;7380;3140;0,5745;14,29
25;3310;2,394e+004;73,43;282,4;208,9;221,9;249,0;60,03;-2,798;24,87;62,82;55,84;-1,827;326,1;27,21;0,7605;2,266e+004;2052;-2921;2446;-1639;1,868;37,18;269,8;208,9;6543;3232;0,5060;14,67
26;3790;2,590e+004;81,16;284,1;202,9;211,6;248,2;59,49;-2,812;24,42;62,30;54,74;-2,093;319,1;29,42;0,6745;1,769e+004;2114;-2901;2459;-2076;2,401;35,12;275,9;203,3;6937;3147;0,5463;14,57
27;3105;2,361e+004;72,79;279,9;207,1;221,0;244,5;57,44;-2,819;23,87;60,26;55,18;-1,594;324,3;27,31;0,7582;1,546e+004;1929;-2654;2661;-1900;1,792;34,90;266,5;207,3;6135;3030;0,5061;14,95
28;3175;2,523e+004;77,81;278,3;200,5;222,2;241,4;56,93;-2,867;23,94;59,79;54,51;-1,621;324,3;28,95;0,7005;2,416e+004;1977;-2702;2745;-1949;1,601;28,86;268,7;200,6;5912;2737;0,5370;14,79
29;2821;2,351e+004;72,10;271,4;199,3;214,6;236,8;55,16;-2,771;23,21;57,93;51,36;-1,792;326,1;28,01;0,7124;2,703e+004;1840;-2545;2546;-1562;1,751;35,27;257,4;199,3;5598;2778;0,5039;15,25
30;2961;2,221e+004;69,23;266,8;197,6;207,7;233,4;54,81;-2,832;22,97;57,64;50,86;-2,093;320,9;26,63;0,7347;1,228e+004;1909;-2579;2449;-1753;1,690;31,89;260,0;198,4;5705;2744;0,5190;14,97
31;2343;1,945e+004;60,29;261,2;200,9;212,6;231,4;53,01;-2,778;22,23;55,78;50,56;-1,717;322,6;23,66;0,8387;1,519e+004;1724;-2306;2273;-1779;1,963;28,99;254,8;201,2;5041;2698;0,4647;15,42
32;2452;2,178e+004;66,79;260,7;193,9;216,1;231,4;52,69;-2,798;22,61;55,48;50,80;-1,361;326,1;27,34;0,7607;2,284e+004;1786;-2271;2339;-1682;1,389;34,37;244,3;194,0;4790;2339;0,5118;15,26
33;2262;2,027e+004;62,50;257,4;194,9;202,8;228,0;51,31;-2,702;21,81;54,01;47,57;-1,799;324,3;25,50;0,7611;1,916e+004;1662;-2217;2294;-1753;1,088;33,60;245,1;196,7;4878;2616;0,4637;15,65
