	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	4,535e+004	1,654e+005	446,6	538,7	92,12	92,71	471,1	146,5	-0,7113	67,51	147,2	140,7	1,717	370,4	93,81	0,3150	1,239e+006	1,157e+004	-7770	1,007e+004	-1,554e+004	0,9849	104,5	476,1	102,8	1,690e+004	-2,845e+004	2,683	9,900
3	4,157e+004	1,398e+005	375,2	453,3	78,07	79,34	447,4	143,0	-1,115	64,02	144,1	137,8	1,197	372,7	89,12	0,3674	6,594e+005	1,118e+004	-8105	9909	-1,191e+004	0,2120	94,95	421,0	86,00	1,058e+004	-3,099e+004	3,931	9,651
4	3,646e+004	1,245e+005	332,1	392,2	60,09	60,42	392,2	139,3	-1,662	59,83	141,0	131,2	0,7318	375,0	92,57	0,3951	3,420e+005	1,073e+004	-8515	7742	-1,077e+004	-0,1436	96,92	358,8	66,25	2965	-3,349e+004	12,29	9,297
5	3,394e+004	1,161e+005	311,6	357,4	45,74	46,21	357,4	134,9	-2,024	55,00	136,9	126,3	0,1778	372,7	95,52	0,4053	2,222e+005	1,014e+004	-8529	6362	-9829	-0,6292	95,37	326,3	52,37	-1266	-3,521e+004	-26,80	9,140
6	3,074e+004	1,098e+005	294,7	329,9	35,23	35,34	329,9	129,9	-2,353	50,66	132,2	120,3	-0,3283	372,7	102,3	0,4082	1,598e+005	9411	-8454	5170	-8596	-1,101	88,44	288,0	41,84	-5009	-3,575e+004	-6,138	8,966
7	2,585e+004	1,001e+005	270,4	299,7	29,34	29,83	299,7	124,2	-2,708	46,33	126,9	115,3	-0,7729	370,4	111,2	0,4263	9,684e+004	8645	-8139	5239	-7186	-2,018	85,41	243,1	33,35	-1,013e+004	-3,598e+004	-2,553	8,819
8	2,271e+004	9,287e+004	249,2	273,6	24,39	24,60	272,6	118,3	-2,982	42,87	121,3	107,7	-0,9644	372,7	115,4	0,4321	6,318e+004	7811	-7708	4941	-6707	-1,806	80,44	216,0	26,73	-1,189e+004	-3,459e+004	-1,910	8,660
9	2,052e+004	8,979e+004	242,4	264,9	22,44	22,72	264,9	112,1	-3,016	39,17	115,1	101,8	-1,416	370,4	121,5	0,4198	4,580e+004	6963	-7024	4602	-6185	-2,202	75,10	199,5	24,56	-1,269e+004	-3,321e+004	-1,617	8,833
10	1,730e+004	8,319e+004	224,6	245,6	20,94	21,35	245,6	106,4	-3,085	36,40	109,4	94,93	-1,525	370,4	129,7	0,4226	3,252e+004	6299	-6470	4372	-5439	-2,578	74,53	173,2	22,12	-1,400e+004	-3,131e+004	-1,235	8,744
11	1,524e+004	7,664e+004	208,2	227,5	19,32	19,90	227,5	100,8	-3,153	33,60	103,9	90,85	-1,737	368,1	125,9	0,4364	2,925e+004	5643	-5807	4155	-5275	-2,421	64,60	165,4	20,66	-1,492e+004	-3,016e+004	-1,022	8,851
12	1,313e+004	7,378e+004	200,4	219,5	19,04	19,59	219,5	94,69	-3,139	31,01	97,83	86,24	-1,922	368,1	133,8	0,4303	2,233e+004	4972	-5177	3904	-5047	-2,661	60,39	149,8	20,45	-1,562e+004	-2,875e+004	-0,8405	9,119
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
18	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
23	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
27	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	2,753e+004	1,066e+005	286,9	327,5	40,61	41,09	320,7	122,7	-2,359	47,85	125,1	113,9	-0,4402	371,2	110,1	0,4053	2,647e+005	8487	-7427	6043	-8407	-1,306	83,69	274,3	45,19	-5007	-3,254e+004	-2,110	9,089
Min	1,313e+004	7,378e+004	200,4	219,5	19,04	19,59	219,5	94,69	-3,153	31,01	97,83	86,24	-1,922	368,1	89,12	0,3150	2,233e+004	4972	-8529	3904	-1,554e+004	-2,661	60,39	149,8	20,45	-1,562e+004	-3,598e+004	-26,80	8,660
Max	4,535e+004	1,654e+005	446,6	538,7	92,12	92,71	471,1	146,5	-0,7113	67,51	147,2	140,7	1,717	375,0	133,8	0,4364	1,239e+006	1,157e+004	-5177	1,007e+004	-5047	0,9849	104,5	476,1	102,8	1,690e+004	-2,845e+004	12,29	9,900
Count	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
