	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	3,543e+004	1,216e+005	322,3	561,1	238,8	293,6	434,0	132,6	0,2325	59,29	132,3	126,2	2,284	377,4	57,50	0,3916	3,127e+005	8618	-7311	1,006e+004	-9170	12,16	93,78	560,6	275,8	-1,111e+005	-1,465e+005	-0,3191	10,72
4	2,985e+004	1,103e+005	294,2	509,5	215,3	279,1	402,0	128,7	-0,4719	54,95	129,2	122,2	1,635	375,0	57,80	0,4154	2,778e+005	8118	-7489	8152	-7536	18,38	94,45	509,0	261,9	-1,126e+005	-1,424e+005	-0,2651	10,37
5	2,495e+004	9,676e+004	256,4	455,5	199,1	257,1	370,6	124,5	-0,9780	51,34	125,5	117,0	1,245	377,4	56,48	0,4561	1,736e+005	7551	-7489	6550	-8111	10,64	84,45	454,1	244,1	-1,166e+005	-1,416e+005	-0,2140	10,11
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	1,644e+004	7,404e+004	198,7	373,7	175,0	233,3	291,8	115,6	-1,990	44,01	117,6	106,1	-0,006842	372,7	53,76	0,5342	1,640e+005	6518	-6860	5455	-4691	13,19	81,61	369,5	218,7	-1,064e+005	-1,228e+005	-0,1545	9,819
8	1,428e+004	6,779e+004	180,8	343,2	162,5	220,2	273,7	111,3	-2,469	41,51	113,7	102,1	-0,2599	375,0	53,30	0,5648	1,305e+005	6149	-6621	4490	-4559	7,626	75,41	339,2	203,6	-1,079e+005	-1,221e+005	-0,1324	9,772
9	1,277e+004	6,198e+004	166,3	324,8	158,5	213,8	253,3	107,2	-2,968	38,88	110,2	99,21	-0,8481	372,7	51,33	0,5965	1,270e+005	5725	-6272	5145	-4558	8,269	68,10	324,1	197,1	-1,041e+005	-1,169e+005	-0,1226	9,620
10	1,246e+004	6,270e+004	168,2	325,0	156,7	211,4	251,7	103,8	-3,174	36,97	107,0	96,72	-1,327	372,7	51,85	0,5748	1,235e+005	5458	-5971	4939	-3680	6,887	69,11	324,5	195,6	-1,040e+005	-1,165e+005	-0,1198	9,500
11	1,291e+004	6,285e+004	169,7	328,7	159,0	209,2	255,3	100,8	-3,338	35,22	104,1	94,52	-1,641	370,4	51,66	0,5570	1,075e+005	5219	-5697	5018	-4136	9,302	65,78	328,5	192,4	-1,055e+005	-1,184e+005	-0,1224	9,362
12	1,329e+004	6,386e+004	172,4	328,3	155,9	201,0	247,1	98,32	-3,495	34,17	101,8	90,95	-1,778	370,4	52,94	0,5275	1,116e+005	5061	-5560	5378	-4350	1,970	59,80	325,7	182,2	-1,053e+005	-1,186e+005	-0,1262	9,280
