	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	2,985e+004	1,073e+005	279,1	435,1	156,0	158,4	434,7	135,0	0,6770	71,78	134,3	130,8	5,382	384,6	68,41	0,4687	2,342e+005	8493	-5081	5484	-6586	0,8069	98,55	407,9	163,7	4,808e+004	1,824e+004	0,6207	11,01
3	2,813e+004	1,061e+005	274,0	424,3	150,3	152,6	423,5	133,5	0,3009	70,56	133,2	129,4	4,855	387,1	70,17	0,4725	2,497e+005	8479	-5211	6750	-5091	1,115	92,07	390,4	161,5	4,567e+004	1,754e+004	0,6160	10,80
4	2,545e+004	1,036e+005	269,4	414,8	145,4	146,7	414,8	131,6	-0,2598	68,19	131,8	128,6	3,836	384,6	73,08	0,4775	2,902e+005	8383	-5224	4972	-5499	0,5470	93,01	368,6	160,2	4,305e+004	1,760e+004	0,5912	10,92
5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	2,131e+004	1,149e+005	300,7	379,2	78,52	79,50	379,2	113,7	-3,645	47,11	117,4	104,3	-1,949	382,2	110,5	0,3467	2,126e+005	6989	-5915	6010	-6414	-2,906	85,28	272,2	84,74	3,044e+004	9132	0,7000	10,50
12	2,018e+004	1,140e+005	300,3	370,7	70,36	71,89	370,7	109,8	-4,000	43,83	113,8	99,94	-2,058	379,7	115,9	0,3328	1,743e+005	6544	-5621	5981	-6710	10,87	76,66	259,1	74,62	2,805e+004	7868	0,7195	10,27
13	1,887e+004	1,106e+005	289,4	353,3	63,96	65,15	353,3	105,6	-4,267	41,18	109,9	94,81	-2,236	382,2	116,8	0,3276	1,634e+005	5915	-5320	6086	-6525	6,537	72,42	247,7	68,81	2,604e+004	7174	0,7245	10,34
14	1,684e+004	1,075e+005	283,0	347,7	64,72	66,11	347,7	101,3	-4,438	38,22	105,8	91,38	-2,639	379,7	123,2	0,3229	1,371e+005	5457	-5026	6080	-6878	7,392	73,16	229,8	69,67	2,384e+004	7007	0,7061	10,34
15	1,520e+004	1,048e+005	274,2	335,0	60,79	61,78	334,6	96,94	-4,595	36,00	101,5	87,21	-2,667	382,2	127,3	0,3180	1,248e+005	5026	-4800	6518	-6909	4,561	68,25	215,4	65,83	2,173e+004	6525	0,6997	10,11
16	1,387e+004	1,033e+005	272,1	334,1	62,08	64,05	331,2	92,39	-4,616	33,44	97,00	84,28	-2,968	379,7	129,8	0,3098	1,288e+005	4547	-4458	6038	-6236	4,814	67,53	209,7	68,67	2,061e+004	6739	0,6730	10,29
