	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
25	1,304e+004	5,797e+004	142,0	209,4	67,43	72,33	175,4	108,0	4,144	43,13	103,8	88,55	6,544	408,2	67,99	0,6235	7,029e+004	7960	-6086	2366	-5055	4,322	72,63	208,9	68,70	1,739e+004	4357	0,7495	9,760
26	1,236e+004	5,424e+004	133,8	203,4	69,66	74,48	174,4	105,9	4,192	41,83	101,7	87,44	6,203	405,4	65,81	0,6536	4,449e+004	7570	-5997	2387	-4869	4,308	72,19	203,3	70,13	1,658e+004	4224	0,7453	9,870
27	1,258e+004	5,668e+004	138,9	205,4	66,58	71,96	174,0	104,9	4,048	41,36	100,8	87,27	6,244	408,2	67,72	0,6285	5,860e+004	7488	-5580	2902	-5546	4,178	75,31	205,0	67,53	1,668e+004	4097	0,7543	9,765
28	1,192e+004	5,461e+004	134,7	198,3	63,64	68,97	171,1	102,7	4,042	40,13	98,68	84,51	5,922	405,4	68,16	0,6274	3,948e+004	7092	-5546	2840	-5898	4,103	67,37	197,6	65,22	1,588e+004	3961	0,7506	9,901
29	1,184e+004	5,487e+004	134,4	195,9	61,52	68,61	173,3	101,6	3,884	39,55	97,72	82,40	5,977	408,2	68,76	0,6130	4,092e+004	7071	-5402	2842	-5467	3,884	70,41	195,5	62,62	1,550e+004	3660	0,7639	9,794
30	1,164e+004	5,374e+004	132,6	195,1	62,50	70,15	173,3	99,44	3,884	38,42	95,55	83,22	5,587	405,4	67,96	0,6278	2,269e+004	6654	-5061	3143	-5741	3,918	70,32	195,1	63,24	1,532e+004	3674	0,7601	9,985
31	1,147e+004	5,497e+004	134,7	195,0	60,31	67,45	170,1	98,49	3,877	38,08	94,61	81,49	5,703	408,2	69,11	0,6051	4,118e+004	6627	-5081	3143	-5731	3,918	66,94	194,9	61,97	1,506e+004	3589	0,7617	9,959
32	1,080e+004	5,265e+004	129,9	187,9	58,05	65,38	168,8	96,52	3,891	37,04	92,63	78,86	5,450	405,4	69,18	0,6071	3,215e+004	6332	-4862	2704	-5465	3,898	66,89	187,7	60,12	1,424e+004	3440	0,7585	10,26
33	1,098e+004	5,397e+004	132,2	189,1	56,90	65,32	174,2	95,71	3,830	36,68	91,88	76,85	5,614	408,2	70,02	0,5812	2,521e+004	6312	-4589	2910	-5403	3,850	64,65	188,8	58,18	1,424e+004	3260	0,7711	10,23
34	1,065e+004	5,292e+004	129,7	187,5	57,86	64,52	173,3	93,85	3,884	35,99	89,97	76,10	5,416	408,2	69,30	0,5869	2,093e+004	5970	-4589	2851	-5308	3,918	65,44	187,1	59,36	1,393e+004	3283	0,7643	10,69
35	1,071e+004	5,436e+004	133,2	187,4	54,18	62,22	171,7	93,10	3,843	35,42	89,26	75,87	5,320	408,2	71,12	0,5697	2,828e+004	5950	-4342	3169	-5589	3,871	63,53	187,3	56,75	1,388e+004	3168	0,7718	10,53
36	1,003e+004	5,195e+004	128,1	181,3	53,20	61,46	172,8	91,36	3,850	34,66	87,51	73,57	5,102	405,4	71,44	0,5741	2,125e+004	5669	-4336	3107	-5213	3,850	58,91	179,4	55,35	1,311e+004	3083	0,7649	10,89
37	1,009e+004	5,297e+004	129,8	182,4	52,58	62,30	175,1	90,81	3,816	34,44	86,99	73,79	5,341	408,2	72,55	0,5685	1,754e+004	5628	-4226	2922	-5149	3,836	57,48	178,9	54,54	1,305e+004	2963	0,7730	10,86
38	9835	5,288e+004	129,6	182,2	52,63	61,45	171,7	89,35	3,775	34,02	85,58	73,97	5,115	408,2	73,33	0,5709	1,652e+004	5498	-4069	3113	-5055	3,802	58,84	176,7	54,21	1,281e+004	2976	0,7677	11,11
39	9677	5,236e+004	128,3	178,2	49,93	58,47	169,8	88,91	3,775	33,69	85,13	70,78	5,019	408,2	73,46	0,5517	2,506e+004	5443	-3994	3228	-5192	3,802	57,96	174,6	53,17	1,254e+004	2858	0,7720	11,13
40	9042	5,107e+004	125,1	174,7	49,58	57,13	172,3	87,66	3,850	33,37	83,81	67,50	4,951	408,2	75,20	0,5395	2,233e+004	5252	-3960	3127	-4623	3,864	59,82	166,4	52,19	1,184e+004	2796	0,7638	11,38
41	9316	5,235e+004	129,1	178,0	48,88	59,75	173,1	87,36	3,741	32,93	83,61	71,39	4,910	405,4	73,58	0,5529	1,624e+004	5293	-3802	2807	-4657	3,748	33,67	175,5	51,33	1,206e+004	2745	0,7724	11,48
42	9019	5,227e+004	128,1	178,1	50,03	58,45	171,4	85,89	3,741	32,69	82,14	71,20	4,999	408,2	73,42	0,5559	1,984e+004	5204	-3754	3208	-4753	3,741	36,50	174,4	53,02	1,188e+004	2860	0,7592	11,48
43	8923	5,206e+004	127,5	174,7	47,15	53,33	170,7	85,49	3,727	32,39	81,76	66,29	4,978	408,2	74,42	0,5198	2,279e+004	5204	-3672	3217	-4576	3,734	35,84	171,4	50,75	1,164e+004	2719	0,7664	11,70
44	8359	5,272e+004	129,2	175,2	46,05	52,98	173,6	84,05	3,836	32,05	80,22	64,54	4,855	408,2	77,37	0,4997	2,418e+004	5061	-3549	2995	-4176	3,864	33,68	166,9	50,21	1,101e+004	2650	0,7593	11,87
45	8581	5,389e+004	132,0	178,5	46,43	57,08	174,9	83,85	3,877	31,81	79,98	68,23	4,978	408,2	77,85	0,5168	1,339e+004	5115	-3467	2908	-4357	3,925	33,52	169,6	48,31	1,116e+004	2581	0,7688	12,08
46	8224	5,256e+004	128,8	175,3	46,49	54,31	171,0	82,47	3,795	31,39	78,68	67,90	4,910	408,2	77,12	0,5273	1,681e+004	4917	-3385	2939	-4161	3,864	31,71	167,0	49,22	1,089e+004	2662	0,7555	12,13
47	7955	5,218e+004	127,8	172,3	44,45	52,97	170,1	81,98	3,809	31,09	78,17	64,67	4,780	408,2	79,36	0,5058	2,239e+004	4985	-3310	3146	-4312	3,823	36,42	161,1	48,98	1,050e+004	2549	0,7574	12,16
48	7515	5,193e+004	127,2	171,1	43,88	52,12	170,3	80,59	3,782	30,70	76,80	62,73	4,807	408,2	81,25	0,4931	2,075e+004	4903	-3248	2854	-3812	3,836	34,75	156,6	47,26	9978	2462	0,7532	12,18
49	7801	5,330e+004	130,6	174,2	43,59	54,48	171,2	80,33	3,953	30,51	76,38	66,37	4,787	408,2	81,39	0,5082	1,451e+004	4910	-3207	2863	-3886	3,973	35,15	160,4	45,80	1,023e+004	2433	0,7623	12,59
50	7444	5,244e+004	128,5	171,6	43,08	48,86	167,8	79,14	3,966	30,24	75,17	62,74	4,746	408,2	81,79	0,4884	2,068e+004	4794	-3050	2946	-3882	3,973	34,07	157,1	48,33	9963	2519	0,7471	12,67
51	7463	5,197e+004	127,3	168,6	41,32	47,63	166,7	79,04	3,850	30,02	75,19	59,97	4,787	408,2	81,47	0,4710	2,160e+004	4855	-3084	3088	-3895	3,932	34,14	156,3	46,29	9836	2373	0,7587	12,43
52	6859	5,228e+004	128,1	169,8	41,69	49,09	168,7	77,74	3,994	29,73	73,75	59,93	4,678	408,2	85,39	0,4679	1,787e+004	4705	-3009	2865	-3290	4,021	32,39	150,0	44,86	9192	2333	0,7462	12,90
53	7243	5,328e+004	129,6	171,6	42,00	51,06	168,1	77,90	3,891	29,80	74,01	63,69	4,766	411,0	83,90	0,4913	1,391e+004	4773	-2934	2743	-3740	3,898	33,50	154,5	44,81	9592	2350	0,7550	13,02
54	6785	5,123e+004	126,4	167,8	41,46	47,41	163,6	76,50	4,001	29,14	72,50	60,11	4,507	405,4	83,94	0,4757	1,732e+004	4691	-2817	3046	-3583	4,055	32,18	150,6	45,64	9142	2357	0,7422	12,99
55	6916	5,238e+004	128,3	167,8	39,49	47,79	166,3	76,73	3,884	29,26	72,84	59,09	4,869	408,2	85,52	0,4604	2,289e+004	4746	-2783	3074	-3638	3,960	33,52	150,1	44,55	9178	2261	0,7536	13,08
56	6518	5,170e+004	125,8	167,1	41,31	49,65	165,6	75,48	3,932	29,15	71,55	60,53	4,732	411,0	85,24	0,4811	1,675e+004	4596	-2708	2967	-3362	4,007	32,34	147,6	45,50	8825	2307	0,7386	13,09
57	6640	5,419e+004	126,4	168,0	41,58	48,27	162,3	75,61	4,596	30,47	71,02	61,10	4,596	428,6	84,51	0,4832	1,739e+004	4657	-2790	3146	-3534	5,074	33,48	149,6	45,85	9067	2427	0,7323	13,81

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,358e+004	6,162e+004	151,2	220,9	69,70	76,68	190,7	104,5	4,809	44,01	99,67	88,28	6,799	407,7	71,98	0,5751	8,655e+004	7571	-5698	3440	-4893	9,627	65,09	214,7	71,74	1,835e+004	4773	0,7476	11,11
Min	6518	5,107e+004	125,1	167,1	39,49	47,41	162,3	75,48	3,727	29,14	71,02	59,09	4,507	405,4	60,00	0,4604	1,339e+004	4596	-1,085e+004	2366	-6363	3,734	31,71	147,6	44,55	8825	2261	0,6818	9,695
Max	3,120e+004	9,364e+004	229,4	367,4	145,3	150,6	288,2	165,7	10,13	91,00	155,5	157,8	14,30	428,6	85,52	0,7321	3,206e+005	1,337e+004	-2708	7117	-3290	69,76	111,2	365,9	146,2	4,408e+004	1,373e+004	0,7730	13,81
Count	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52	52
