	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	1,848e+004	9,273e+004	255,0	427,1	172,1	210,9	355,9	115,0	-2,210	53,14	117,2	101,8	0,3831	363,6	72,68	0,3993	1,003e+006	8593	-8052	1,013e+004	-1,025e+004	99,02	77,45	350,9	191,8	2,681e+004	8337	0,6891	10,22
6	1,823e+004	9,438e+004	258,0	426,6	168,6	211,6	344,5	112,6	-2,627	50,49	115,2	100,7	-0,09578	365,9	74,57	0,3902	1,133e+006	8401	-8264	1,154e+004	-1,128e+004	98,17	79,32	345,9	187,7	2,609e+004	7860	0,6987	9,715
7	1,742e+004	9,195e+004	252,9	410,4	157,6	202,2	334,2	108,9	-2,990	46,53	111,9	97,04	-0,8004	363,6	74,43	0,3838	8,628e+005	7799	-8449	9350	-7732	90,98	78,14	339,7	174,1	2,455e+004	7130	0,7096	9,414
8	1,754e+004	9,218e+004	252,0	398,8	146,9	177,5	326,2	105,9	-3,263	44,15	109,2	91,26	-1,101	365,9	77,55	0,3622	9,184e+005	7423	-8388	9618	-9247	95,48	72,59	324,9	158,8	2,361e+004	6066	0,7430	9,053
9	1,748e+004	8,932e+004	244,1	369,5	125,4	156,5	303,5	102,0	-3,564	41,10	105,5	87,32	-1,731	365,9	79,48	0,3576	6,748e+005	6746	-8039	7896	-7063	85,46	68,96	307,2	132,1	2,192e+004	4444	0,7973	8,997
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
15	7815	5,267e+004	144,9	247,1	102,2	114,0	166,8	81,95	-4,153	29,24	86,10	70,30	-3,174	363,6	70,63	0,4853	2,585e+005	4242	-5268	4411	-6364	51,90	47,71	205,1	102,7	1,042e+004	2606	0,7499	9,129
16	6931	5,139e+004	137,1	235,1	98,08	110,0	162,9	79,63	-4,132	29,25	83,77	68,57	-3,038	375,0	72,73	0,5003	2,915e+005	4071	-5179	4547	-4903	64,11	43,65	188,4	99,72	9291	2360	0,7460	9,106
