	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,849e+004	1,092e+005	325,8	567,5	241,7	342,2	423,7	153,3	3,816	80,63	149,5	152,7	8,002	335,2	69,61	0,4688	1,371e+006	8618	-6039	1,032e+004	-6835	132,9	103,0	468,1	292,6	3,617e+004	7686	0,7875	16,07
2	3,385e+004	1,886e+005	430,6	586,1	155,5	296,2	433,3	154,6	6,805	104,5	147,8	141,8	6,805	438,0	92,55	0,3292	1,510e+006	8707	-6073	1,135e+004	-9066	133,1	99,41	465,2	256,7	3,651e+004	2659	0,9272	17,17
3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
7	1,564e+004	6,556e+004	194,5	389,7	195,3	254,3	275,5	144,9	4,179	71,73	140,7	143,2	7,113	337,1	58,34	0,7364	6,501e+005	7776	-6306	4998	-4289	130,1	96,62	333,4	228,8	1,615e+004	509,4	0,9685	16,66
8	1,346e+004	5,601e+004	167,1	378,1	211,0	248,0	272,8	141,6	3,584	67,87	138,1	135,6	6,279	335,2	51,18	0,8116	5,820e+005	7612	-6552	4569	-4022	127,1	94,50	326,5	230,2	1,509e+004	1622	0,8925	15,99
9	1,030e+004	4,181e+004	124,7	341,5	216,8	257,7	275,3	133,5	3,030	61,13	130,5	130,2	5,383	335,2	40,70	1,044	3,733e+005	6655	-6340	3236	-3139	8,926	86,77	306,5	239,2	1,277e+004	2468	0,8067	15,69
10	8698	4,954e+004	148,6	344,3	195,7	258,7	288,2	128,2	2,585	57,22	125,7	123,6	4,630	333,3	50,80	0,8317	5,323e+005	6368	-6354	4414	-3368	120,6	85,11	292,6	239,1	1,131e+004	2612	0,7691	14,91
