	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	2,536e+004	7,661e+004	187,7	319,8	132,1	148,8	255,5	171,5	10,96	93,89	160,5	161,0	15,82	408,2	59,36	0,8575	2,602e+005	1,324e+004	-9677	4629	-3663	14,63	119,2	316,2	139,2	3,540e+004	1,004e+004	0,7163	12,89
2	2,507e+004	7,292e+004	178,7	318,0	139,4	150,2	257,1	171,1	11,24	93,54	159,9	161,2	15,52	408,2	56,61	0,9025	2,279e+005	1,325e+004	-9629	4683	-3636	15,33	111,7	315,6	140,3	3,554e+004	1,047e+004	0,7054	12,92
3	2,678e+004	7,828e+004	193,1	331,4	138,3	147,3	257,0	170,5	11,24	92,57	159,2	158,9	15,69	405,4	58,67	0,8228	2,384e+005	1,323e+004	-9396	5193	-3688	15,69	118,9	329,1	138,7	3,715e+004	1,037e+004	0,7208	12,85
4	2,678e+004	7,967e+004	195,2	333,5	138,3	143,7	270,2	167,6	10,77	90,38	156,8	159,6	15,51	408,2	59,25	0,8176	1,868e+005	1,321e+004	-9889	5379	-4245	14,27	109,9	329,4	138,7	3,782e+004	1,104e+004	0,7080	12,61
5	2,770e+004	8,203e+004	202,4	332,5	130,1	135,4	271,1	163,6	10,26	86,00	153,3	156,7	14,50	405,4	60,91	0,7744	1,511e+005	1,311e+004	-1,051e+004	5198	-4124	14,50	114,0	332,2	130,7	3,802e+004	1,032e+004	0,7286	12,22
6	2,605e+004	8,121e+004	200,3	325,2	124,9	127,1	255,4	157,6	9,677	80,56	147,9	152,1	13,79	405,4	62,12	0,7592	2,247e+005	1,287e+004	-1,091e+004	4690	-4765	20,33	103,9	322,5	126,5	3,602e+004	9967	0,7233	11,86
7	2,436e+004	7,835e+004	192,0	310,9	118,9	124,9	250,0	150,9	8,945	75,29	142,0	145,7	12,99	408,2	61,97	0,7591	2,245e+005	1,273e+004	-1,124e+004	4314	-5144	22,88	108,9	309,8	119,0	3,303e+004	8673	0,7375	11,70
8	2,402e+004	8,166e+004	200,1	313,2	113,1	117,1	239,1	145,3	8,213	69,12	137,1	136,7	11,90	408,2	64,82	0,6832	2,758e+005	1,236e+004	-1,061e+004	4769	-5494	27,41	100,4	308,7	113,6	3,176e+004	7743	0,7562	11,31
9	1,953e+004	7,642e+004	187,2	304,2	116,9	138,1	229,0	140,3	7,714	64,10	132,6	128,6	11,00	408,2	63,58	0,6867	3,359e+005	1,197e+004	-9950	4161	-4915	36,44	105,7	294,5	128,2	2,677e+004	7238	0,7296	11,23
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	1,619e+004	9,178e+004	151,4	268,7	117,2	125,5	219,2	130,6	9,403	79,82	121,2	114,8	10,01	606,1	56,84	0,7581	1,512e+005	1,095e+004	-8603	3211	-4574	20,32	96,81	266,4	117,3	2,256e+004	6366	0,7178	11,07
12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
14	1,019e+004	4,753e+004	115,7	227,6	111,9	117,2	177,8	113,1	6,483	46,46	106,6	98,23	8,610	411,0	51,65	0,8492	1,295e+005	7591	-6674	2837	-3910	20,62	79,73	223,9	112,7	1,552e+004	5332	0,6565	11,59
15	1,606e+004	7,014e+004	171,9	263,6	91,79	96,81	200,1	117,5	5,943	48,81	111,6	97,14	8,808	408,2	66,23	0,5653	2,105e+005	9847	-6763	4067	-5712	26,90	86,18	259,5	92,55	2,048e+004	4423	0,7840	10,77
16	1,281e+004	5,707e+004	138,9	236,8	97,91	103,8	187,3	112,2	5,861	45,95	106,4	95,99	8,261	411,0	58,99	0,6912	1,170e+005	8418	-6579	3216	-5015	18,87	79,54	235,4	98,58	1,731e+004	4498	0,7402	10,88
17	1,399e+004	6,287e+004	154,0	243,6	89,56	94,35	187,3	112,0	5,608	45,47	106,4	94,23	8,158	408,2	63,79	0,6118	1,470e+005	8760	-6155	3843	-5590	20,32	80,46	241,5	91,01	1,817e+004	4182	0,7698	10,70
18	1,190e+004	5,448e+004	132,6	222,5	89,95	96,07	186,9	107,9	5,560	43,61	102,4	91,98	7,912	411,0	59,95	0,6939	7,824e+004	7885	-6127	2305	-4941	18,35	74,57	221,1	90,46	1,586e+004	3960	0,7504	10,76
19	1,227e+004	5,623e+004	136,8	222,8	85,94	91,06	183,9	106,9	5,355	42,98	101,6	89,58	7,700	411,0	61,68	0,6547	7,896e+004	7878	-5697	2551	-5411	19,73	74,03	221,8	86,50	1,595e+004	3688	0,7689	10,75
20	1,124e+004	5,373e+004	130,7	215,2	84,49	89,62	180,2	103,5	5,341	41,41	98,18	87,66	7,317	411,0	61,03	0,6705	7,055e+004	7174	-5662	2205	-5538	16,79	71,63	214,2	86,34	1,490e+004	3665	0,7541	10,83
21	1,127e+004	5,416e+004	132,7	212,5	79,84	86,18	177,0	102,5	5,218	40,65	97,27	85,58	7,208	408,2	62,88	0,6449	7,692e+004	7194	-5416	2302	-5621	21,32	70,45	211,0	80,32	1,454e+004	3275	0,7748	10,82
22	1,061e+004	5,226e+004	127,2	208,0	80,83	87,53	175,0	99,53	5,245	39,64	94,28	84,09	7,235	411,0	61,19	0,6613	6,525e+004	6661	-5259	2274	-5389	22,01	69,49	207,8	81,59	1,383e+004	3225	0,7668	10,90
23	1,081e+004	5,449e+004	132,6	209,5	76,96	82,51	174,8	98,64	5,115	39,18	93,52	83,55	7,092	411,0	63,43	0,6302	8,023e+004	6661	-5067	2425	-5474	21,38	68,34	209,0	78,90	1,399e+004	3176	0,7729	10,95
24	9906	5,021e+004	123,0	199,0	75,97	81,76	175,6	96,04	5,143	37,90	90,90	80,78	6,921	408,2	61,82	0,6567	4,757e+004	6182	-4965	2182	-5042	5,478	68,12	199,0	77,44	1,292e+004	3010	0,7669	11,06
25	1,023e+004	5,185e+004	126,2	200,0	73,86	80,42	177,3	95,40	5,156	37,81	90,25	80,56	7,153	411,0	63,13	0,6386	3,735e+004	6168	-4671	2380	-5176	5,662	67,11	199,9	74,94	1,307e+004	2847	0,7822	11,19
26	9736	5,139e+004	125,1	197,8	72,70	78,59	174,0	93,24	5,122	36,96	88,12	79,46	7,092	411,0	63,42	0,6354	4,153e+004	5820	-4650	2598	-5076	5,580	62,03	197,2	75,41	1,263e+004	2893	0,7709	11,19
27	9895	5,236e+004	127,4	195,5	68,12	75,52	175,9	92,50	4,965	36,48	87,53	77,61	6,893	411,0	65,52	0,6091	3,232e+004	5820	-4411	2339	-4988	5,409	61,24	194,5	70,02	1,246e+004	2568	0,7939	11,14
28	9012	4,926e+004	119,9	189,1	69,20	75,90	176,1	90,10	5,184	35,65	84,91	75,26	6,736	411,0	63,49	0,6279	2,541e+004	5532	-4404	2468	-4487	5,396	40,24	188,8	71,34	1,156e+004	2550	0,7794	11,41
29	9176	5,093e+004	123,9	190,1	66,14	72,10	172,8	89,52	5,047	35,29	84,48	74,87	6,565	411,0	65,23	0,6041	2,844e+004	5621	-4178	2775	-4809	5,491	39,76	190,0	68,94	1,167e+004	2492	0,7864	11,38
30	8574	4,891e+004	119,0	184,4	65,35	71,89	175,0	87,56	5,081	34,59	82,48	72,68	6,415	411,0	64,84	0,6107	2,315e+004	5457	-4206	2682	-4454	5,300	37,02	183,6	67,41	1,094e+004	2366	0,7837	11,48
31	9107	5,185e+004	126,2	191,2	65,04	72,86	178,3	87,42	5,013	34,52	82,41	73,41	6,456	411,0	66,27	0,5819	1,771e+004	5573	-4124	2673	-4411	5,307	36,76	190,4	66,22	1,132e+004	2217	0,8042	11,52
32	8080	4,842e+004	118,6	181,1	62,53	67,59	171,8	85,25	4,445	33,14	80,80	71,91	6,250	408,2	66,19	0,6062	3,227e+004	5259	-4021	2752	-4104	4,575	33,33	179,2	67,54	1,040e+004	2324	0,7766	11,20
33	7954	4,605e+004	112,0	172,8	60,73	68,15	167,0	84,50	3,611	32,76	80,89	71,13	5,245	411,0	65,02	0,6348	2,054e+004	5471	-4096	2450	-4307	4,466	36,78	172,3	63,30	9972	2018	0,7976	10,27

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,515e+004	6,210e+004	149,4	244,0	94,60	101,6	202,6	118,1	6,764	53,82	111,4	104,7	9,359	415,9	62,00	0,6900	1,212e+005	8730	-6784	3318	-4790	15,36	77,54	242,1	96,45	2,039e+004	5231	0,7541	11,38
Min	7954	4,605e+004	112,0	172,8	60,73	67,59	167,0	84,50	3,611	32,76	80,80	71,13	5,245	405,4	51,65	0,5653	1,771e+004	5259	-1,124e+004	2182	-5712	4,466	33,33	172,3	63,30	9972	2018	0,6565	10,27
Max	2,770e+004	9,178e+004	202,4	333,5	139,4	150,2	271,1	171,5	11,24	93,89	160,5	161,2	15,82	606,1	66,27	0,9025	3,359e+005	1,325e+004	-4021	5379	-3636	36,44	119,2	332,2	140,3	3,802e+004	1,104e+004	0,8042	12,92
Count	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30
