	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	3,634e+004	1,131e+005	286,6	404,5	117,9	128,0	289,3	153,1	6,996	83,15	146,1	143,0	10,80	394,7	71,19	0,4988	3,610e+005	1,333e+004	-9943	7490	-6200	20,61	109,4	402,6	119,3	4,821e+004	1,187e+004	0,7538	11,50
2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
3	3,485e+004	1,125e+005	285,1	381,0	95,90	109,1	260,7	148,0	5,594	77,39	142,4	137,2	9,820	394,7	76,14	0,4811	4,147e+005	1,304e+004	-1,029e+004	7195	-6122	15,82	108,6	374,5	100,4	4,467e+004	9817	0,7802	10,98
4	3,006e+004	9,800e+004	249,9	358,7	108,8	113,3	248,7	141,7	4,965	71,73	136,7	136,0	8,911	392,2	70,97	0,5441	3,255e+005	1,250e+004	-1,013e+004	6622	-6670	18,61	97,70	352,1	108,8	4,100e+004	1,093e+004	0,7333	10,73
5	2,980e+004	1,001e+005	253,5	351,4	97,91	104,0	253,5	139,4	4,042	69,32	135,3	132,3	8,753	394,7	74,34	0,5219	3,992e+005	1,273e+004	-1,014e+004	5679	-6744	23,63	97,18	341,0	97,92	3,946e+004	9661	0,7552	10,39
6	2,650e+004	9,306e+004	237,3	329,0	91,72	96,05	233,2	135,2	2,564	63,77	132,7	126,0	7,878	392,2	75,02	0,5309	3,941e+005	1,202e+004	-9629	4809	-7125	12,35	100,7	316,3	91,84	3,540e+004	8900	0,7486	9,819
7	2,496e+004	8,922e+004	224,5	306,3	81,81	83,74	229,5	132,3	1,402	60,67	130,9	121,3	7,345	397,4	76,09	0,5404	3,223e+005	1,196e+004	-9328	4326	-6843	31,51	88,73	295,1	82,90	3,323e+004	8264	0,7513	9,010
8	2,172e+004	1,181e+005	204,8	281,7	76,94	78,45	208,9	127,7	3,248	80,61	124,5	114,8	5,915	576,9	74,71	0,5605	2,585e+005	1,139e+004	-8726	4034	-5973	14,27	94,62	274,1	79,10	2,956e+004	7835	0,7349	8,687
9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
11	1,582e+004	6,450e+004	163,4	230,3	66,85	70,33	162,4	113,0	-0,2667	45,33	113,2	96,72	3,693	394,7	72,06	0,5919	1,003e+005	8603	-7912	4480	-5876	11,71	77,05	226,8	68,17	2,159e+004	5767	0,7328	8,205
12	2,318e+004	9,128e+004	231,2	278,8	47,56	50,48	191,9	116,9	-3,905	45,99	120,8	92,92	4,281	394,7	84,48	0,4018	2,369e+005	1,045e+004	-7112	5898	-7113	16,44	76,71	273,7	49,14	2,765e+004	4473	0,8383	7,536
13	1,750e+004	7,110e+004	180,1	230,0	49,86	53,00	167,4	110,4	-3,228	42,11	113,6	89,02	2,865	394,7	78,68	0,4942	1,182e+005	8986	-6989	4358	-5752	12,16	78,06	228,9	51,02	2,184e+004	4333	0,8016	7,297
14	1,815e+004	1,097e+005	188,3	227,3	39,05	41,57	165,3	109,8	-4,992	60,20	114,8	81,06	2,770	582,5	83,30	0,4306	1,437e+005	9376	-6182	4456	-5913	17,26	76,16	226,0	41,26	2,155e+004	3404	0,8421	7,042
15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
17	1,006e+004	4,738e+004	119,2	163,6	44,35	46,87	136,6	93,88	-3,146	33,49	97,03	74,36	0,7112	397,4	73,15	0,6237	4,261e+004	6230	-5526	2308	-4275	-0,9779	64,88	163,0	49,07	1,359e+004	3536	0,7399	7,309
18	1,622e+004	7,170e+004	181,6	209,3	27,69	29,77	152,0	99,82	-7,119	33,74	106,9	67,44	1,552	394,7	86,97	0,3713	1,077e+005	7946	-5013	4132	-6767	16,62	63,70	208,8	31,47	1,853e+004	2307	0,8755	6,249
