	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	4,162e+004	1,324e+005	370,8	472,2	101,4	103,7	379,7	152,7	8,044	78,56	144,7	147,2	10,19	357,1	87,31	0,3971	7,061e+005	1,125e+004	-8886	6256	-1,185e+004	8,639	105,0	424,7	103,6	4,221e+004	596,1	0,9859	13,72
2	3,865e+004	1,202e+005	336,6	424,5	87,86	90,57	361,3	151,4	7,737	76,76	143,7	143,7	9,809	357,1	87,07	0,4268	6,217e+005	1,108e+004	-8879	5881	-1,036e+004	7,764	104,9	386,6	88,35	3,900e+004	358,7	0,9908	13,28
3	3,595e+004	1,118e+005	312,9	381,7	68,80	70,82	326,4	148,5	7,504	73,89	141,0	139,7	9,399	357,1	89,42	0,4465	5,082e+005	1,079e+004	-9269	5850	-9848	7,538	103,0	350,0	69,76	3,627e+004	323,8	0,9911	12,86
4	3,269e+004	1,061e+005	297,1	352,4	55,34	56,62	291,4	144,6	7,203	70,95	137,4	135,7	9,029	357,1	94,17	0,4567	6,226e+005	1,045e+004	-9084	6249	-9462	7,203	98,82	315,5	55,82	3,291e+004	228,1	0,9931	12,65
5	2,888e+004	9,669e+004	270,7	320,3	49,60	50,66	265,6	141,4	7,011	68,55	134,4	134,4	8,831	357,1	94,94	0,4965	5,813e+005	1,021e+004	-9440	6131	-9089	7,066	98,39	285,2	50,57	2,904e+004	153,1	0,9947	12,37
6	2,720e+004	9,876e+004	276,5	328,0	51,51	52,57	241,3	137,1	5,370	65,54	131,8	128,8	8,434	357,1	98,99	0,4659	7,356e+005	9898	-9276	6609	-9089	5,411	96,52	279,3	52,14	2,696e+004	-236,6	1,009	11,77
7	2,710e+004	8,648e+004	243,6	276,4	32,78	34,58	232,4	134,9	6,567	63,99	128,3	126,4	7,340	355,0	93,94	0,5189	3,632e+005	9488	-9296	6026	-7249	6,649	97,87	259,3	32,78	2,655e+004	-550,8	1,021	11,94
8	2,547e+004	8,567e+004	239,9	275,7	35,83	37,22	231,8	135,3	6,704	65,33	128,6	126,9	8,667	357,1	96,99	0,5291	4,018e+005	9871	-8865	5766	-7754	6,834	96,36	247,3	36,44	2,531e+004	-158,6	1,006	12,10
9	2,720e+004	9,243e+004	257,3	298,0	40,72	42,06	252,2	136,9	6,334	66,67	130,6	129,0	8,776	359,3	96,94	0,5013	4,988e+005	1,023e+004	-8899	6111	-8398	6,745	97,89	265,4	41,16	2,721e+004	13,27	0,9995	12,71
10	2,657e+004	8,723e+004	242,8	281,8	38,97	40,50	250,2	135,7	4,645	65,09	131,0	127,2	8,140	359,3	93,71	0,5241	3,985e+005	1,012e+004	-8455	4915	-7953	4,665	100,8	259,1	39,51	2,636e+004	-216,1	1,008	12,17
11	2,378e+004	7,634e+004	215,0	246,8	31,79	32,93	216,2	134,0	5,377	62,57	128,6	124,5	6,765	355,0	94,76	0,5792	3,146e+005	9802	-8769	4184	-7290	5,554	95,18	226,9	32,06	2,354e+004	-242,3	1,010	12,25
12	2,045e+004	6,527e+004	181,7	211,6	29,96	30,80	185,6	130,9	4,843	60,35	126,0	123,1	7,230	359,3	90,47	0,6776	1,871e+005	9365	-8386	3960	-5908	4,884	94,68	200,8	30,19	1,990e+004	-542,4	1,027	12,16
13	1,809e+004	5,652e+004	157,3	183,8	26,49	27,56	171,3	127,1	4,268	56,61	122,8	118,8	6,457	359,3	88,66	0,7555	1,058e+005	8722	-8352	3861	-6193	4,378	93,49	177,4	26,62	1,723e+004	-862,7	1,050	12,06
14	1,556e+004	5,001e+004	139,2	162,2	22,99	23,95	155,0	122,3	3,680	52,67	118,6	111,2	5,753	359,3	89,68	0,7989	7,387e+004	7908	-7367	3458	-5529	3,879	91,42	155,2	23,44	1,460e+004	-964,5	1,066	12,12
15	1,344e+004	4,378e+004	122,6	140,9	18,30	20,24	137,2	117,3	3,324	49,08	114,0	104,9	5,288	357,1	88,27	0,8556	1,153e+004	7278	-6724	3242	-5335	3,550	83,10	138,9	19,95	1,234e+004	-1100	1,089	12,18
16	1,164e+004	4,035e+004	112,3	128,2	15,94	17,85	125,5	112,3	2,811	46,25	109,5	98,08	4,959	359,3	90,93	0,8734	1,064e+004	6704	-6293	3301	-4695	3,201	80,05	123,5	16,76	1,047e+004	-1168	1,112	12,10
17	1,059e+004	3,894e+004	108,4	121,1	12,73	13,34	118,7	107,9	2,640	43,81	105,2	87,63	4,624	359,3	95,28	0,8085	1,011e+004	6150	-5794	3173	-3683	3,153	79,51	113,8	12,73	9527	-1060	1,111	12,11
18	9506	3,730e+004	103,8	114,7	10,94	11,24	113,6	103,9	2,510	41,82	101,4	85,41	4,494	359,3	98,51	0,8228	9325	5739	-5370	3130	-3225	2,948	69,02	105,4	11,09	8489	-1017	1,120	12,02
19	9038	3,820e+004	106,3	115,5	9,191	9,670	113,2	100,3	2,250	40,06	98,05	81,64	4,159	359,3	107,6	0,7679	9563	5411	-5048	2926	-2890	2,743	70,51	98,78	9,194	7988	-1051	1,132	11,93
20	8219	3,746e+004	104,3	112,5	8,281	8,551	110,2	96,87	2,203	38,43	94,66	77,83	3,933	359,3	114,3	0,7465	1,461e+004	5062	-4734	2544	-2685	2,818	71,62	91,25	8,589	7201	-1018	1,141	11,93
21	7735	3,678e+004	101,7	109,6	7,892	8,029	109,4	94,19	2,175	37,53	92,01	78,36	3,974	361,4	115,1	0,7701	9259	4836	-4515	2489	-2832	2,702	66,17	88,37	8,458	6696	-1039	1,155	11,81
22	7056	3,461e+004	95,76	103,2	7,443	8,070	103,2	91,33	2,073	36,30	89,26	74,95	3,851	361,4	117,4	0,7827	6491	4583	-4309	2368	-2482	2,675	65,39	81,55	7,443	5967	-1090	1,183	11,76
23	6686	3,462e+004	96,36	102,0	5,661	5,816	101,8	89,03	2,196	35,22	86,83	66,05	3,571	359,3	121,1	0,6855	6589	4385	-4084	2215	-2329	2,962	60,80	79,56	5,758	5672	-1014	1,179	11,93
24	6070	3,113e+004	86,64	92,41	5,769	6,080	92,09	87,13	2,107	34,45	85,02	67,69	3,837	359,3	116,5	0,7813	5881	4296	-4029	2276	-2328	2,551	61,24	74,39	5,836	5044	-1026	1,203	11,69
25	5571	3,062e+004	84,71	89,43	4,728	4,952	89,33	84,84	2,155	33,74	82,69	63,55	3,714	361,4	123,9	0,7502	7552	4063	-3844	2281	-2093	2,497	59,99	68,34	4,754	4595	-976,8	1,213	11,89
26	5098	2,910e+004	81,00	85,40	4,403	4,550	83,88	82,99	2,162	32,89	80,83	62,93	3,598	359,3	118,4	0,7770	1,222e+004	3940	-3714	2045	-1952	2,428	49,00	68,43	5,073	4178	-919,9	1,220	11,89
27	4894	2,879e+004	79,65	84,01	4,369	4,404	82,65	81,45	2,162	32,53	79,29	63,12	3,673	361,4	120,2	0,7925	7907	3872	-3605	1937	-2098	2,312	48,96	66,27	5,078	3964	-930,1	1,235	11,89
28	4522	2,683e+004	75,58	80,11	4,527	4,597	79,86	79,72	1,977	31,28	77,74	62,80	3,448	355,0	108,8	0,8309	9059	3721	-3543	1921	-1963	2,353	30,36	69,48	4,963	3575	-947,2	1,265	11,89

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	1,783e+004	6,266e+004	175,0	203,4	28,37	29,36	179,3	116,5	4,215	52,18	112,3	103,3	6,141	358,5	101,2	0,6650	2,232e+005	7472	-6744	3968	-5591	4,504	81,07	182,2	28,86	1,724e+004	-587,8	1,090	12,19
Min	4522	2,683e+004	75,58	80,11	4,369	4,404	79,86	79,72	1,977	31,28	77,74	62,80	3,448	355,0	87,07	0,3971	5881	3721	-9440	1921	-1,185e+004	2,312	30,36	66,27	4,754	3575	-1168	0,9859	11,69
Max	4,162e+004	1,324e+005	370,8	472,2	101,4	103,7	379,7	152,7	8,044	78,56	144,7	147,2	10,19	361,4	123,9	0,8734	7,356e+005	1,125e+004	-3543	6609	-1952	8,639	105,0	424,7	103,6	4,221e+004	596,1	1,265	13,72
Count	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
