	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
11	2,866e+004	1,052e+005	315,7	535,7	220,0	319,8	404,7	153,8	3,379	81,24	150,4	149,4	7,982	333,3	71,06	0,4731	1,218e+006	8638	-6019	9132	-7908	133,4	96,50	444,4	271,4	16,10
12	2,733e+004	8,341e+004	248,8	479,5	230,7	309,1	417,9	153,0	5,034	81,16	148,0	148,0	6,121	335,2	55,72	0,5949	4,324e+005	8625	-5814	5162	-4804	5,861	91,89	446,6	269,0	16,79
13	2,823e+004	1,076e+005	322,8	532,3	209,6	338,8	399,4	154,0	4,582	81,29	149,4	149,7	8,002	333,3	72,79	0,4638	1,208e+006	8666	-6231	9087	-7520	133,0	99,40	443,4	284,8	15,96
14	2,912e+004	9,220e+004	275,1	512,9	237,8	299,1	430,0	152,9	3,392	80,72	149,5	138,9	6,785	335,2	59,90	0,5049	8,330e+005	8659	-5697	6308	-6521	132,1	98,02	459,2	266,9	16,23
15	3,067e+004	1,080e+005	320,4	523,7	203,3	327,3	418,2	153,5	5,280	81,07	148,2	150,0	6,963	337,1	69,21	0,4682	7,216e+005	8590	-6374	7611	-7441	5,499	92,85	462,9	279,5	15,79
16	2,893e+004	1,057e+005	317,0	556,8	239,8	328,6	414,2	153,4	2,968	80,67	150,5	149,0	7,982	333,3	68,65	0,4701	1,302e+006	8659	-5978	9801	-6715	132,8	96,67	461,7	283,0	15,84
17	2,663e+004	8,112e+004	242,0	482,0	240,0	321,5	425,0	152,7	5,225	80,18	147,5	150,0	5,690	335,2	52,95	0,6199	3,543e+005	8536	-5978	6396	-5490	5,875	98,29	457,1	281,8	16,39
18	2,970e+004	1,117e+005	333,2	547,1	213,9	344,8	411,4	154,4	4,480	81,86	150,0	152,7	8,112	335,2	72,14	0,4583	1,224e+006	8686	-6272	9216	-8641	132,9	101,2	461,8	292,0	15,85
19	2,844e+004	9,079e+004	270,9	511,9	241,0	305,3	424,5	152,6	3,297	80,29	149,3	141,6	6,874	335,2	59,30	0,5228	8,486e+005	8611	-5766	6427	-6733	132,0	99,08	456,8	273,5	16,31
20	3,217e+004	1,028e+005	306,8	506,0	199,2	327,8	410,3	153,9	5,314	80,81	148,6	152,2	6,723	335,2	64,57	0,4962	5,461e+005	8707	-6388	8386	-8172	6,039	95,88	475,1	279,6	15,80
21	2,729e+004	1,034e+005	308,6	557,1	248,5	333,6	413,3	152,9	2,907	80,54	150,0	147,0	8,023	335,2	66,95	0,4765	1,228e+006	8645	-5944	9252	-6948	132,8	97,44	460,9	297,0	15,84
22	2,890e+004	8,921e+004	266,2	481,2	215,1	325,5	406,0	153,5	5,150	80,49	148,4	151,9	5,786	335,2	57,59	0,5707	2,696e+005	8638	-6231	6660	-6521	6,039	93,59	462,2	284,6	16,07
23	2,891e+004	1,149e+005	344,6	564,3	219,7	350,7	417,5	154,0	3,844	80,95	150,1	152,4	8,016	333,3	77,00	0,4422	1,510e+006	8631	-6162	1,134e+004	-8413	133,1	94,62	447,5	289,7	15,89
24	2,946e+004	8,800e+004	262,5	498,4	235,9	298,0	431,4	152,9	3,693	80,50	149,2	139,6	6,313	335,2	56,43	0,5318	4,793e+005	8672	-5738	5669	-5574	4,911	92,61	465,2	265,7	16,28
25	3,010e+004	1,040e+005	310,4	509,6	199,2	327,1	420,2	153,6	5,232	80,62	148,3	149,7	6,997	335,2	67,61	0,4822	6,679e+005	8652	-6340	8034	-7286	5,725	97,51	459,1	287,3	15,78

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	2,893e+004	9,738e+004	290,9	510,7	219,8	318,1	411,2	153,7	4,306	81,48	149,4	147,9	7,167	334,7	64,27	0,5138	8,024e+005	8652	-5965	7512	-6973	66,99	96,53	452,7	275,1	16,33
Min	2,663e+004	8,112e+004	242,0	462,0	194,6	295,3	388,9	152,3	2,907	80,18	147,5	138,9	5,690	333,3	52,95	0,4422	2,696e+005	8536	-6388	4098	-8641	4,911	91,89	427,1	257,9	15,78
Max	3,353e+004	1,149e+005	344,6	564,3	248,5	350,7	431,4	155,6	5,547	84,22	151,4	153,6	8,474	337,1	77,00	0,6226	1,510e+006	8741	-5519	1,134e+004	-4804	134,3	102,2	475,1	297,0	17,45
Count	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25
