	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
11	3,527e+004	8,401e+004	334,6	665,9	331,2	332,8	611,3	79,92	-38,52	20,72	118,4	78,80	-33,69	251,0	50,26	0,2355	3,898e+004	3930	-3586	1,027e+004	-8668	-36,77	33,41	665,9	335,8	12,20
12	4,107e+004	9,846e+004	393,8	662,5	268,6	283,4	624,9	86,09	-36,52	26,34	122,6	84,25	-34,73	250,0	59,63	0,2139	7,896e+004	4813	-4398	1,081e+004	-7284	-35,32	37,60	660,4	271,8	11,81
13	3,395e+004	9,508e+004	378,7	707,8	329,1	382,4	578,0	80,56	-37,88	20,65	118,4	78,43	-33,41	251,0	56,88	0,2071	9,018e+004	3805	-3828	1,145e+004	-7855	-35,93	33,94	665,8	366,4	11,05
14	4,879e+004	1,148e+005	461,1	736,2	275,1	280,4	713,1	85,77	-38,70	25,15	124,5	83,71	-34,16	249,0	63,31	0,1815	1,342e+005	4883	-4445	8336	-9700	-37,83	43,97	728,3	276,3	11,73
15	2,449e+004	9,631e+004	383,6	700,3	316,7	320,9	507,4	79,95	-36,48	20,59	116,4	78,29	-35,89	251,0	66,24	0,2041	9,031e+004	3805	-3945	1,024e+004	-4872	-34,66	26,09	579,2	326,2	11,17
16	5,710e+004	1,391e+005	556,3	809,2	252,8	274,4	707,6	86,54	-38,41	25,95	124,9	82,39	-32,34	250,0	74,48	0,1481	3,903e+005	4836	-4375	9204	-1,116e+004	-37,02	38,60	747,0	260,7	11,15
17	3,001e+004	7,482e+004	299,3	619,5	320,2	327,3	571,0	79,01	-39,17	19,09	118,2	77,66	-35,72	250,0	49,26	0,2595	6,871e+004	3883	-3867	8071	-6454	-37,84	25,52	607,6	323,7	11,37
18	4,259e+004	9,941e+004	397,6	665,9	268,3	282,4	600,4	86,69	-35,90	26,55	122,6	84,12	-35,06	250,0	59,83	0,2115	4,984e+004	4813	-4648	1,083e+004	-7215	-35,26	35,42	664,7	268,9	11,12

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	Tau (ms)
Avg	3,871e+004	1,030e+005	410,6	714,1	303,5	322,2	613,2	83,64	-37,51	24,27	121,2	81,71	-33,75	251,0	61,22	0,2049	1,668e+005	4393	-4000	1,016e+004	-8643	-30,16	35,89	666,7	313,8	11,81
Min	2,229e+004	7,482e+004	299,3	617,3	252,8	274,4	480,0	77,07	-41,49	18,49	116,4	75,38	-37,73	249,0	49,26	0,1410	3,080e+004	3805	-4648	7495	-1,513e+004	-39,85	25,52	528,8	260,7	10,89
Max	5,710e+004	1,497e+005	598,7	889,7	361,6	413,4	738,6	88,49	-34,05	29,00	128,7	87,08	-29,23	255,3	74,48	0,2595	5,831e+005	4945	-3383	1,224e+004	-4872	64,58	48,41	809,6	394,8	13,17
Count	18	18	18	18	18	18	18	18	18	18	18	18	15	18	18	18	18	18	18	18	18	18	18	18	18	18
