;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
17;2,350e+004;8,759e+004;200,0;371,6;171,6;174,1;330,1;135,1;4,897;72,24;130,2;126,9;7,667;438,0;54,25;0,6346;1,155e+005;1,121e+004;-9904;5586;-4322;7,667;95,49;368,6;174,2;9,962
18;2,058e+004;7,520e+004;173,0;372,6;199,6;202,3;333,4;135,7;3,187;71,46;132,5;128,2;6,607;434,8;46,43;0,7414;1,130e+005;1,093e+004;-9637;4717;-4116;6,607;89,19;372,6;202,5;9,685
19;1,871e+004;6,683e+004;153,7;369,2;215,5;223,7;332,3;135,3;4,959;71,86;130,4;128,8;4,959;434,8;41,63;0,8381;5,875e+004;1,095e+004;-9917;5379;-3753;6,634;91,51;369,2;217,8;9,762
20;2,258e+004;8,313e+004;191,2;361,4;170,2;173,4;329,4;135,9;5,287;71,80;130,6;127,8;7,127;434,8;53,61;0,6685;1,135e+005;1,080e+004;-1,050e+004;5204;-4390;6,272;92,56;356,7;171,7;9,875

;SW (mmHg*킠);CO (킠/min);SV (킠);Vmax (킠);Vmin (킠);Ves (킠);Ved (킠);Pmax (mmHg);Pmin (mmHg);Pmean (mmHg);Pdev (mmHg);Pes (mmHg);Ped (mmHg);HR (bpm);EF (%);Ea (mmHg/킠);PowMax (mmHg*킠/s);dP/dt max (mmHg/s);dP/dt min (mmHg/s);dV/dt max (킠/s);dV/dt min (킠/s);P@dV/dt max (mmHg);P@dP/dt max (mmHg);V@dP/dt max (킠);V@dP/dt min (킠);Tau (ms)
Avg;2,129e+004;7,815e+004;179,2;368,9;189,7;194,2;334,3;134,9;4,350;71,34;130,6;127,2;6,428;436,1;48,93;0,7163;9,523e+004;1,094e+004;-1,005e+004;5505;-4244;6,055;94,10;366,6;191,7;9,783
Min;1,801e+004;6,565e+004;151,0;358,4;166,0;171,1;328,8;133,1;2,626;69,90;128,4;125,0;4,767;434,8;41,00;0,6154;4,230e+004;1,065e+004;-1,071e+004;4717;-5362;3,632;88,00;353,9;167,0;9,348
Max;2,377e+004;8,864e+004;203,9;378,3;218,5;230,6;347,0;136,5;5,301;73,02;133,0;130,1;7,667;438,0;56,32;0,8412;1,465e+005;1,126e+004;-9575;6628;-3060;7,667;100,5;374,9;222,1;10,08
Count;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
