	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
2	4,626e+004	1,461e+005	406,7	570,8	164,1	166,5	570,8	158,2	0,9302	75,44	157,3	152,4	3,003	359,3	78,98	0,3747	5,180e+005	1,155e+004	-7633	1,367e+004	-1,298e+004	1,689	108,9	515,0	174,6	7,880e+004	3,254e+004	0,5870	11,14
3	4,416e+004	1,365e+005	379,9	520,6	140,7	142,1	520,6	154,2	0,4514	71,24	153,8	147,8	2,066	359,3	80,11	0,3890	5,205e+005	1,131e+004	-8043	1,204e+004	-1,176e+004	1,265	101,1	474,2	148,9	7,162e+004	2,746e+004	0,6167	10,81
4	3,664e+004	1,289e+005	361,0	474,5	113,5	114,6	474,5	148,8	-0,3762	65,92	149,2	144,2	1,573	357,1	90,98	0,3995	3,911e+005	1,092e+004	-8365	1,005e+004	-8126	0,3830	106,4	396,8	122,6	5,929e+004	2,265e+004	0,6180	10,58
5	3,266e+004	1,080e+005	300,6	391,5	90,92	92,01	391,5	142,9	-0,8891	61,41	143,8	139,8	0,8960	359,3	84,40	0,4652	3,365e+005	1,034e+004	-8481	9071	-8050	0,03420	97,61	356,2	101,2	5,104e+004	1,837e+004	0,6400	10,47
6	2,804e+004	1,038e+005	289,0	355,0	65,95	66,29	355,0	137,9	-1,313	56,63	139,2	132,0	0,4377	359,3	97,44	0,4568	3,290e+005	9671	-8440	6802	-7044	-0,3283	96,38	296,6	76,48	4,259e+004	1,455e+004	0,6583	10,24
7	2,324e+004	9,812e+004	273,1	318,3	45,23	45,47	318,3	132,2	-1,696	51,99	133,9	126,1	0,1094	359,3	114,4	0,4618	2,999e+005	8843	-8207	6015	-6154	-0,7455	97,29	238,8	58,32	3,468e+004	1,145e+004	0,6700	9,861
8	1,912e+004	8,541e+004	239,1	271,9	32,75	33,01	271,9	126,1	-2,024	47,67	128,1	120,3	-0,3488	357,1	119,1	0,5029	2,660e+005	7968	-7845	5732	-5326	-1,122	93,22	200,8	46,52	2,875e+004	9628	0,6650	9,722
9	1,671e+004	8,021e+004	223,2	248,4	25,17	25,39	248,4	120,0	-2,175	44,24	122,2	113,1	-0,4719	359,3	126,4	0,5068	1,848e+005	7140	-7441	5333	-5024	-1,252	77,79	176,6	35,32	2,451e+004	7802	0,6817	9,851
10	1,372e+004	7,988e+004	203,7	225,2	21,54	21,54	225,2	114,0	-1,874	44,98	115,9	106,4	-0,7455	392,2	138,4	0,5225	1,383e+005	6361	-6935	4635	-4404	-1,170	79,77	147,2	30,93	2,063e+004	6910	0,6650	9,801
11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
12	1,411e+004	7,115e+004	200,4	216,3	15,88	15,95	216,3	106,3	-2,667	37,95	109,0	98,35	-0,6019	355,0	135,1	0,4907	8,214e+004	6292	-6607	3442	-4516	-1,662	73,03	148,4	22,45	1,948e+004	5367	0,7245	9,547
13	8930	5,737e+004	160,6	177,5	16,87	16,95	173,5	98,51	-2,626	33,37	101,1	92,13	-1,286	357,1	140,9	0,5736	8,838e+004	4665	-5287	3411	-3594	-1,505	60,14	114,0	23,99	1,481e+004	5880	0,6030	10,14
14	9016	5,638e+004	158,8	173,2	14,39	14,40	173,2	95,34	-2,784	32,33	98,13	88,07	-1,252	355,0	139,6	0,5546	7,332e+004	4733	-5321	3409	-3869	-1,751	60,75	113,7	20,74	1,440e+004	5380	0,6263	9,707
