	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
28	6286	4,965e+004	141,5	242,1	100,6	164,1	146,8	119,8	0,4993	55,10	119,3	115,7	2,873	350,9	69,80	0,8176	3,493e+005	6142	-5444	3839	-2647	70,45	70,45	202,7	152,5	3,893e+004	3,264e+004	0,1615	11,70
29	6157	4,858e+004	137,6	236,8	99,14	168,4	151,7	119,9	0,5677	55,53	119,3	115,3	3,050	352,9	67,54	0,8379	3,327e+005	6162	-5485	3497	-2149	92,52	74,96	203,8	156,0	3,853e+004	3,237e+004	0,1598	11,52
30	6035	4,798e+004	135,9	237,9	102,0	164,9	150,9	119,8	0,5130	55,56	119,3	114,9	3,023	352,9	66,61	0,8451	3,319e+005	6197	-5396	3594	-2113	72,96	79,15	204,1	153,9	3,838e+004	3,234e+004	0,1573	11,62
31	6365	4,982e+004	142,8	242,7	99,90	165,1	149,2	119,9	0,5608	55,02	119,3	115,4	2,866	348,8	70,21	0,8083	3,421e+005	6176	-5478	3545	-2385	81,58	69,36	203,4	156,7	3,907e+004	3,270e+004	0,1629	11,53
32	6189	4,890e+004	138,5	239,4	100,9	167,6	153,3	119,8	0,5198	55,66	119,3	115,3	3,228	352,9	69,07	0,8325	3,311e+005	6162	-5526	3428	-2283	83,10	70,90	200,6	153,1	3,850e+004	3,231e+004	0,1607	11,47
33	6249	4,996e+004	141,6	244,3	102,8	163,2	150,2	119,6	0,5608	55,51	119,1	114,5	3,044	352,9	70,41	0,8086	3,787e+005	6128	-5451	4019	-2597	86,44	68,29	201,1	154,4	3,870e+004	3,245e+004	0,1615	11,53
34	6189	5,025e+004	143,2	243,1	99,88	167,7	150,6	119,6	0,5266	55,32	119,1	115,3	2,989	350,9	68,48	0,8049	3,396e+005	6156	-5499	3508	-2400	58,63	77,01	209,1	158,0	3,894e+004	3,275e+004	0,1589	11,47
35	6006	4,835e+004	137,8	238,9	101,1	169,2	152,7	119,6	0,6087	55,30	119,0	114,8	3,078	350,9	66,90	0,8331	3,512e+005	6135	-5437	3744	-2137	85,63	79,69	206,0	155,1	3,822e+004	3,222e+004	0,1571	11,62
36	6047	4,921e+004	140,3	242,0	101,8	165,1	151,3	119,6	0,4582	55,31	119,1	114,6	3,139	350,9	70,22	0,8174	3,580e+005	6128	-5431	3569	-2200	87,11	69,06	199,7	154,6	3,843e+004	3,239e+004	0,1573	11,54
37	6238	4,982e+004	142,0	243,9	102,0	164,7	149,5	119,6	0,5745	55,49	119,0	115,3	2,989	350,9	67,71	0,8121	3,520e+005	6169	-5492	3780	-2588	66,00	78,32	209,7	155,7	3,906e+004	3,282e+004	0,1597	11,47
38	6065	4,935e+004	140,7	240,2	99,52	168,5	154,0	119,6	0,5130	55,36	119,1	114,4	3,003	350,9	68,67	0,8132	3,676e+005	6128	-5513	3664	-2177	99,10	77,88	204,8	156,4	3,829e+004	3,222e+004	0,1584	11,41
39	5911	4,749e+004	136,1	238,0	101,9	166,3	150,4	119,5	0,5335	55,09	119,0	114,5	2,968	348,8	66,73	0,8413	3,304e+005	6156	-5506	3693	-2390	64,54	76,81	204,0	155,4	3,821e+004	3,230e+004	0,1547	11,51

	SW (mmHg*킠)	CO (킠/min)	SV (킠)	Vmax (킠)	Vmin (킠)	Ves (킠)	Ved (킠)	Pmax (mmHg)	Pmin (mmHg)	Pmean (mmHg)	Pdev (mmHg)	Pes (mmHg)	Ped (mmHg)	HR (bpm)	EF (%)	Ea (mmHg/킠)	PowMax (mmHg*킠/s)	dP/dt max (mmHg/s)	dP/dt min (mmHg/s)	dV/dt max (킠/s)	dV/dt min (킠/s)	P@dV/dt max (mmHg)	P@dP/dt max (mmHg)	V@dP/dt max (킠)	V@dP/dt min (킠)	PVA (mmHg*킠)	PE (mmHg*킠)	CE	Tau (ms)
Avg	6217	4,904e+004	139,1	238,2	99,09	164,1	149,9	119,7	0,4778	55,11	119,3	114,7	2,991	352,5	68,95	0,8247	3,408e+005	6174	-5480	3585	-2331	79,59	73,26	201,8	153,0	3,845e+004	3,223e+004	0,1617	11,60
Min	5911	4,716e+004	132,8	230,5	95,61	158,7	144,1	119,3	0,3215	54,19	118,8	112,1	2,791	348,8	65,62	0,7953	3,010e+005	6101	-5581	3241	-2790	33,52	61,17	188,4	148,2	3,738e+004	3,134e+004	0,1547	11,41
Max	6572	5,145e+004	145,8	244,3	102,8	169,2	154,0	121,2	0,6087	55,74	120,7	115,9	3,228	357,1	71,67	0,8651	3,789e+005	6320	-5355	4019	-2008	99,10	80,86	209,7	158,0	3,921e+004	3,282e+004	0,1678	11,99
Count	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
